CMDLINE java nsquare
MEM 43.738281 1715854965.8582
MEM 43.738281 1715854965.9587
MEM 43.738281 1715854966.0592
MEM 43.738281 1715854966.1596
MEM 43.738281 1715854966.2601
MEM 43.738281 1715854966.3605
MEM 43.738281 1715854966.4610
MEM 43.738281 1715854966.5614
MEM 43.738281 1715854966.6619
MEM 43.738281 1715854966.7623
MEM 43.738281 1715854966.8627
MEM 43.738281 1715854966.9632
MEM 43.738281 1715854967.0636
MEM 43.738281 1715854967.1640
MEM 43.738281 1715854967.2645
MEM 43.738281 1715854967.3649
MEM 43.738281 1715854967.4654
MEM 43.738281 1715854967.5658
MEM 43.738281 1715854967.6663
MEM 43.738281 1715854967.7667
MEM 43.738281 1715854967.8672
MEM 43.738281 1715854967.9677
MEM 43.738281 1715854968.0681
MEM 43.738281 1715854968.1686
MEM 43.738281 1715854968.2690
MEM 43.738281 1715854968.3695
MEM 43.738281 1715854968.4699
MEM 43.738281 1715854968.5704
MEM 43.738281 1715854968.6708
MEM 43.738281 1715854968.7713
MEM 43.738281 1715854968.8718
MEM 43.738281 1715854968.9722
MEM 43.738281 1715854969.0726
MEM 43.738281 1715854969.1731
MEM 43.738281 1715854969.2735
MEM 43.738281 1715854969.3740
MEM 43.738281 1715854969.4745
MEM 43.738281 1715854969.5749
MEM 43.738281 1715854969.6754
MEM 43.738281 1715854969.7759
MEM 43.738281 1715854969.8763
MEM 43.738281 1715854969.9767
MEM 43.738281 1715854970.0772
MEM 43.738281 1715854970.1777
MEM 43.738281 1715854970.2782
MEM 43.738281 1715854970.3786
MEM 43.738281 1715854970.4792
MEM 43.738281 1715854970.5796
MEM 43.738281 1715854970.6802
MEM 43.738281 1715854970.7806
MEM 43.738281 1715854970.8810
MEM 43.738281 1715854970.9816
MEM 43.738281 1715854971.0821
MEM 43.738281 1715854971.1826
MEM 43.738281 1715854971.2832
MEM 43.738281 1715854971.3837
MEM 43.738281 1715854971.4842
MEM 43.738281 1715854971.5846
MEM 43.738281 1715854971.6851
MEM 43.738281 1715854971.7856
MEM 43.738281 1715854971.8862
MEM 43.738281 1715854971.9868
MEM 43.738281 1715854972.0873
MEM 43.738281 1715854972.1878
MEM 43.738281 1715854972.2883
MEM 43.738281 1715854972.3889
MEM 43.738281 1715854972.4894
MEM 43.738281 1715854972.5899
MEM 43.738281 1715854972.6905
MEM 43.738281 1715854972.7910
MEM 43.738281 1715854972.8916
MEM 43.738281 1715854972.9922
MEM 43.738281 1715854973.0928
MEM 43.738281 1715854973.1934
MEM 43.738281 1715854973.2939
MEM 43.738281 1715854973.3945
MEM 43.738281 1715854973.4950
MEM 43.738281 1715854973.5956
MEM 43.738281 1715854973.6962
MEM 43.738281 1715854973.7966
MEM 43.738281 1715854973.8971
MEM 43.738281 1715854973.9977
MEM 43.738281 1715854974.0983
MEM 43.738281 1715854974.1988
MEM 43.738281 1715854974.2994
MEM 43.738281 1715854974.4000
MEM 43.738281 1715854974.5005
MEM 43.738281 1715854974.6010
MEM 43.738281 1715854974.7016
MEM 43.738281 1715854974.8021
MEM 43.738281 1715854974.9027
MEM 43.738281 1715854975.0032
MEM 43.738281 1715854975.1038
MEM 43.738281 1715854975.2043
MEM 43.738281 1715854975.3050
MEM 43.738281 1715854975.4056
MEM 43.738281 1715854975.5062
MEM 43.738281 1715854975.6068
MEM 43.738281 1715854975.7074
MEM 43.738281 1715854975.8080
MEM 43.738281 1715854975.9084
MEM 43.738281 1715854976.0089
MEM 43.738281 1715854976.1095
MEM 43.738281 1715854976.2101
MEM 43.738281 1715854976.3106
MEM 43.738281 1715854976.4112
MEM 43.738281 1715854976.5117
MEM 43.738281 1715854976.6123
MEM 43.738281 1715854976.7129
MEM 43.738281 1715854976.8135
MEM 43.738281 1715854976.9140
MEM 43.738281 1715854977.0146
MEM 43.738281 1715854977.1152
MEM 43.738281 1715854977.2157
MEM 43.738281 1715854977.3163
MEM 43.738281 1715854977.4169
MEM 43.738281 1715854977.5174
MEM 43.738281 1715854977.6179
MEM 43.738281 1715854977.7184
MEM 43.738281 1715854977.8190
MEM 43.738281 1715854977.9194
MEM 43.738281 1715854978.0199
MEM 43.738281 1715854978.1204
MEM 43.738281 1715854978.2210
MEM 43.738281 1715854978.3214
MEM 43.738281 1715854978.4219
MEM 43.738281 1715854978.5225
MEM 43.738281 1715854978.6231
MEM 43.738281 1715854978.7237
MEM 43.738281 1715854978.8243
MEM 43.738281 1715854978.9249
MEM 43.738281 1715854979.0255
MEM 43.738281 1715854979.1261
MEM 43.738281 1715854979.2266
MEM 43.738281 1715854979.3272
MEM 43.738281 1715854979.4278
MEM 43.738281 1715854979.5282
MEM 43.738281 1715854979.6287
MEM 43.738281 1715854979.7293
MEM 43.738281 1715854979.8299
MEM 43.738281 1715854979.9305
MEM 43.738281 1715854980.0311
MEM 43.738281 1715854980.1316
MEM 43.738281 1715854980.2322
MEM 43.738281 1715854980.3326
MEM 43.738281 1715854980.4332
MEM 43.738281 1715854980.5336
MEM 43.738281 1715854980.6342
MEM 43.738281 1715854980.7348
MEM 43.738281 1715854980.8354
MEM 43.738281 1715854980.9359
MEM 43.738281 1715854981.0363
MEM 43.738281 1715854981.1369
MEM 43.738281 1715854981.2375
MEM 43.738281 1715854981.3381
MEM 43.738281 1715854981.4387
MEM 43.738281 1715854981.5393
MEM 43.738281 1715854981.6399
MEM 43.738281 1715854981.7404
MEM 43.738281 1715854981.8410
MEM 43.738281 1715854981.9416
MEM 43.738281 1715854982.0422
MEM 43.738281 1715854982.1428
MEM 43.738281 1715854982.2434
MEM 43.738281 1715854982.3441
MEM 43.738281 1715854982.4445
MEM 43.738281 1715854982.5451
MEM 43.738281 1715854982.6456
MEM 43.738281 1715854982.7462
MEM 43.738281 1715854982.8467
MEM 43.738281 1715854982.9474
MEM 43.738281 1715854983.0480
MEM 43.738281 1715854983.1485
MEM 43.738281 1715854983.2491
MEM 43.738281 1715854983.3497
MEM 43.738281 1715854983.4503
MEM 43.738281 1715854983.5509
MEM 43.738281 1715854983.6515
MEM 43.738281 1715854983.7522
MEM 43.738281 1715854983.8526
MEM 43.738281 1715854983.9532
MEM 43.738281 1715854984.0538
MEM 43.738281 1715854984.1544
MEM 43.738281 1715854984.2549
MEM 43.738281 1715854984.3555
MEM 43.738281 1715854984.4561
MEM 43.738281 1715854984.5566
MEM 43.738281 1715854984.6572
MEM 43.738281 1715854984.7576
MEM 43.738281 1715854984.8582
MEM 43.738281 1715854984.9587
MEM 43.738281 1715854985.0593
MEM 43.738281 1715854985.1599
MEM 43.738281 1715854985.2604
MEM 43.738281 1715854985.3609
MEM 43.738281 1715854985.4615
MEM 43.738281 1715854985.5621
MEM 43.738281 1715854985.6627
MEM 43.738281 1715854985.7633
MEM 43.738281 1715854985.8639
MEM 43.738281 1715854985.9643
MEM 43.738281 1715854986.0649
MEM 43.738281 1715854986.1654
MEM 43.738281 1715854986.2660
MEM 43.738281 1715854986.3665
MEM 43.738281 1715854986.4670
MEM 43.738281 1715854986.5675
MEM 43.738281 1715854986.6681
MEM 43.738281 1715854986.7686
MEM 43.738281 1715854986.8692
MEM 43.738281 1715854986.9697
MEM 43.738281 1715854987.0703
MEM 43.738281 1715854987.1709
MEM 43.738281 1715854987.2716
MEM 43.738281 1715854987.3722
MEM 43.738281 1715854987.4727
MEM 43.738281 1715854987.5733
MEM 43.738281 1715854987.6738
MEM 43.738281 1715854987.7743
MEM 43.738281 1715854987.8747
MEM 43.738281 1715854987.9753
MEM 43.738281 1715854988.0760
MEM 43.738281 1715854988.1765
MEM 43.738281 1715854988.2771
MEM 43.738281 1715854988.3777
MEM 43.738281 1715854988.4783
MEM 43.738281 1715854988.5788
MEM 43.738281 1715854988.6794
MEM 43.738281 1715854988.7800
MEM 43.738281 1715854988.8806
MEM 43.738281 1715854988.9812
MEM 43.738281 1715854989.0818
MEM 43.738281 1715854989.1824
MEM 43.738281 1715854989.2830
MEM 43.738281 1715854989.3836
MEM 43.738281 1715854989.4843
MEM 43.738281 1715854989.5848
MEM 43.738281 1715854989.6854
MEM 43.738281 1715854989.7859
MEM 43.738281 1715854989.8864
MEM 43.738281 1715854989.9871
MEM 43.738281 1715854990.0876
MEM 43.738281 1715854990.1882
MEM 43.738281 1715854990.2887
MEM 43.738281 1715854990.3893
MEM 43.738281 1715854990.4899
MEM 43.738281 1715854990.5904
MEM 43.738281 1715854990.6910
MEM 43.738281 1715854990.7915
MEM 43.738281 1715854990.8922
MEM 43.738281 1715854990.9927
MEM 43.738281 1715854991.0933
MEM 43.738281 1715854991.1938
MEM 43.738281 1715854991.2944
MEM 43.738281 1715854991.3950
MEM 43.738281 1715854991.4956
MEM 43.738281 1715854991.5962
MEM 43.738281 1715854991.6967
MEM 43.738281 1715854991.7973
MEM 43.738281 1715854991.8978
MEM 43.738281 1715854991.9984
MEM 43.738281 1715854992.0990
MEM 43.738281 1715854992.1996
MEM 43.738281 1715854992.3002
MEM 43.738281 1715854992.4007
MEM 43.738281 1715854992.5014
MEM 43.738281 1715854992.6020
MEM 43.738281 1715854992.7026
MEM 43.738281 1715854992.8032
MEM 43.738281 1715854992.9038
MEM 43.738281 1715854993.0043
MEM 43.738281 1715854993.1049
MEM 43.738281 1715854993.2055
MEM 43.738281 1715854993.3061
MEM 43.738281 1715854993.4066
MEM 43.738281 1715854993.5071
MEM 43.738281 1715854993.6078
MEM 43.738281 1715854993.7083
MEM 43.738281 1715854993.8089
MEM 43.738281 1715854993.9094
MEM 43.738281 1715854994.0099
MEM 43.738281 1715854994.1105
MEM 43.738281 1715854994.2111
MEM 43.738281 1715854994.3116
MEM 43.738281 1715854994.4122
MEM 43.738281 1715854994.5127
MEM 43.738281 1715854994.6133
MEM 43.738281 1715854994.7139
MEM 43.738281 1715854994.8145
MEM 43.738281 1715854994.9151
MEM 43.738281 1715854995.0164
MEM 43.738281 1715854995.1169
MEM 43.738281 1715854995.2174
MEM 43.738281 1715854995.3180
MEM 43.738281 1715854995.4186
MEM 43.738281 1715854995.5191
MEM 43.738281 1715854995.6197
MEM 43.738281 1715854995.7203
MEM 43.738281 1715854995.8210
MEM 43.738281 1715854995.9215
MEM 43.738281 1715854996.0220
MEM 43.738281 1715854996.1225
MEM 43.738281 1715854996.2230
MEM 43.738281 1715854996.3235
MEM 43.738281 1715854996.4241
MEM 43.738281 1715854996.5246
MEM 43.738281 1715854996.6252
MEM 43.738281 1715854996.7257
MEM 43.738281 1715854996.8263
MEM 43.738281 1715854996.9268
MEM 43.738281 1715854997.0273
MEM 43.738281 1715854997.1278
MEM 43.738281 1715854997.2283
MEM 43.738281 1715854997.3289
MEM 43.738281 1715854997.4296
MEM 43.738281 1715854997.5301
MEM 43.738281 1715854997.6307
MEM 43.738281 1715854997.7313
MEM 43.738281 1715854997.8319
MEM 43.738281 1715854997.9324
MEM 43.738281 1715854998.0330
MEM 43.738281 1715854998.1334
MEM 43.738281 1715854998.2340
MEM 43.738281 1715854998.3346
MEM 43.738281 1715854998.4352
MEM 43.738281 1715854998.5356
MEM 43.738281 1715854998.6361
MEM 43.738281 1715854998.7366
MEM 43.738281 1715854998.8372
MEM 43.738281 1715854998.9377
MEM 43.738281 1715854999.0383
MEM 43.738281 1715854999.1389
MEM 43.738281 1715854999.2393
MEM 43.738281 1715854999.3399
MEM 43.738281 1715854999.4404
MEM 43.738281 1715854999.5409
MEM 43.738281 1715854999.6413
MEM 43.738281 1715854999.7419
MEM 43.738281 1715854999.8425
MEM 43.738281 1715854999.9431
MEM 43.738281 1715855000.0435
MEM 43.738281 1715855000.1441
MEM 43.738281 1715855000.2446
MEM 43.738281 1715855000.3452
MEM 43.738281 1715855000.4458
MEM 43.738281 1715855000.5463
MEM 43.738281 1715855000.6469
MEM 43.738281 1715855000.7474
MEM 43.738281 1715855000.8480
MEM 43.738281 1715855000.9485
MEM 43.738281 1715855001.0491
MEM 43.738281 1715855001.1497
MEM 43.738281 1715855001.2502
MEM 43.738281 1715855001.3508
MEM 43.738281 1715855001.4513
MEM 43.738281 1715855001.5519
MEM 43.738281 1715855001.6523
MEM 43.738281 1715855001.7529
MEM 43.738281 1715855001.8534
MEM 43.738281 1715855001.9540
MEM 43.738281 1715855002.0546
MEM 43.738281 1715855002.1552
MEM 43.738281 1715855002.2556
MEM 43.738281 1715855002.3562
MEM 43.738281 1715855002.4568
MEM 43.738281 1715855002.5573
MEM 43.738281 1715855002.6578
MEM 43.738281 1715855002.7583
MEM 43.738281 1715855002.8589
MEM 43.738281 1715855002.9593
MEM 43.738281 1715855003.0599
MEM 43.738281 1715855003.1604
MEM 43.738281 1715855003.2610
MEM 43.738281 1715855003.3616
MEM 43.738281 1715855003.4621
MEM 43.738281 1715855003.5627
MEM 43.738281 1715855003.6633
MEM 43.738281 1715855003.7639
MEM 43.738281 1715855003.8644
MEM 43.738281 1715855003.9649
MEM 43.738281 1715855004.0653
MEM 43.738281 1715855004.1659
MEM 43.738281 1715855004.2663
MEM 43.738281 1715855004.3668
MEM 43.738281 1715855004.4672
MEM 43.738281 1715855004.5677
MEM 43.738281 1715855004.6682
MEM 43.738281 1715855004.7687
MEM 43.738281 1715855004.8692
MEM 43.738281 1715855004.9698
MEM 43.738281 1715855005.0703
MEM 43.738281 1715855005.1709
MEM 43.738281 1715855005.2714
MEM 43.738281 1715855005.3720
MEM 43.738281 1715855005.4724
MEM 43.738281 1715855005.5730
MEM 43.738281 1715855005.6735
MEM 43.738281 1715855005.7741
MEM 43.738281 1715855005.8747
MEM 43.738281 1715855005.9752
MEM 43.738281 1715855006.0758
MEM 43.738281 1715855006.1762
MEM 43.738281 1715855006.2768
MEM 43.738281 1715855006.3773
MEM 43.738281 1715855006.4779
MEM 43.738281 1715855006.5784
MEM 43.738281 1715855006.6790
MEM 43.738281 1715855006.7795
MEM 43.738281 1715855006.8801
MEM 43.738281 1715855006.9805
MEM 43.738281 1715855007.0810
MEM 43.738281 1715855007.1816
MEM 43.738281 1715855007.2822
MEM 43.738281 1715855007.3827
MEM 43.738281 1715855007.4833
MEM 43.738281 1715855007.5839
MEM 43.738281 1715855007.6844
MEM 43.738281 1715855007.7850
MEM 43.738281 1715855007.8855
MEM 43.738281 1715855007.9861
MEM 43.738281 1715855008.0866
MEM 43.738281 1715855008.1871
MEM 43.738281 1715855008.2876
MEM 43.738281 1715855008.3881
MEM 43.738281 1715855008.4885
MEM 43.738281 1715855008.5890
MEM 43.738281 1715855008.6895
MEM 43.738281 1715855008.7900
MEM 43.738281 1715855008.8904
MEM 43.738281 1715855008.9910
MEM 43.738281 1715855009.0916
MEM 43.738281 1715855009.1921
MEM 43.738281 1715855009.2926
MEM 43.738281 1715855009.3931
MEM 43.738281 1715855009.4937
MEM 43.738281 1715855009.5942
MEM 43.738281 1715855009.6947
MEM 43.738281 1715855009.7953
MEM 43.738281 1715855009.8959
MEM 43.738281 1715855009.9963
MEM 43.738281 1715855010.0968
MEM 43.738281 1715855010.1974
MEM 43.738281 1715855010.2979
MEM 43.738281 1715855010.3985
MEM 43.738281 1715855010.4990
MEM 43.738281 1715855010.5996
MEM 43.738281 1715855010.7002
MEM 43.738281 1715855010.8006
MEM 43.738281 1715855010.9012
MEM 43.738281 1715855011.0018
MEM 43.738281 1715855011.1023
MEM 43.738281 1715855011.2029
MEM 43.738281 1715855011.3034
MEM 43.738281 1715855011.4040
MEM 43.738281 1715855011.5045
MEM 43.738281 1715855011.6051
MEM 43.738281 1715855011.7056
MEM 43.738281 1715855011.8060
MEM 43.738281 1715855011.9065
MEM 43.738281 1715855012.0070
MEM 43.738281 1715855012.1075
MEM 43.738281 1715855012.2080
MEM 43.738281 1715855012.3084
MEM 43.738281 1715855012.4090
MEM 43.738281 1715855012.5095
MEM 43.738281 1715855012.6100
MEM 43.738281 1715855012.7105
MEM 43.738281 1715855012.8111
MEM 43.738281 1715855012.9116
MEM 43.738281 1715855013.0121
MEM 43.738281 1715855013.1125
MEM 43.738281 1715855013.2131
MEM 43.738281 1715855013.3137
MEM 43.738281 1715855013.4143
MEM 43.738281 1715855013.5147
MEM 43.738281 1715855013.6153
MEM 43.738281 1715855013.7159
MEM 43.738281 1715855013.8164
MEM 43.738281 1715855013.9170
MEM 43.738281 1715855014.0176
MEM 43.738281 1715855014.1182
MEM 43.738281 1715855014.2188
MEM 43.738281 1715855014.3193
MEM 43.738281 1715855014.4199
MEM 43.738281 1715855014.5203
MEM 43.738281 1715855014.6209
MEM 43.738281 1715855014.7215
MEM 43.738281 1715855014.8220
MEM 43.738281 1715855014.9226
MEM 43.738281 1715855015.0231
MEM 43.738281 1715855015.1237
MEM 43.738281 1715855015.2243
MEM 43.738281 1715855015.3248
MEM 43.738281 1715855015.4253
MEM 43.738281 1715855015.5257
MEM 43.738281 1715855015.6262
MEM 43.738281 1715855015.7268
MEM 43.738281 1715855015.8273
MEM 43.738281 1715855015.9279
MEM 43.738281 1715855016.0283
MEM 43.738281 1715855016.1289
MEM 43.738281 1715855016.2294
MEM 43.738281 1715855016.3300
MEM 43.738281 1715855016.4305
MEM 43.738281 1715855016.5311
MEM 43.738281 1715855016.6317
MEM 43.738281 1715855016.7323
MEM 43.738281 1715855016.8329
MEM 43.738281 1715855016.9335
MEM 43.738281 1715855017.0341
MEM 43.738281 1715855017.1347
MEM 43.738281 1715855017.2353
MEM 43.738281 1715855017.3359
MEM 43.738281 1715855017.4364
MEM 43.738281 1715855017.5370
MEM 43.738281 1715855017.6376
MEM 43.738281 1715855017.7382
MEM 43.738281 1715855017.8388
MEM 43.738281 1715855017.9394
MEM 43.738281 1715855018.0400
MEM 43.738281 1715855018.1405
MEM 43.738281 1715855018.2411
MEM 43.738281 1715855018.3417
MEM 43.738281 1715855018.4423
MEM 43.738281 1715855018.5428
MEM 43.738281 1715855018.6434
MEM 43.738281 1715855018.7440
MEM 43.738281 1715855018.8445
MEM 43.738281 1715855018.9451
MEM 43.738281 1715855019.0457
MEM 43.738281 1715855019.1463
MEM 43.738281 1715855019.2469
MEM 43.738281 1715855019.3475
MEM 43.738281 1715855019.4481
MEM 43.738281 1715855019.5486
MEM 43.738281 1715855019.6492
MEM 43.738281 1715855019.7498
MEM 43.738281 1715855019.8504
MEM 43.738281 1715855019.9510
MEM 43.738281 1715855020.0516
MEM 43.738281 1715855020.1522
MEM 43.738281 1715855020.2527
MEM 43.738281 1715855020.3533
MEM 43.738281 1715855020.4539
MEM 43.738281 1715855020.5545
MEM 43.738281 1715855020.6551
MEM 43.738281 1715855020.7557
MEM 43.738281 1715855020.8563
MEM 43.738281 1715855020.9569
MEM 43.738281 1715855021.0575
MEM 43.738281 1715855021.1581
MEM 43.738281 1715855021.2587
MEM 43.738281 1715855021.3593
MEM 43.738281 1715855021.4600
MEM 43.738281 1715855021.5604
MEM 43.738281 1715855021.6610
MEM 43.738281 1715855021.7616
MEM 43.738281 1715855021.8621
MEM 43.738281 1715855021.9627
MEM 43.738281 1715855022.0632
MEM 43.738281 1715855022.1639
MEM 43.738281 1715855022.2644
MEM 43.738281 1715855022.3649
MEM 43.738281 1715855022.4655
MEM 43.738281 1715855022.5660
MEM 43.738281 1715855022.6666
MEM 43.738281 1715855022.7671
MEM 43.738281 1715855022.8677
MEM 43.738281 1715855022.9683
MEM 43.738281 1715855023.0689
MEM 43.738281 1715855023.1695
MEM 43.738281 1715855023.2701
MEM 43.738281 1715855023.3707
MEM 43.738281 1715855023.4712
MEM 43.738281 1715855023.5717
MEM 43.738281 1715855023.6723
MEM 43.738281 1715855023.7729
MEM 43.738281 1715855023.8735
MEM 43.738281 1715855023.9741
MEM 43.738281 1715855024.0748
MEM 43.738281 1715855024.1754
MEM 43.738281 1715855024.2760
MEM 43.738281 1715855024.3766
MEM 43.738281 1715855024.4771
MEM 43.738281 1715855024.5777
MEM 43.738281 1715855024.6782
MEM 43.738281 1715855024.7788
MEM 43.738281 1715855024.8794
MEM 43.738281 1715855024.9800
MEM 43.738281 1715855025.0806
MEM 43.738281 1715855025.1812
MEM 43.738281 1715855025.2818
MEM 43.738281 1715855025.3824
MEM 43.738281 1715855025.4831
MEM 43.738281 1715855025.5837
MEM 43.738281 1715855025.6842
MEM 43.738281 1715855025.7848
MEM 43.738281 1715855025.8853
MEM 43.738281 1715855025.9859
MEM 43.738281 1715855026.0866
MEM 43.738281 1715855026.1872
MEM 43.738281 1715855026.2878
MEM 43.738281 1715855026.3883
MEM 43.738281 1715855026.4889
MEM 43.738281 1715855026.5894
MEM 43.738281 1715855026.6900
MEM 43.738281 1715855026.7905
MEM 43.738281 1715855026.8911
MEM 43.738281 1715855026.9916
MEM 43.738281 1715855027.0922
MEM 43.738281 1715855027.1928
MEM 43.738281 1715855027.2933
MEM 43.738281 1715855027.3940
MEM 43.738281 1715855027.4946
MEM 43.738281 1715855027.5952
MEM 43.738281 1715855027.6958
MEM 43.738281 1715855027.7962
MEM 43.738281 1715855027.8969
MEM 43.738281 1715855027.9975
MEM 43.738281 1715855028.0980
MEM 43.738281 1715855028.1986
MEM 43.738281 1715855028.2991
MEM 43.738281 1715855028.3997
MEM 43.738281 1715855028.5003
MEM 43.738281 1715855028.6009
MEM 43.738281 1715855028.7015
MEM 43.738281 1715855028.8021
MEM 43.738281 1715855028.9027
MEM 43.738281 1715855029.0033
MEM 43.738281 1715855029.1039
MEM 43.738281 1715855029.2045
MEM 43.738281 1715855029.3051
MEM 43.738281 1715855029.4057
MEM 43.738281 1715855029.5064
MEM 43.738281 1715855029.6070
MEM 43.738281 1715855029.7076
MEM 43.738281 1715855029.8082
MEM 43.738281 1715855029.9088
MEM 43.738281 1715855030.0093
MEM 43.738281 1715855030.1099
MEM 43.738281 1715855030.2105
MEM 43.738281 1715855030.3111
MEM 43.738281 1715855030.4117
MEM 43.738281 1715855030.5123
MEM 43.738281 1715855030.6128
MEM 43.738281 1715855030.7134
MEM 43.738281 1715855030.8139
MEM 43.738281 1715855030.9145
MEM 43.738281 1715855031.0150
MEM 43.738281 1715855031.1156
MEM 43.738281 1715855031.2161
MEM 43.738281 1715855031.3165
MEM 43.738281 1715855031.4171
MEM 43.738281 1715855031.5177
MEM 43.738281 1715855031.6184
MEM 43.738281 1715855031.7189
MEM 43.738281 1715855031.8195
MEM 43.738281 1715855031.9202
MEM 43.738281 1715855032.0215
MEM 43.738281 1715855032.1220
MEM 43.738281 1715855032.2225
MEM 43.738281 1715855032.3231
MEM 43.738281 1715855032.4237
MEM 43.738281 1715855032.5242
MEM 43.738281 1715855032.6248
MEM 43.738281 1715855032.7254
MEM 43.738281 1715855032.8260
MEM 43.738281 1715855032.9265
MEM 43.738281 1715855033.0270
MEM 43.738281 1715855033.1276
MEM 43.738281 1715855033.2282
MEM 43.738281 1715855033.3288
MEM 43.738281 1715855033.4293
MEM 43.738281 1715855033.5298
MEM 43.738281 1715855033.6304
MEM 43.738281 1715855033.7309
MEM 43.738281 1715855033.8315
MEM 43.738281 1715855033.9320
MEM 43.738281 1715855034.0325
MEM 43.738281 1715855034.1330
MEM 43.738281 1715855034.2336
MEM 43.738281 1715855034.3340
MEM 43.738281 1715855034.4346
MEM 43.738281 1715855034.5352
MEM 43.738281 1715855034.6359
MEM 43.738281 1715855034.7364
MEM 43.738281 1715855034.8370
MEM 43.738281 1715855034.9376
MEM 43.738281 1715855035.0381
MEM 43.738281 1715855035.1387
MEM 43.738281 1715855035.2392
MEM 43.738281 1715855035.3398
MEM 43.738281 1715855035.4403
MEM 43.738281 1715855035.5408
MEM 43.738281 1715855035.6414
MEM 43.738281 1715855035.7420
MEM 43.738281 1715855035.8426
MEM 43.738281 1715855035.9432
MEM 43.738281 1715855036.0439
MEM 43.738281 1715855036.1443
MEM 43.738281 1715855036.2450
MEM 43.738281 1715855036.3456
MEM 43.738281 1715855036.4462
MEM 43.738281 1715855036.5468
MEM 43.738281 1715855036.6473
MEM 43.738281 1715855036.7479
MEM 43.738281 1715855036.8485
MEM 43.738281 1715855036.9491
MEM 43.738281 1715855037.0497
MEM 43.738281 1715855037.1502
MEM 43.738281 1715855037.2508
MEM 43.738281 1715855037.3514
MEM 43.738281 1715855037.4520
MEM 43.738281 1715855037.5525
MEM 43.738281 1715855037.6530
MEM 43.738281 1715855037.7536
MEM 43.738281 1715855037.8542
MEM 43.738281 1715855037.9547
MEM 43.738281 1715855038.0553
MEM 43.738281 1715855038.1559
MEM 43.738281 1715855038.2565
MEM 43.738281 1715855038.3570
MEM 43.738281 1715855038.4576
MEM 43.738281 1715855038.5581
MEM 43.738281 1715855038.6587
MEM 43.738281 1715855038.7593
MEM 43.738281 1715855038.8599
MEM 43.738281 1715855038.9603
MEM 43.738281 1715855039.0609
MEM 43.738281 1715855039.1615
MEM 43.738281 1715855039.2621
MEM 43.738281 1715855039.3627
MEM 43.738281 1715855039.4632
MEM 43.738281 1715855039.5638
MEM 43.738281 1715855039.6643
MEM 43.738281 1715855039.7650
MEM 43.738281 1715855039.8656
MEM 43.738281 1715855039.9662
MEM 43.738281 1715855040.0668
MEM 43.738281 1715855040.1674
MEM 43.738281 1715855040.2680
MEM 43.738281 1715855040.3685
MEM 43.738281 1715855040.4691
MEM 43.738281 1715855040.5697
MEM 43.738281 1715855040.6703
MEM 43.738281 1715855040.7709
MEM 43.738281 1715855040.8715
MEM 43.738281 1715855040.9720
MEM 43.738281 1715855041.0725
MEM 43.738281 1715855041.1731
MEM 43.738281 1715855041.2737
MEM 43.738281 1715855041.3743
MEM 43.738281 1715855041.4749
MEM 43.738281 1715855041.5756
MEM 43.738281 1715855041.6761
MEM 43.738281 1715855041.7766
MEM 43.738281 1715855041.8771
MEM 43.738281 1715855041.9777
MEM 43.738281 1715855042.0782
MEM 43.738281 1715855042.1788
MEM 43.738281 1715855042.2794
MEM 43.738281 1715855042.3800
MEM 43.738281 1715855042.4805
MEM 43.738281 1715855042.5811
MEM 43.738281 1715855042.6816
MEM 43.738281 1715855042.7821
MEM 43.738281 1715855042.8826
MEM 43.738281 1715855042.9832
MEM 43.738281 1715855043.0837
MEM 43.738281 1715855043.1842
MEM 43.738281 1715855043.2847
MEM 43.738281 1715855043.3853
MEM 43.738281 1715855043.4858
MEM 43.738281 1715855043.5862
MEM 43.738281 1715855043.6868
MEM 43.738281 1715855043.7873
MEM 43.738281 1715855043.8879
MEM 43.738281 1715855043.9883
MEM 43.738281 1715855044.0888
MEM 43.738281 1715855044.1892
MEM 43.738281 1715855044.2898
MEM 43.738281 1715855044.3903
MEM 43.738281 1715855044.4908
MEM 43.738281 1715855044.5913
MEM 43.738281 1715855044.6919
MEM 43.738281 1715855044.7923
MEM 43.738281 1715855044.8928
MEM 43.738281 1715855044.9934
MEM 43.738281 1715855045.0938
MEM 43.738281 1715855045.1943
MEM 43.738281 1715855045.2948
MEM 43.738281 1715855045.3954
MEM 43.738281 1715855045.4959
MEM 43.738281 1715855045.5964
MEM 43.738281 1715855045.6968
MEM 43.738281 1715855045.7973
MEM 43.738281 1715855045.8978
MEM 43.738281 1715855045.9983
MEM 43.738281 1715855046.0988
MEM 43.738281 1715855046.1993
MEM 43.738281 1715855046.2998
MEM 43.738281 1715855046.4002
MEM 43.738281 1715855046.5008
MEM 43.738281 1715855046.6014
MEM 43.738281 1715855046.7019
MEM 43.738281 1715855046.8025
MEM 43.738281 1715855046.9031
MEM 43.738281 1715855047.0037
MEM 43.738281 1715855047.1042
MEM 43.738281 1715855047.2048
MEM 43.738281 1715855047.3054
MEM 43.738281 1715855047.4060
MEM 43.738281 1715855047.5066
MEM 43.738281 1715855047.6071
MEM 43.738281 1715855047.7077
MEM 43.738281 1715855047.8083
MEM 43.738281 1715855047.9088
MEM 43.738281 1715855048.0092
MEM 43.738281 1715855048.1098
MEM 43.738281 1715855048.2104
MEM 43.738281 1715855048.3109
MEM 43.738281 1715855048.4115
