CMDLINE python3 nsquare.py
MEM 47.250000 1715854046.4981
MEM 47.250000 1715854046.5986
MEM 47.250000 1715854046.6991
MEM 47.250000 1715854046.7996
MEM 47.250000 1715854046.9001
MEM 47.250000 1715854047.0006
MEM 47.250000 1715854047.1011
MEM 47.250000 1715854047.2015
MEM 47.250000 1715854047.3020
MEM 47.250000 1715854047.4025
MEM 47.250000 1715854047.5030
MEM 47.250000 1715854047.6035
MEM 47.250000 1715854047.7040
MEM 47.250000 1715854047.8045
MEM 47.250000 1715854047.9050
MEM 47.250000 1715854048.0055
MEM 47.250000 1715854048.1060
MEM 47.250000 1715854048.2065
MEM 47.250000 1715854048.3069
MEM 47.250000 1715854048.4074
MEM 47.250000 1715854048.5079
MEM 47.250000 1715854048.6084
MEM 47.250000 1715854048.7089
MEM 47.250000 1715854048.8093
MEM 47.250000 1715854048.9098
MEM 47.250000 1715854049.0103
MEM 47.250000 1715854049.1108
MEM 47.250000 1715854049.2113
MEM 47.250000 1715854049.3118
MEM 47.250000 1715854049.4122
MEM 47.250000 1715854049.5127
MEM 47.250000 1715854049.6131
MEM 47.250000 1715854049.7136
MEM 47.250000 1715854049.8141
MEM 47.250000 1715854049.9146
MEM 47.250000 1715854050.0150
MEM 47.250000 1715854050.1155
MEM 47.250000 1715854050.2160
MEM 47.250000 1715854050.3174
MEM 47.250000 1715854050.4179
MEM 47.250000 1715854050.5183
MEM 47.250000 1715854050.6187
MEM 47.250000 1715854050.7192
MEM 47.250000 1715854050.8196
MEM 47.250000 1715854050.9201
MEM 47.250000 1715854051.0205
MEM 47.250000 1715854051.1209
MEM 47.250000 1715854051.2213
MEM 47.250000 1715854051.3217
MEM 47.250000 1715854051.4221
MEM 47.250000 1715854051.5226
MEM 47.250000 1715854051.6230
MEM 47.250000 1715854051.7234
MEM 47.250000 1715854051.8238
MEM 47.250000 1715854051.9241
MEM 47.250000 1715854052.0246
MEM 47.250000 1715854052.1250
MEM 47.250000 1715854052.2255
MEM 47.250000 1715854052.3259
MEM 47.250000 1715854052.4264
MEM 47.250000 1715854052.5268
MEM 47.250000 1715854052.6273
MEM 47.250000 1715854052.7277
MEM 47.250000 1715854052.8281
MEM 47.250000 1715854052.9286
MEM 47.250000 1715854053.0290
MEM 47.250000 1715854053.1295
MEM 47.250000 1715854053.2300
MEM 47.250000 1715854053.3305
MEM 47.250000 1715854053.4309
MEM 47.250000 1715854053.5314
MEM 47.250000 1715854053.6319
MEM 47.250000 1715854053.7323
MEM 47.250000 1715854053.8327
MEM 47.250000 1715854053.9332
MEM 47.250000 1715854054.0337
MEM 47.250000 1715854054.1342
MEM 47.250000 1715854054.2348
MEM 47.250000 1715854054.3353
MEM 47.250000 1715854054.4359
MEM 47.250000 1715854054.5364
MEM 47.250000 1715854054.6369
MEM 47.250000 1715854054.7374
MEM 47.250000 1715854054.8379
MEM 47.250000 1715854054.9383
MEM 47.250000 1715854055.0388
MEM 47.250000 1715854055.1393
MEM 47.250000 1715854055.2398
MEM 47.250000 1715854055.3402
MEM 47.250000 1715854055.4407
MEM 47.250000 1715854055.5411
MEM 47.250000 1715854055.6417
MEM 47.250000 1715854055.7423
MEM 47.250000 1715854055.8427
MEM 47.250000 1715854055.9431
MEM 47.250000 1715854056.0435
MEM 47.250000 1715854056.1440
MEM 47.250000 1715854056.2444
MEM 47.250000 1715854056.3448
MEM 47.250000 1715854056.4452
MEM 47.250000 1715854056.5457
MEM 47.250000 1715854056.6461
MEM 47.250000 1715854056.7466
MEM 47.250000 1715854056.8470
MEM 47.250000 1715854056.9474
MEM 47.250000 1715854057.0478
MEM 47.250000 1715854057.1482
MEM 47.250000 1715854057.2487
MEM 47.250000 1715854057.3490
MEM 47.250000 1715854057.4495
MEM 47.250000 1715854057.5499
MEM 47.250000 1715854057.6503
MEM 47.250000 1715854057.7508
MEM 47.250000 1715854057.8514
MEM 47.250000 1715854057.9519
MEM 47.250000 1715854058.0523
MEM 47.250000 1715854058.1528
MEM 47.250000 1715854058.2533
MEM 47.250000 1715854058.3538
MEM 47.250000 1715854058.4543
MEM 47.250000 1715854058.5548
MEM 47.250000 1715854058.6552
MEM 47.250000 1715854058.7558
MEM 47.250000 1715854058.8562
MEM 47.250000 1715854058.9566
MEM 47.250000 1715854059.0571
MEM 47.250000 1715854059.1576
MEM 47.250000 1715854059.2581
MEM 47.250000 1715854059.3585
MEM 47.250000 1715854059.4590
MEM 47.250000 1715854059.5595
MEM 47.250000 1715854059.6599
MEM 47.250000 1715854059.7604
MEM 47.250000 1715854059.8608
MEM 47.250000 1715854059.9613
MEM 47.250000 1715854060.0617
MEM 47.250000 1715854060.1621
MEM 47.250000 1715854060.2625
MEM 47.250000 1715854060.3629
MEM 47.250000 1715854060.4633
MEM 47.250000 1715854060.5637
MEM 47.250000 1715854060.6642
MEM 47.250000 1715854060.7646
MEM 47.250000 1715854060.8651
MEM 47.250000 1715854060.9656
MEM 47.250000 1715854061.0661
MEM 47.250000 1715854061.1666
MEM 47.250000 1715854061.2671
MEM 47.250000 1715854061.3676
MEM 47.250000 1715854061.4682
MEM 47.250000 1715854061.5686
MEM 47.250000 1715854061.6691
MEM 47.250000 1715854061.7696
MEM 47.250000 1715854061.8701
MEM 47.250000 1715854061.9705
MEM 47.250000 1715854062.0710
MEM 47.250000 1715854062.1715
MEM 47.250000 1715854062.2720
MEM 47.250000 1715854062.3724
MEM 47.250000 1715854062.4729
MEM 47.250000 1715854062.5735
MEM 47.250000 1715854062.6740
MEM 47.250000 1715854062.7744
MEM 47.250000 1715854062.8749
MEM 47.250000 1715854062.9755
MEM 47.250000 1715854063.0760
MEM 47.250000 1715854063.1765
MEM 47.250000 1715854063.2769
MEM 47.250000 1715854063.3775
MEM 47.250000 1715854063.4780
MEM 47.250000 1715854063.5785
MEM 47.250000 1715854063.6790
MEM 47.250000 1715854063.7795
MEM 47.250000 1715854063.8800
MEM 47.250000 1715854063.9804
MEM 47.250000 1715854064.0809
MEM 47.250000 1715854064.1814
MEM 47.250000 1715854064.2819
MEM 47.250000 1715854064.3823
MEM 47.250000 1715854064.4828
MEM 47.250000 1715854064.5833
MEM 47.250000 1715854064.6837
MEM 47.250000 1715854064.7841
MEM 47.250000 1715854064.8845
MEM 47.250000 1715854064.9850
MEM 47.250000 1715854065.0855
MEM 47.250000 1715854065.1859
MEM 47.250000 1715854065.2864
MEM 47.250000 1715854065.3869
MEM 47.250000 1715854065.4874
MEM 47.250000 1715854065.5878
MEM 47.250000 1715854065.6882
MEM 47.250000 1715854065.7886
MEM 47.250000 1715854065.8891
MEM 47.250000 1715854065.9896
MEM 47.250000 1715854066.0901
MEM 47.250000 1715854066.1905
MEM 47.250000 1715854066.2910
MEM 47.250000 1715854066.3915
MEM 47.250000 1715854066.4920
MEM 47.250000 1715854066.5924
MEM 47.250000 1715854066.6927
MEM 47.250000 1715854066.7931
MEM 47.250000 1715854066.8935
MEM 47.250000 1715854066.9938
MEM 47.250000 1715854067.0942
MEM 47.250000 1715854067.1945
MEM 47.250000 1715854067.2948
MEM 47.250000 1715854067.3951
MEM 47.250000 1715854067.4955
MEM 47.250000 1715854067.5960
MEM 47.250000 1715854067.6964
MEM 47.250000 1715854067.7969
MEM 47.250000 1715854067.8974
MEM 47.250000 1715854067.9979
MEM 47.250000 1715854068.0984
MEM 47.250000 1715854068.1989
MEM 47.250000 1715854068.2994
MEM 47.250000 1715854068.4000
MEM 47.250000 1715854068.5005
MEM 47.250000 1715854068.6010
MEM 47.250000 1715854068.7014
MEM 47.250000 1715854068.8019
MEM 47.250000 1715854068.9024
MEM 47.250000 1715854069.0029
MEM 47.250000 1715854069.1034
MEM 47.250000 1715854069.2039
MEM 47.250000 1715854069.3044
MEM 47.250000 1715854069.4048
MEM 47.250000 1715854069.5053
MEM 47.250000 1715854069.6057
MEM 47.250000 1715854069.7062
MEM 47.250000 1715854069.8067
MEM 47.250000 1715854069.9072
MEM 47.250000 1715854070.0077
MEM 47.250000 1715854070.1082
MEM 47.250000 1715854070.2087
MEM 47.250000 1715854070.3092
MEM 47.250000 1715854070.4097
MEM 47.250000 1715854070.5102
MEM 47.250000 1715854070.6106
MEM 47.250000 1715854070.7111
MEM 47.250000 1715854070.8116
MEM 47.250000 1715854070.9121
MEM 47.250000 1715854071.0125
MEM 47.250000 1715854071.1129
MEM 47.250000 1715854071.2133
MEM 47.250000 1715854071.3136
MEM 47.250000 1715854071.4140
MEM 47.250000 1715854071.5145
MEM 47.250000 1715854071.6149
MEM 47.250000 1715854071.7154
MEM 47.250000 1715854071.8159
MEM 47.250000 1715854071.9164
MEM 47.250000 1715854072.0169
MEM 47.250000 1715854072.1173
MEM 47.250000 1715854072.2178
MEM 47.250000 1715854072.3183
MEM 47.250000 1715854072.4188
MEM 47.250000 1715854072.5193
MEM 47.250000 1715854072.6198
MEM 47.250000 1715854072.7202
MEM 47.250000 1715854072.8207
MEM 47.250000 1715854072.9211
MEM 47.250000 1715854073.0216
MEM 47.250000 1715854073.1221
MEM 47.250000 1715854073.2226
MEM 47.250000 1715854073.3231
MEM 47.250000 1715854073.4235
MEM 47.250000 1715854073.5240
MEM 47.250000 1715854073.6245
MEM 47.250000 1715854073.7250
MEM 47.250000 1715854073.8255
MEM 47.250000 1715854073.9260
MEM 47.250000 1715854074.0264
MEM 47.250000 1715854074.1270
MEM 47.250000 1715854074.2274
MEM 47.250000 1715854074.3279
MEM 47.250000 1715854074.4283
MEM 47.250000 1715854074.5287
MEM 47.250000 1715854074.6291
MEM 47.250000 1715854074.7295
MEM 47.250000 1715854074.8300
MEM 47.250000 1715854074.9304
MEM 47.250000 1715854075.0309
MEM 47.250000 1715854075.1314
MEM 47.250000 1715854075.2319
MEM 47.250000 1715854075.3323
MEM 47.250000 1715854075.4327
MEM 47.250000 1715854075.5332
MEM 47.250000 1715854075.6336
MEM 47.250000 1715854075.7340
MEM 47.250000 1715854075.8344
MEM 47.250000 1715854075.9348
MEM 47.250000 1715854076.0351
MEM 47.250000 1715854076.1356
MEM 47.250000 1715854076.2361
MEM 47.250000 1715854076.3365
MEM 47.250000 1715854076.4370
MEM 47.250000 1715854076.5375
MEM 47.250000 1715854076.6379
MEM 47.250000 1715854076.7384
MEM 47.250000 1715854076.8389
MEM 47.250000 1715854076.9394
MEM 47.250000 1715854077.0399
MEM 47.250000 1715854077.1404
MEM 47.250000 1715854077.2408
MEM 47.250000 1715854077.3413
MEM 47.250000 1715854077.4418
MEM 47.250000 1715854077.5423
MEM 47.250000 1715854077.6428
MEM 47.250000 1715854077.7432
MEM 47.250000 1715854077.8437
MEM 47.250000 1715854077.9442
MEM 47.250000 1715854078.0446
MEM 47.250000 1715854078.1451
MEM 47.250000 1715854078.2456
MEM 47.250000 1715854078.3461
MEM 47.250000 1715854078.4466
MEM 47.250000 1715854078.5471
MEM 47.250000 1715854078.6476
MEM 47.250000 1715854078.7481
MEM 47.250000 1715854078.8486
MEM 47.250000 1715854078.9491
MEM 47.250000 1715854079.0495
MEM 47.250000 1715854079.1512
MEM 47.250000 1715854079.2516
MEM 47.250000 1715854079.3521
MEM 47.250000 1715854079.4526
MEM 47.250000 1715854079.5531
MEM 47.250000 1715854079.6536
MEM 47.250000 1715854079.7540
MEM 47.250000 1715854079.8546
MEM 47.250000 1715854079.9551
MEM 47.250000 1715854080.0556
MEM 47.250000 1715854080.1561
MEM 47.250000 1715854080.2566
MEM 47.250000 1715854080.3570
MEM 47.250000 1715854080.4575
MEM 47.250000 1715854080.5581
MEM 47.250000 1715854080.6586
MEM 47.250000 1715854080.7591
MEM 47.250000 1715854080.8596
MEM 47.250000 1715854080.9601
MEM 47.250000 1715854081.0606
MEM 47.250000 1715854081.1611
MEM 47.250000 1715854081.2616
MEM 47.250000 1715854081.3621
MEM 47.250000 1715854081.4626
MEM 47.250000 1715854081.5630
MEM 47.250000 1715854081.6635
MEM 47.250000 1715854081.7640
MEM 47.250000 1715854081.8645
MEM 47.250000 1715854081.9650
MEM 47.250000 1715854082.0654
MEM 47.250000 1715854082.1659
MEM 47.250000 1715854082.2664
MEM 47.250000 1715854082.3669
MEM 47.250000 1715854082.4674
MEM 47.250000 1715854082.5679
MEM 47.250000 1715854082.6684
MEM 47.250000 1715854082.7689
MEM 47.250000 1715854082.8694
MEM 47.250000 1715854082.9698
MEM 47.250000 1715854083.0703
MEM 47.250000 1715854083.1708
MEM 47.250000 1715854083.2713
MEM 47.250000 1715854083.3718
MEM 47.250000 1715854083.4722
MEM 47.250000 1715854083.5727
MEM 47.250000 1715854083.6732
MEM 47.250000 1715854083.7736
MEM 47.250000 1715854083.8742
MEM 47.250000 1715854083.9747
MEM 47.250000 1715854084.0751
MEM 47.250000 1715854084.1756
MEM 47.250000 1715854084.2761
MEM 47.250000 1715854084.3765
MEM 47.250000 1715854084.4770
MEM 47.250000 1715854084.5774
MEM 47.250000 1715854084.6778
MEM 47.250000 1715854084.7782
MEM 47.250000 1715854084.8785
MEM 47.250000 1715854084.9789
MEM 47.250000 1715854085.0793
MEM 47.250000 1715854085.1797
MEM 47.250000 1715854085.2801
MEM 47.250000 1715854085.3805
MEM 47.250000 1715854085.4809
MEM 47.250000 1715854085.5813
MEM 47.250000 1715854085.6817
MEM 47.250000 1715854085.7821
MEM 47.250000 1715854085.8826
MEM 47.250000 1715854085.9830
MEM 47.250000 1715854086.0834
MEM 47.250000 1715854086.1838
MEM 47.250000 1715854086.2841
MEM 47.250000 1715854086.3845
MEM 47.250000 1715854086.4848
MEM 47.250000 1715854086.5853
MEM 47.250000 1715854086.6857
MEM 47.250000 1715854086.7861
MEM 47.250000 1715854086.8865
MEM 47.250000 1715854086.9869
MEM 47.250000 1715854087.0873
MEM 47.250000 1715854087.1877
MEM 47.250000 1715854087.2881
MEM 47.250000 1715854087.3885
MEM 47.250000 1715854087.4889
MEM 47.250000 1715854087.5893
MEM 47.250000 1715854087.6897
MEM 47.250000 1715854087.7901
MEM 47.250000 1715854087.8905
MEM 47.250000 1715854087.9909
MEM 47.250000 1715854088.0913
MEM 47.250000 1715854088.1917
MEM 47.250000 1715854088.2921
MEM 47.250000 1715854088.3925
MEM 47.250000 1715854088.4930
MEM 47.250000 1715854088.5934
MEM 47.250000 1715854088.6938
MEM 47.250000 1715854088.7944
MEM 47.250000 1715854088.8948
MEM 47.250000 1715854088.9954
MEM 47.250000 1715854089.0959
MEM 47.250000 1715854089.1963
MEM 47.250000 1715854089.2968
MEM 47.250000 1715854089.3973
MEM 47.250000 1715854089.4978
MEM 47.250000 1715854089.5983
MEM 47.250000 1715854089.6989
MEM 47.250000 1715854089.7993
MEM 47.250000 1715854089.8999
MEM 47.250000 1715854090.0003
MEM 47.250000 1715854090.1008
MEM 47.250000 1715854090.2013
MEM 47.250000 1715854090.3018
MEM 47.250000 1715854090.4023
MEM 47.250000 1715854090.5027
MEM 47.250000 1715854090.6032
MEM 47.250000 1715854090.7037
MEM 47.250000 1715854090.8042
MEM 47.250000 1715854090.9046
MEM 47.250000 1715854091.0051
MEM 47.250000 1715854091.1056
MEM 47.250000 1715854091.2061
MEM 47.250000 1715854091.3066
MEM 47.250000 1715854091.4071
MEM 47.250000 1715854091.5076
MEM 47.250000 1715854091.6080
MEM 47.250000 1715854091.7085
MEM 47.250000 1715854091.8090
MEM 47.250000 1715854091.9095
MEM 47.250000 1715854092.0099
MEM 47.250000 1715854092.1104
MEM 47.250000 1715854092.2109
MEM 47.250000 1715854092.3114
MEM 47.250000 1715854092.4119
MEM 47.250000 1715854092.5124
MEM 47.250000 1715854092.6128
MEM 47.250000 1715854092.7134
MEM 47.250000 1715854092.8138
MEM 47.250000 1715854092.9143
MEM 47.250000 1715854093.0148
MEM 47.250000 1715854093.1153
MEM 47.250000 1715854093.2158
MEM 47.250000 1715854093.3161
MEM 47.250000 1715854093.4166
MEM 47.250000 1715854093.5171
MEM 47.250000 1715854093.6176
MEM 47.250000 1715854093.7181
MEM 47.250000 1715854093.8186
MEM 47.250000 1715854093.9190
MEM 47.250000 1715854094.0195
MEM 47.250000 1715854094.1200
MEM 47.250000 1715854094.2204
MEM 47.250000 1715854094.3208
MEM 47.250000 1715854094.4212
MEM 47.250000 1715854094.5216
MEM 47.250000 1715854094.6220
MEM 47.250000 1715854094.7224
MEM 47.250000 1715854094.8228
MEM 47.250000 1715854094.9232
MEM 47.250000 1715854095.0236
MEM 47.250000 1715854095.1241
MEM 47.250000 1715854095.2245
MEM 47.250000 1715854095.3249
MEM 47.250000 1715854095.4253
MEM 47.250000 1715854095.5257
MEM 47.250000 1715854095.6262
MEM 47.250000 1715854095.7267
MEM 47.250000 1715854095.8271
MEM 47.250000 1715854095.9276
MEM 47.250000 1715854096.0281
MEM 47.250000 1715854096.1286
MEM 47.250000 1715854096.2291
MEM 47.250000 1715854096.3295
MEM 47.250000 1715854096.4300
MEM 47.250000 1715854096.5305
MEM 47.250000 1715854096.6310
MEM 47.250000 1715854096.7315
MEM 47.250000 1715854096.8320
MEM 47.250000 1715854096.9325
MEM 47.250000 1715854097.0330
MEM 47.250000 1715854097.1334
MEM 47.250000 1715854097.2339
MEM 47.250000 1715854097.3344
MEM 47.250000 1715854097.4349
MEM 47.250000 1715854097.5354
MEM 47.250000 1715854097.6360
MEM 47.250000 1715854097.7364
MEM 47.250000 1715854097.8369
MEM 47.250000 1715854097.9373
MEM 47.250000 1715854098.0378
MEM 47.250000 1715854098.1383
MEM 47.250000 1715854098.2388
MEM 47.250000 1715854098.3393
MEM 47.250000 1715854098.4398
MEM 47.250000 1715854098.5402
MEM 47.250000 1715854098.6407
MEM 47.250000 1715854098.7412
MEM 47.250000 1715854098.8417
MEM 47.250000 1715854098.9422
MEM 47.250000 1715854099.0427
MEM 47.250000 1715854099.1432
MEM 47.250000 1715854099.2437
MEM 47.250000 1715854099.3442
MEM 47.250000 1715854099.4447
MEM 47.250000 1715854099.5452
MEM 47.250000 1715854099.6457
MEM 47.250000 1715854099.7461
MEM 47.250000 1715854099.8466
MEM 47.250000 1715854099.9471
MEM 47.250000 1715854100.0476
MEM 47.250000 1715854100.1482
MEM 47.250000 1715854100.2486
MEM 47.250000 1715854100.3490
MEM 47.250000 1715854100.4495
MEM 47.250000 1715854100.5499
MEM 47.250000 1715854100.6502
MEM 47.250000 1715854100.7506
MEM 47.250000 1715854100.8511
MEM 47.250000 1715854100.9515
MEM 47.250000 1715854101.0519
MEM 47.250000 1715854101.1523
MEM 47.250000 1715854101.2526
MEM 47.250000 1715854101.3530
MEM 47.250000 1715854101.4534
MEM 47.250000 1715854101.5539
MEM 47.250000 1715854101.6542
MEM 47.250000 1715854101.7546
MEM 47.250000 1715854101.8549
MEM 47.250000 1715854101.9553
MEM 47.250000 1715854102.0558
MEM 47.250000 1715854102.1562
MEM 47.250000 1715854102.2565
MEM 47.250000 1715854102.3569
MEM 47.250000 1715854102.4573
MEM 47.250000 1715854102.5576
MEM 47.250000 1715854102.6579
MEM 47.250000 1715854102.7583
MEM 47.250000 1715854102.8586
MEM 47.250000 1715854102.9590
MEM 47.250000 1715854103.0594
MEM 47.250000 1715854103.1598
MEM 47.250000 1715854103.2601
MEM 47.250000 1715854103.3605
MEM 47.250000 1715854103.4609
MEM 47.250000 1715854103.5614
MEM 47.250000 1715854103.6618
MEM 47.250000 1715854103.7622
MEM 47.250000 1715854103.8625
MEM 47.250000 1715854103.9629
MEM 47.250000 1715854104.0632
MEM 47.250000 1715854104.1636
MEM 47.250000 1715854104.2640
MEM 47.250000 1715854104.3643
MEM 47.250000 1715854104.4647
MEM 47.250000 1715854104.5651
MEM 47.250000 1715854104.6655
MEM 47.250000 1715854104.7660
MEM 47.250000 1715854104.8664
MEM 47.250000 1715854104.9668
MEM 47.250000 1715854105.0672
MEM 47.250000 1715854105.1676
MEM 47.250000 1715854105.2680
MEM 47.250000 1715854105.3684
MEM 47.250000 1715854105.4688
MEM 47.250000 1715854105.5691
MEM 47.250000 1715854105.6696
MEM 47.250000 1715854105.7700
MEM 47.250000 1715854105.8705
MEM 47.250000 1715854105.9709
MEM 47.250000 1715854106.0713
MEM 47.250000 1715854106.1717
MEM 47.250000 1715854106.2721
MEM 47.250000 1715854106.3725
MEM 47.250000 1715854106.4728
MEM 47.250000 1715854106.5732
MEM 47.250000 1715854106.6739
MEM 47.250000 1715854106.7744
MEM 47.250000 1715854106.8747
MEM 47.250000 1715854106.9750
MEM 47.250000 1715854107.0753
MEM 47.250000 1715854107.1757
MEM 47.250000 1715854107.2760
MEM 47.250000 1715854107.3763
MEM 47.250000 1715854107.4767
MEM 47.250000 1715854107.5770
MEM 47.250000 1715854107.6773
MEM 47.250000 1715854107.7777
MEM 47.250000 1715854107.8781
MEM 47.250000 1715854107.9784
MEM 47.250000 1715854108.0787
MEM 47.250000 1715854108.1791
MEM 47.250000 1715854108.2794
MEM 47.250000 1715854108.3798
MEM 47.250000 1715854108.4802
MEM 47.250000 1715854108.5806
MEM 47.250000 1715854108.6810
MEM 47.250000 1715854108.7814
MEM 47.250000 1715854108.8818
MEM 47.250000 1715854108.9822
MEM 47.250000 1715854109.0825
MEM 47.250000 1715854109.1830
MEM 47.250000 1715854109.2834
MEM 47.250000 1715854109.3837
MEM 47.250000 1715854109.4841
MEM 47.250000 1715854109.5844
MEM 47.250000 1715854109.6848
MEM 47.250000 1715854109.7851
MEM 47.250000 1715854109.8855
MEM 47.250000 1715854109.9858
MEM 47.250000 1715854110.0862
MEM 47.250000 1715854110.1867
MEM 47.250000 1715854110.2871
MEM 47.250000 1715854110.3875
MEM 47.250000 1715854110.4879
MEM 47.250000 1715854110.5883
MEM 47.250000 1715854110.6886
MEM 47.250000 1715854110.7890
MEM 47.250000 1715854110.8894
MEM 47.250000 1715854110.9897
MEM 47.250000 1715854111.0901
MEM 47.250000 1715854111.1905
MEM 47.250000 1715854111.2909
MEM 47.250000 1715854111.3913
MEM 47.250000 1715854111.4917
MEM 47.250000 1715854111.5921
MEM 47.250000 1715854111.6925
MEM 47.250000 1715854111.7929
MEM 47.250000 1715854111.8934
MEM 47.250000 1715854111.9938
MEM 47.250000 1715854112.0942
MEM 47.250000 1715854112.1947
MEM 47.250000 1715854112.2951
MEM 47.250000 1715854112.3955
MEM 47.250000 1715854112.4958
MEM 47.250000 1715854112.5961
MEM 47.250000 1715854112.6965
MEM 47.250000 1715854112.7969
MEM 47.250000 1715854112.8973
MEM 47.250000 1715854112.9976
MEM 47.250000 1715854113.0980
MEM 47.250000 1715854113.1984
MEM 47.250000 1715854113.2988
MEM 47.250000 1715854113.3992
MEM 47.250000 1715854113.4996
MEM 47.250000 1715854113.6000
MEM 47.250000 1715854113.7004
MEM 47.250000 1715854113.8007
MEM 47.250000 1715854113.9010
MEM 47.250000 1715854114.0014
MEM 47.250000 1715854114.1017
MEM 47.250000 1715854114.2020
MEM 47.250000 1715854114.3024
MEM 47.250000 1715854114.4027
MEM 47.250000 1715854114.5031
MEM 47.250000 1715854114.6035
MEM 47.250000 1715854114.7040
MEM 47.250000 1715854114.8043
MEM 47.250000 1715854114.9047
MEM 47.250000 1715854115.0051
MEM 47.250000 1715854115.1055
MEM 47.250000 1715854115.2059
MEM 47.250000 1715854115.3063
MEM 47.250000 1715854115.4069
MEM 47.250000 1715854115.5072
MEM 47.250000 1715854115.6075
MEM 47.250000 1715854115.7079
MEM 47.250000 1715854115.8082
MEM 47.250000 1715854115.9085
MEM 47.250000 1715854116.0088
MEM 47.250000 1715854116.1091
MEM 47.250000 1715854116.2094
MEM 47.250000 1715854116.3098
MEM 47.250000 1715854116.4101
MEM 47.250000 1715854116.5105
MEM 47.250000 1715854116.6109
MEM 47.250000 1715854116.7112
MEM 47.250000 1715854116.8116
MEM 47.250000 1715854116.9120
MEM 47.250000 1715854117.0124
MEM 47.250000 1715854117.1127
MEM 47.250000 1715854117.2130
MEM 47.250000 1715854117.3134
MEM 47.250000 1715854117.4137
MEM 47.250000 1715854117.5140
MEM 47.250000 1715854117.6143
MEM 47.250000 1715854117.7147
MEM 47.250000 1715854117.8150
MEM 47.250000 1715854117.9153
MEM 47.250000 1715854118.0157
MEM 47.250000 1715854118.1160
MEM 47.250000 1715854118.2163
MEM 47.250000 1715854118.3166
MEM 47.250000 1715854118.4170
MEM 47.250000 1715854118.5173
MEM 47.250000 1715854118.6177
MEM 47.250000 1715854118.7180
MEM 47.250000 1715854118.8184
MEM 47.250000 1715854118.9188
MEM 47.250000 1715854119.0192
MEM 47.250000 1715854119.1196
MEM 47.250000 1715854119.2200
MEM 47.250000 1715854119.3203
MEM 47.250000 1715854119.4207
MEM 47.250000 1715854119.5211
MEM 47.250000 1715854119.6214
MEM 47.250000 1715854119.7219
MEM 47.250000 1715854119.8223
MEM 47.250000 1715854119.9227
MEM 47.250000 1715854120.0231
MEM 47.250000 1715854120.1234
MEM 47.250000 1715854120.2237
MEM 47.250000 1715854120.3241
MEM 47.250000 1715854120.4244
MEM 47.250000 1715854120.5247
MEM 47.250000 1715854120.6252
MEM 47.250000 1715854120.7256
MEM 47.250000 1715854120.8260
MEM 47.250000 1715854120.9264
MEM 47.250000 1715854121.0267
MEM 47.250000 1715854121.1272
MEM 47.250000 1715854121.2275
MEM 47.250000 1715854121.3279
MEM 47.250000 1715854121.4284
MEM 47.250000 1715854121.5288
MEM 47.250000 1715854121.6292
MEM 47.250000 1715854121.7297
MEM 47.250000 1715854121.8301
MEM 47.250000 1715854121.9306
MEM 47.250000 1715854122.0310
MEM 47.250000 1715854122.1315
MEM 47.250000 1715854122.2320
MEM 47.250000 1715854122.3324
MEM 47.250000 1715854122.4328
MEM 47.250000 1715854122.5332
MEM 47.250000 1715854122.6337
MEM 47.250000 1715854122.7341
MEM 47.250000 1715854122.8346
MEM 47.250000 1715854122.9350
MEM 47.250000 1715854123.0354
MEM 47.250000 1715854123.1357
MEM 47.250000 1715854123.2360
MEM 47.250000 1715854123.3363
MEM 47.250000 1715854123.4366
MEM 47.250000 1715854123.5369
MEM 47.250000 1715854123.6372
MEM 47.250000 1715854123.7376
MEM 47.250000 1715854123.8379
MEM 47.250000 1715854123.9383
MEM 47.250000 1715854124.0386
MEM 47.250000 1715854124.1389
MEM 47.250000 1715854124.2393
MEM 47.250000 1715854124.3396
MEM 47.250000 1715854124.4399
MEM 47.250000 1715854124.5402
MEM 47.250000 1715854124.6405
MEM 47.250000 1715854124.7409
MEM 47.250000 1715854124.8412
MEM 47.250000 1715854124.9416
MEM 47.250000 1715854125.0419
MEM 47.250000 1715854125.1423
MEM 47.250000 1715854125.2427
MEM 47.250000 1715854125.3431
MEM 47.250000 1715854125.4434
MEM 47.250000 1715854125.5439
MEM 47.250000 1715854125.6443
MEM 47.250000 1715854125.7447
MEM 47.250000 1715854125.8451
MEM 47.250000 1715854125.9454
MEM 47.250000 1715854126.0458
MEM 47.250000 1715854126.1461
MEM 47.250000 1715854126.2465
MEM 47.250000 1715854126.3469
MEM 47.250000 1715854126.4473
MEM 47.250000 1715854126.5477
MEM 47.250000 1715854126.6481
MEM 47.250000 1715854126.7484
MEM 47.250000 1715854126.8488
MEM 47.250000 1715854126.9492
MEM 47.250000 1715854127.0495
MEM 47.250000 1715854127.1499
MEM 47.250000 1715854127.2503
MEM 47.250000 1715854127.3507
MEM 47.250000 1715854127.4511
MEM 47.250000 1715854127.5514
MEM 47.250000 1715854127.6518
MEM 47.250000 1715854127.7521
MEM 47.250000 1715854127.8525
MEM 47.250000 1715854127.9528
MEM 47.250000 1715854128.0532
MEM 47.250000 1715854128.1536
MEM 47.250000 1715854128.2539
MEM 47.250000 1715854128.3543
MEM 47.250000 1715854128.4546
MEM 47.250000 1715854128.5550
MEM 47.250000 1715854128.6554
MEM 47.250000 1715854128.7557
MEM 47.250000 1715854128.8561
MEM 47.250000 1715854128.9565
