CMDLINE ./nsquare
MEM 6.824219 1715855206.7467
MEM 6.824219 1715855206.8474
MEM 6.824219 1715855206.9480
MEM 6.824219 1715855207.0485
MEM 6.824219 1715855207.1491
MEM 6.824219 1715855207.2497
MEM 6.824219 1715855207.3502
MEM 6.824219 1715855207.4507
MEM 6.824219 1715855207.5513
MEM 6.824219 1715855207.6519
MEM 6.824219 1715855207.7523
MEM 6.824219 1715855207.8529
MEM 6.824219 1715855207.9535
MEM 6.824219 1715855208.0541
MEM 6.824219 1715855208.1547
MEM 6.824219 1715855208.2552
MEM 6.824219 1715855208.3559
MEM 6.824219 1715855208.4563
MEM 6.824219 1715855208.5568
MEM 6.824219 1715855208.6574
MEM 6.824219 1715855208.7581
MEM 6.824219 1715855208.8585
MEM 6.824219 1715855208.9591
MEM 6.824219 1715855209.0597
MEM 6.824219 1715855209.1603
MEM 6.824219 1715855209.2608
MEM 6.824219 1715855209.3614
MEM 6.824219 1715855209.4620
MEM 6.824219 1715855209.5625
MEM 6.824219 1715855209.6631
MEM 6.824219 1715855209.7637
MEM 6.824219 1715855209.8642
MEM 6.824219 1715855209.9647
MEM 6.824219 1715855210.0653
MEM 6.824219 1715855210.1659
MEM 6.824219 1715855210.2665
MEM 6.824219 1715855210.3671
MEM 6.824219 1715855210.4677
MEM 6.824219 1715855210.5682
MEM 6.824219 1715855210.6687
MEM 6.824219 1715855210.7693
MEM 6.824219 1715855210.8699
MEM 6.824219 1715855210.9704
MEM 6.824219 1715855211.0710
MEM 6.824219 1715855211.1715
MEM 6.824219 1715855211.2721
MEM 6.824219 1715855211.3726
MEM 6.824219 1715855211.4732
MEM 6.824219 1715855211.5738
MEM 6.824219 1715855211.6743
MEM 6.824219 1715855211.7749
MEM 6.824219 1715855211.8754
MEM 6.824219 1715855211.9761
MEM 6.824219 1715855212.0766
MEM 6.824219 1715855212.1772
MEM 6.824219 1715855212.2777
MEM 6.824219 1715855212.3781
MEM 6.824219 1715855212.4787
MEM 6.824219 1715855212.5794
MEM 6.824219 1715855212.6800
MEM 6.824219 1715855212.7804
MEM 6.824219 1715855212.8810
MEM 6.824219 1715855212.9817
MEM 6.824219 1715855213.0823
MEM 6.824219 1715855213.1829
MEM 6.824219 1715855213.2835
MEM 6.824219 1715855213.3840
MEM 6.824219 1715855213.4845
MEM 6.824219 1715855213.5850
MEM 6.824219 1715855213.6856
MEM 6.824219 1715855213.7862
MEM 6.824219 1715855213.8868
MEM 6.824219 1715855213.9873
MEM 6.824219 1715855214.0879
MEM 6.824219 1715855214.1884
MEM 6.824219 1715855214.2890
MEM 6.824219 1715855214.3896
MEM 6.824219 1715855214.4901
MEM 6.824219 1715855214.5907
MEM 6.824219 1715855214.6912
MEM 6.824219 1715855214.7918
MEM 6.824219 1715855214.8923
MEM 6.824219 1715855214.9929
MEM 6.824219 1715855215.0935
MEM 6.824219 1715855215.1941
MEM 6.824219 1715855215.2947
MEM 6.824219 1715855215.3953
MEM 6.824219 1715855215.4958
MEM 6.824219 1715855215.5963
MEM 6.824219 1715855215.6969
MEM 6.824219 1715855215.7975
MEM 6.824219 1715855215.8981
MEM 6.824219 1715855215.9988
MEM 6.824219 1715855216.0993
MEM 6.824219 1715855216.1999
MEM 6.824219 1715855216.3004
MEM 6.824219 1715855216.4010
MEM 6.824219 1715855216.5016
MEM 6.824219 1715855216.6022
MEM 6.824219 1715855216.7029
MEM 6.824219 1715855216.8034
MEM 6.824219 1715855216.9040
MEM 6.824219 1715855217.0044
MEM 6.824219 1715855217.1050
MEM 6.824219 1715855217.2056
MEM 6.824219 1715855217.3061
MEM 6.824219 1715855217.4067
MEM 6.824219 1715855217.5073
MEM 6.824219 1715855217.6079
MEM 6.824219 1715855217.7083
MEM 6.824219 1715855217.8089
MEM 6.824219 1715855217.9094
MEM 6.824219 1715855218.0099
MEM 6.824219 1715855218.1105
MEM 6.824219 1715855218.2111
MEM 6.824219 1715855218.3117
MEM 6.824219 1715855218.4123
MEM 6.824219 1715855218.5127
MEM 6.824219 1715855218.6133
MEM 6.824219 1715855218.7139
MEM 6.824219 1715855218.8145
MEM 6.824219 1715855218.9150
MEM 6.824219 1715855219.0155
MEM 6.824219 1715855219.1161
MEM 6.824219 1715855219.2166
MEM 6.824219 1715855219.3172
MEM 6.824219 1715855219.4178
MEM 6.824219 1715855219.5182
MEM 6.824219 1715855219.6188
MEM 6.824219 1715855219.7193
MEM 6.824219 1715855219.8199
MEM 6.824219 1715855219.9204
MEM 6.824219 1715855220.0210
MEM 6.824219 1715855220.1215
MEM 6.824219 1715855220.2221
MEM 6.824219 1715855220.3227
MEM 6.824219 1715855220.4232
MEM 6.824219 1715855220.5236
MEM 6.824219 1715855220.6242
MEM 6.824219 1715855220.7248
MEM 6.824219 1715855220.8255
MEM 6.824219 1715855220.9261
MEM 6.824219 1715855221.0266
MEM 6.824219 1715855221.1272
MEM 6.824219 1715855221.2278
MEM 6.824219 1715855221.3282
MEM 6.824219 1715855221.4287
MEM 6.824219 1715855221.5292
MEM 6.824219 1715855221.6298
MEM 6.824219 1715855221.7303
MEM 6.824219 1715855221.8309
MEM 6.824219 1715855221.9315
MEM 6.824219 1715855222.0320
MEM 6.824219 1715855222.1325
MEM 6.824219 1715855222.2331
MEM 6.824219 1715855222.3337
MEM 6.824219 1715855222.4343
MEM 6.824219 1715855222.5349
MEM 6.824219 1715855222.6355
MEM 6.824219 1715855222.7361
MEM 6.824219 1715855222.8366
MEM 6.824219 1715855222.9371
MEM 6.824219 1715855223.0376
MEM 6.824219 1715855223.1381
MEM 6.824219 1715855223.2387
MEM 6.824219 1715855223.3393
MEM 6.824219 1715855223.4400
MEM 6.824219 1715855223.5404
MEM 6.824219 1715855223.6410
MEM 6.824219 1715855223.7416
MEM 6.824219 1715855223.8422
MEM 6.824219 1715855223.9428
MEM 6.824219 1715855224.0433
MEM 6.824219 1715855224.1440
MEM 6.824219 1715855224.2444
MEM 6.824219 1715855224.3450
MEM 6.824219 1715855224.4456
MEM 6.824219 1715855224.5461
MEM 6.824219 1715855224.6467
MEM 6.824219 1715855224.7473
MEM 6.824219 1715855224.8479
MEM 6.824219 1715855224.9484
MEM 6.824219 1715855225.0490
MEM 6.824219 1715855225.1496
MEM 6.824219 1715855225.2501
MEM 6.824219 1715855225.3507
MEM 6.824219 1715855225.4513
MEM 6.824219 1715855225.5519
MEM 6.824219 1715855225.6524
MEM 6.824219 1715855225.7530
MEM 6.824219 1715855225.8535
MEM 6.824219 1715855225.9541
MEM 6.824219 1715855226.0547
MEM 6.824219 1715855226.1553
MEM 6.824219 1715855226.2560
MEM 6.824219 1715855226.3564
MEM 6.824219 1715855226.4570
MEM 6.824219 1715855226.5575
MEM 6.824219 1715855226.6580
MEM 6.824219 1715855226.7586
MEM 6.824219 1715855226.8593
MEM 6.824219 1715855226.9599
MEM 6.824219 1715855227.0603
MEM 6.824219 1715855227.1609
MEM 6.824219 1715855227.2615
MEM 6.824219 1715855227.3621
MEM 6.824219 1715855227.4627
MEM 6.824219 1715855227.5632
MEM 6.824219 1715855227.6638
MEM 6.824219 1715855227.7643
MEM 6.824219 1715855227.8649
MEM 6.824219 1715855227.9655
MEM 6.824219 1715855228.0661
MEM 6.824219 1715855228.1667
MEM 6.824219 1715855228.2673
MEM 6.824219 1715855228.3679
MEM 6.824219 1715855228.4683
MEM 6.824219 1715855228.5689
MEM 6.824219 1715855228.6695
MEM 6.824219 1715855228.7700
MEM 6.824219 1715855228.8706
MEM 6.824219 1715855228.9712
MEM 6.824219 1715855229.0718
MEM 6.824219 1715855229.1723
MEM 6.824219 1715855229.2729
MEM 6.824219 1715855229.3734
MEM 6.824219 1715855229.4740
MEM 6.824219 1715855229.5746
MEM 6.824219 1715855229.6751
MEM 6.824219 1715855229.7757
MEM 6.824219 1715855229.8763
MEM 6.824219 1715855229.9768
MEM 6.824219 1715855230.0774
MEM 6.824219 1715855230.1780
MEM 6.824219 1715855230.2786
MEM 6.824219 1715855230.3791
MEM 6.824219 1715855230.4798
MEM 6.824219 1715855230.5803
MEM 6.824219 1715855230.6808
MEM 6.824219 1715855230.7813
MEM 6.824219 1715855230.8819
MEM 6.824219 1715855230.9824
MEM 6.824219 1715855231.0830
MEM 6.824219 1715855231.1835
MEM 6.824219 1715855231.2841
MEM 6.824219 1715855231.3847
MEM 6.824219 1715855231.4853
MEM 6.824219 1715855231.5859
MEM 6.824219 1715855231.6865
MEM 6.824219 1715855231.7871
MEM 6.824219 1715855231.8877
MEM 6.824219 1715855231.9883
MEM 6.824219 1715855232.0889
MEM 6.824219 1715855232.1894
MEM 6.824219 1715855232.2900
MEM 6.824219 1715855232.3906
MEM 6.824219 1715855232.4910
MEM 6.824219 1715855232.5917
MEM 6.824219 1715855232.6923
MEM 6.824219 1715855232.7928
MEM 6.824219 1715855232.8933
MEM 6.824219 1715855232.9939
MEM 6.824219 1715855233.0945
MEM 6.824219 1715855233.1951
MEM 6.824219 1715855233.2957
MEM 6.824219 1715855233.3962
MEM 6.824219 1715855233.4967
MEM 6.824219 1715855233.5973
MEM 6.824219 1715855233.6979
MEM 6.824219 1715855233.7985
MEM 6.824219 1715855233.8991
MEM 6.824219 1715855233.9997
MEM 6.824219 1715855234.1003
MEM 6.824219 1715855234.2009
MEM 6.824219 1715855234.3015
MEM 6.824219 1715855234.4021
MEM 6.824219 1715855234.5027
MEM 6.824219 1715855234.6033
MEM 6.824219 1715855234.7039
MEM 6.824219 1715855234.8043
MEM 6.824219 1715855234.9049
MEM 6.824219 1715855235.0055
MEM 6.824219 1715855235.1060
MEM 6.824219 1715855235.2066
MEM 6.824219 1715855235.3072
MEM 6.824219 1715855235.4078
MEM 6.824219 1715855235.5083
MEM 6.824219 1715855235.6089
MEM 6.824219 1715855235.7095
MEM 6.824219 1715855235.8101
MEM 6.824219 1715855235.9107
MEM 6.824219 1715855236.0112
MEM 6.824219 1715855236.1118
MEM 6.824219 1715855236.2122
MEM 6.824219 1715855236.3128
MEM 6.824219 1715855236.4134
MEM 6.824219 1715855236.5139
MEM 6.824219 1715855236.6145
MEM 6.824219 1715855236.7151
MEM 6.824219 1715855236.8157
MEM 6.824219 1715855236.9162
MEM 6.824219 1715855237.0167
MEM 6.824219 1715855237.1172
MEM 6.824219 1715855237.2178
MEM 6.824219 1715855237.3182
MEM 6.824219 1715855237.4188
MEM 6.824219 1715855237.5193
MEM 6.824219 1715855237.6199
MEM 6.824219 1715855237.7204
MEM 6.824219 1715855237.8210
MEM 6.824219 1715855237.9216
MEM 6.824219 1715855238.0221
MEM 6.824219 1715855238.1226
MEM 6.824219 1715855238.2231
MEM 6.824219 1715855238.3236
MEM 6.824219 1715855238.4242
MEM 6.824219 1715855238.5247
MEM 6.824219 1715855238.6252
MEM 6.824219 1715855238.7258
MEM 6.824219 1715855238.8263
MEM 6.824219 1715855238.9269
MEM 6.824219 1715855239.0273
MEM 6.824219 1715855239.1280
MEM 6.824219 1715855239.2285
MEM 6.824219 1715855239.3290
MEM 6.824219 1715855239.4296
MEM 6.824219 1715855239.5302
MEM 6.824219 1715855239.6308
MEM 6.824219 1715855239.7314
MEM 6.824219 1715855239.8320
MEM 6.824219 1715855239.9325
MEM 6.824219 1715855240.0331
MEM 6.824219 1715855240.1337
MEM 6.824219 1715855240.2342
MEM 6.824219 1715855240.3348
MEM 6.824219 1715855240.4352
MEM 6.824219 1715855240.5358
MEM 6.824219 1715855240.6363
MEM 6.824219 1715855240.7369
MEM 6.824219 1715855240.8375
MEM 6.824219 1715855240.9381
MEM 6.824219 1715855241.0387
MEM 6.824219 1715855241.1393
MEM 6.824219 1715855241.2398
MEM 6.824219 1715855241.3403
MEM 6.824219 1715855241.4409
MEM 6.824219 1715855241.5414
MEM 6.824219 1715855241.6420
MEM 6.824219 1715855241.7426
MEM 6.824219 1715855241.8432
MEM 6.824219 1715855241.9439
MEM 6.824219 1715855242.0443
MEM 6.824219 1715855242.1449
MEM 6.824219 1715855242.2455
MEM 6.824219 1715855242.3461
MEM 6.824219 1715855242.4468
MEM 6.824219 1715855242.5473
MEM 6.824219 1715855242.6479
MEM 6.824219 1715855242.7483
MEM 6.824219 1715855242.8489
MEM 6.824219 1715855242.9495
MEM 6.824219 1715855243.0501
MEM 6.824219 1715855243.1507
MEM 6.824219 1715855243.2513
MEM 6.824219 1715855243.3520
MEM 6.824219 1715855243.4524
MEM 6.824219 1715855243.5530
MEM 6.824219 1715855243.6536
MEM 6.824219 1715855243.7541
MEM 6.824219 1715855243.8547
MEM 6.824219 1715855243.9553
MEM 6.824219 1715855244.0559
MEM 6.824219 1715855244.1564
MEM 6.824219 1715855244.2569
MEM 6.824219 1715855244.3576
MEM 6.824219 1715855244.4581
MEM 6.824219 1715855244.5587
MEM 6.824219 1715855244.6593
MEM 6.824219 1715855244.7599
MEM 6.824219 1715855244.8603
MEM 6.824219 1715855244.9609
MEM 6.824219 1715855245.0614
MEM 6.824219 1715855245.1619
MEM 6.824219 1715855245.2625
MEM 6.824219 1715855245.3631
MEM 6.824219 1715855245.4637
MEM 6.824219 1715855245.5643
MEM 6.824219 1715855245.6649
MEM 6.824219 1715855245.7654
MEM 6.824219 1715855245.8660
MEM 6.824219 1715855245.9666
MEM 6.824219 1715855246.0671
MEM 6.824219 1715855246.1677
MEM 6.824219 1715855246.2682
MEM 6.824219 1715855246.3688
MEM 6.824219 1715855246.4693
MEM 6.824219 1715855246.5699
MEM 6.824219 1715855246.6704
MEM 6.824219 1715855246.7709
MEM 6.824219 1715855246.8713
MEM 6.824219 1715855246.9720
MEM 6.824219 1715855247.0724
MEM 6.824219 1715855247.1730
MEM 6.824219 1715855247.2736
MEM 6.824219 1715855247.3742
MEM 6.824219 1715855247.4748
MEM 6.824219 1715855247.5753
MEM 6.824219 1715855247.6759
MEM 6.824219 1715855247.7764
MEM 6.824219 1715855247.8770
MEM 6.824219 1715855247.9776
MEM 6.824219 1715855248.0781
MEM 6.824219 1715855248.1787
MEM 6.824219 1715855248.2792
MEM 6.824219 1715855248.3798
MEM 6.824219 1715855248.4802
MEM 6.824219 1715855248.5807
MEM 6.824219 1715855248.6812
MEM 6.824219 1715855248.7818
MEM 6.824219 1715855248.8823
MEM 6.824219 1715855248.9829
MEM 6.824219 1715855249.0835
MEM 6.824219 1715855249.1841
MEM 6.824219 1715855249.2846
MEM 6.824219 1715855249.3851
MEM 6.824219 1715855249.4857
MEM 6.824219 1715855249.5863
MEM 6.824219 1715855249.6868
MEM 6.824219 1715855249.7874
MEM 6.824219 1715855249.8879
MEM 6.824219 1715855249.9884
MEM 6.824219 1715855250.0890
MEM 6.824219 1715855250.1895
MEM 6.824219 1715855250.2900
MEM 6.824219 1715855250.3905
MEM 6.824219 1715855250.4911
MEM 6.824219 1715855250.5917
MEM 6.824219 1715855250.6923
MEM 6.824219 1715855250.7928
MEM 6.824219 1715855250.8934
MEM 6.824219 1715855250.9940
MEM 6.824219 1715855251.0946
MEM 6.824219 1715855251.1951
MEM 6.824219 1715855251.2957
MEM 6.824219 1715855251.3963
MEM 6.824219 1715855251.4969
MEM 6.824219 1715855251.5975
MEM 6.824219 1715855251.6981
MEM 6.824219 1715855251.7987
MEM 6.824219 1715855251.8993
MEM 6.824219 1715855251.9999
MEM 6.824219 1715855252.1004
MEM 6.824219 1715855252.2010
MEM 6.824219 1715855252.3016
MEM 6.824219 1715855252.4021
MEM 6.824219 1715855252.5027
MEM 6.824219 1715855252.6033
MEM 6.824219 1715855252.7038
MEM 6.824219 1715855252.8043
MEM 6.824219 1715855252.9048
MEM 6.824219 1715855253.0054
MEM 6.824219 1715855253.1060
MEM 6.824219 1715855253.2066
MEM 6.824219 1715855253.3072
MEM 6.824219 1715855253.4078
MEM 6.824219 1715855253.5086
MEM 6.824219 1715855253.6090
MEM 6.824219 1715855253.7095
MEM 6.824219 1715855253.8101
MEM 6.824219 1715855253.9108
MEM 6.824219 1715855254.0116
MEM 6.824219 1715855254.1120
MEM 6.824219 1715855254.2124
MEM 6.824219 1715855254.3129
MEM 6.824219 1715855254.4135
MEM 6.824219 1715855254.5141
MEM 6.824219 1715855254.6147
MEM 6.824219 1715855254.7153
MEM 6.824219 1715855254.8159
MEM 6.824219 1715855254.9163
MEM 6.824219 1715855255.0169
MEM 6.824219 1715855255.1175
MEM 6.824219 1715855255.2180
MEM 6.824219 1715855255.3186
MEM 6.824219 1715855255.4192
MEM 6.824219 1715855255.5198
MEM 6.824219 1715855255.6203
MEM 6.824219 1715855255.7208
MEM 6.824219 1715855255.8214
MEM 6.824219 1715855255.9219
MEM 6.824219 1715855256.0224
MEM 6.824219 1715855256.1229
MEM 6.824219 1715855256.2235
MEM 6.824219 1715855256.3241
MEM 6.824219 1715855256.4246
MEM 6.824219 1715855256.5250
MEM 6.824219 1715855256.6257
MEM 6.824219 1715855256.7261
MEM 6.824219 1715855256.8267
MEM 6.824219 1715855256.9273
MEM 6.824219 1715855257.0279
MEM 6.824219 1715855257.1283
MEM 6.824219 1715855257.2288
MEM 6.824219 1715855257.3293
MEM 6.824219 1715855257.4299
MEM 6.824219 1715855257.5305
MEM 6.824219 1715855257.6311
MEM 6.824219 1715855257.7317
MEM 6.824219 1715855257.8323
MEM 6.824219 1715855257.9329
MEM 6.824219 1715855258.0334
MEM 6.824219 1715855258.1339
MEM 6.824219 1715855258.2345
MEM 6.824219 1715855258.3351
MEM 6.824219 1715855258.4357
MEM 6.824219 1715855258.5363
MEM 6.824219 1715855258.6369
MEM 6.824219 1715855258.7375
MEM 6.824219 1715855258.8381
MEM 6.824219 1715855258.9387
MEM 6.824219 1715855259.0393
MEM 6.824219 1715855259.1399
MEM 6.824219 1715855259.2404
MEM 6.824219 1715855259.3410
MEM 6.824219 1715855259.4416
MEM 6.824219 1715855259.5421
MEM 6.824219 1715855259.6427
MEM 6.824219 1715855259.7433
MEM 6.824219 1715855259.8439
MEM 6.824219 1715855259.9444
MEM 6.824219 1715855260.0450
MEM 6.824219 1715855260.1456
MEM 6.824219 1715855260.2462
MEM 6.824219 1715855260.3467
MEM 6.824219 1715855260.4473
MEM 6.824219 1715855260.5478
MEM 6.824219 1715855260.6482
MEM 6.824219 1715855260.7487
MEM 6.824219 1715855260.8491
MEM 6.824219 1715855260.9497
MEM 6.824219 1715855261.0503
MEM 6.824219 1715855261.1508
MEM 6.824219 1715855261.2513
MEM 6.824219 1715855261.3519
MEM 6.824219 1715855261.4523
MEM 6.824219 1715855261.5528
MEM 6.824219 1715855261.6534
MEM 6.824219 1715855261.7540
MEM 6.824219 1715855261.8545
MEM 6.824219 1715855261.9550
MEM 6.824219 1715855262.0556
MEM 6.824219 1715855262.1561
MEM 6.824219 1715855262.2566
MEM 6.824219 1715855262.3570
MEM 6.824219 1715855262.4576
MEM 6.824219 1715855262.5581
MEM 6.824219 1715855262.6587
MEM 6.824219 1715855262.7593
MEM 6.824219 1715855262.8600
MEM 6.824219 1715855262.9604
MEM 6.824219 1715855263.0609
MEM 6.824219 1715855263.1615
MEM 6.824219 1715855263.2621
MEM 6.824219 1715855263.3627
MEM 6.824219 1715855263.4633
MEM 6.824219 1715855263.5639
MEM 6.824219 1715855263.6644
MEM 6.824219 1715855263.7649
MEM 6.824219 1715855263.8655
MEM 6.824219 1715855263.9661
MEM 6.824219 1715855264.0667
MEM 6.824219 1715855264.1673
MEM 6.824219 1715855264.2679
MEM 6.824219 1715855264.3683
MEM 6.824219 1715855264.4689
MEM 6.824219 1715855264.5695
MEM 6.824219 1715855264.6701
MEM 6.824219 1715855264.7707
MEM 6.824219 1715855264.8713
MEM 6.824219 1715855264.9718
MEM 6.824219 1715855265.0723
MEM 6.824219 1715855265.1729
MEM 6.824219 1715855265.2735
MEM 6.824219 1715855265.3740
MEM 6.824219 1715855265.4746
MEM 6.824219 1715855265.5751
MEM 6.824219 1715855265.6757
MEM 6.824219 1715855265.7762
MEM 6.824219 1715855265.8767
MEM 6.824219 1715855265.9772
MEM 6.824219 1715855266.0778
MEM 6.824219 1715855266.1783
MEM 6.824219 1715855266.2788
MEM 6.824219 1715855266.3794
MEM 6.824219 1715855266.4801
MEM 6.824219 1715855266.5805
MEM 6.824219 1715855266.6810
MEM 6.824219 1715855266.7816
MEM 6.824219 1715855266.8822
MEM 6.824219 1715855266.9828
MEM 6.824219 1715855267.0835
MEM 6.824219 1715855267.1839
MEM 6.824219 1715855267.2844
MEM 6.824219 1715855267.3850
MEM 6.824219 1715855267.4856
MEM 6.824219 1715855267.5862
MEM 6.824219 1715855267.6868
MEM 6.824219 1715855267.7874
MEM 6.824219 1715855267.8879
MEM 6.824219 1715855267.9884
MEM 6.824219 1715855268.0890
MEM 6.824219 1715855268.1896
MEM 6.824219 1715855268.2902
MEM 6.824219 1715855268.3907
MEM 6.824219 1715855268.4913
MEM 6.824219 1715855268.5918
MEM 6.824219 1715855268.6923
MEM 6.824219 1715855268.7929
MEM 6.824219 1715855268.8935
MEM 6.824219 1715855268.9939
MEM 6.824219 1715855269.0945
MEM 6.824219 1715855269.1951
MEM 6.824219 1715855269.2957
MEM 6.824219 1715855269.3963
MEM 6.824219 1715855269.4969
MEM 6.824219 1715855269.5975
MEM 6.824219 1715855269.6981
MEM 6.824219 1715855269.7987
MEM 6.824219 1715855269.8992
MEM 6.824219 1715855269.9997
MEM 6.824219 1715855270.1003
MEM 6.824219 1715855270.2008
MEM 6.824219 1715855270.3013
MEM 6.824219 1715855270.4018
MEM 6.824219 1715855270.5024
MEM 6.824219 1715855270.6029
MEM 6.824219 1715855270.7034
MEM 6.824219 1715855270.8040
MEM 6.824219 1715855270.9045
MEM 6.824219 1715855271.0049
MEM 6.824219 1715855271.1055
MEM 6.824219 1715855271.2060
MEM 6.824219 1715855271.3066
MEM 6.824219 1715855271.4072
MEM 6.824219 1715855271.5077
MEM 6.824219 1715855271.6082
MEM 6.824219 1715855271.7087
MEM 6.824219 1715855271.8093
MEM 6.824219 1715855271.9099
MEM 6.824219 1715855272.0104
MEM 6.824219 1715855272.1109
MEM 6.824219 1715855272.2115
MEM 6.824219 1715855272.3121
MEM 6.824219 1715855272.4126
MEM 6.824219 1715855272.5130
MEM 6.824219 1715855272.6136
MEM 6.824219 1715855272.7141
MEM 6.824219 1715855272.8147
MEM 6.824219 1715855272.9152
MEM 6.824219 1715855273.0158
MEM 6.824219 1715855273.1163
MEM 6.824219 1715855273.2168
MEM 6.824219 1715855273.3174
MEM 6.824219 1715855273.4180
MEM 6.824219 1715855273.5186
MEM 6.824219 1715855273.6192
MEM 6.824219 1715855273.7198
MEM 6.824219 1715855273.8203
MEM 6.824219 1715855273.9209
MEM 6.824219 1715855274.0214
MEM 6.824219 1715855274.1219
MEM 6.824219 1715855274.2225
MEM 6.824219 1715855274.3230
MEM 6.824219 1715855274.4236
MEM 6.824219 1715855274.5241
MEM 6.824219 1715855274.6246
MEM 6.824219 1715855274.7252
MEM 6.824219 1715855274.8258
MEM 6.824219 1715855274.9264
MEM 6.824219 1715855275.0269
MEM 6.824219 1715855275.1275
MEM 6.824219 1715855275.2280
MEM 6.824219 1715855275.3285
MEM 6.824219 1715855275.4289
MEM 6.824219 1715855275.5295
MEM 6.824219 1715855275.6301
MEM 6.824219 1715855275.7307
MEM 6.824219 1715855275.8313
MEM 6.824219 1715855275.9318
MEM 6.824219 1715855276.0323
MEM 6.824219 1715855276.1329
MEM 6.824219 1715855276.2335
MEM 6.824219 1715855276.3340
MEM 6.824219 1715855276.4347
MEM 6.824219 1715855276.5351
MEM 6.824219 1715855276.6357
MEM 6.824219 1715855276.7363
MEM 6.824219 1715855276.8368
MEM 6.824219 1715855276.9374
MEM 6.824219 1715855277.0379
MEM 6.824219 1715855277.1385
MEM 6.824219 1715855277.2391
MEM 6.824219 1715855277.3397
MEM 6.824219 1715855277.4403
MEM 6.824219 1715855277.5408
MEM 6.824219 1715855277.6413
MEM 6.824219 1715855277.7418
MEM 6.824219 1715855277.8425
MEM 6.824219 1715855277.9431
MEM 6.824219 1715855278.0437
MEM 6.824219 1715855278.1443
MEM 6.824219 1715855278.2447
MEM 6.824219 1715855278.3453
MEM 6.824219 1715855278.4458
MEM 6.824219 1715855278.5464
MEM 6.824219 1715855278.6470
MEM 6.824219 1715855278.7476
MEM 6.824219 1715855278.8483
MEM 6.824219 1715855278.9488
MEM 6.824219 1715855279.0494
MEM 6.824219 1715855279.1500
MEM 6.824219 1715855279.2506
MEM 6.824219 1715855279.3512
MEM 6.824219 1715855279.4517
MEM 6.824219 1715855279.5523
MEM 6.824219 1715855279.6528
MEM 6.824219 1715855279.7534
MEM 6.824219 1715855279.8540
MEM 6.824219 1715855279.9546
MEM 6.824219 1715855280.0552
MEM 6.824219 1715855280.1558
MEM 6.824219 1715855280.2563
MEM 6.824219 1715855280.3568
MEM 6.824219 1715855280.4574
MEM 6.824219 1715855280.5579
MEM 6.824219 1715855280.6585
MEM 6.824219 1715855280.7590
MEM 6.824219 1715855280.8596
MEM 6.824219 1715855280.9601
MEM 6.824219 1715855281.0605
MEM 6.824219 1715855281.1611
MEM 6.824219 1715855281.2618
MEM 6.824219 1715855281.3624
MEM 6.824219 1715855281.4628
MEM 6.824219 1715855281.5634
MEM 6.824219 1715855281.6640
MEM 6.824219 1715855281.7645
MEM 6.824219 1715855281.8649
MEM 6.824219 1715855281.9655
MEM 6.824219 1715855282.0662
MEM 6.824219 1715855282.1668
MEM 6.824219 1715855282.2674
MEM 6.824219 1715855282.3679
MEM 6.824219 1715855282.4683
MEM 6.824219 1715855282.5688
MEM 6.824219 1715855282.6694
MEM 6.824219 1715855282.7700
MEM 6.824219 1715855282.8706
MEM 6.824219 1715855282.9711
MEM 6.824219 1715855283.0717
MEM 6.824219 1715855283.1723
MEM 6.824219 1715855283.2729
MEM 6.824219 1715855283.3735
MEM 6.824219 1715855283.4741
MEM 6.824219 1715855283.5747
MEM 6.824219 1715855283.6753
MEM 6.824219 1715855283.7759
MEM 6.824219 1715855283.8764
MEM 6.824219 1715855283.9770
MEM 6.824219 1715855284.0776
MEM 6.824219 1715855284.1782
MEM 6.824219 1715855284.2788
MEM 6.824219 1715855284.3794
MEM 6.824219 1715855284.4799
MEM 6.824219 1715855284.5804
MEM 6.824219 1715855284.6809
MEM 6.824219 1715855284.7815
MEM 6.824219 1715855284.8821
MEM 6.824219 1715855284.9827
MEM 6.824219 1715855285.0833
MEM 6.824219 1715855285.1839
MEM 6.824219 1715855285.2843
MEM 6.824219 1715855285.3848
MEM 6.824219 1715855285.4853
MEM 6.824219 1715855285.5859
MEM 6.824219 1715855285.6865
MEM 6.824219 1715855285.7870
MEM 6.824219 1715855285.8876
MEM 6.824219 1715855285.9882
MEM 6.824219 1715855286.0887
MEM 6.824219 1715855286.1893
MEM 6.824219 1715855286.2898
MEM 6.824219 1715855286.3904
MEM 6.824219 1715855286.4910
MEM 6.824219 1715855286.5916
MEM 6.824219 1715855286.6923
MEM 6.824219 1715855286.7928
MEM 6.824219 1715855286.8933
MEM 6.824219 1715855286.9939
MEM 6.824219 1715855287.0945
MEM 6.824219 1715855287.1950
MEM 6.824219 1715855287.2956
MEM 6.824219 1715855287.3962
MEM 6.824219 1715855287.4967
MEM 6.824219 1715855287.5973
MEM 6.824219 1715855287.6978
MEM 6.824219 1715855287.7984
MEM 6.824219 1715855287.8989
MEM 6.824219 1715855287.9995
MEM 6.824219 1715855288.1000
MEM 6.824219 1715855288.2005
MEM 6.824219 1715855288.3011
MEM 6.824219 1715855288.4017
MEM 6.824219 1715855288.5023
MEM 6.824219 1715855288.6028
MEM 6.824219 1715855288.7034
MEM 6.824219 1715855288.8040
MEM 6.824219 1715855288.9045
MEM 6.824219 1715855289.0051
MEM 6.824219 1715855289.1057
MEM 6.824219 1715855289.2063
MEM 6.824219 1715855289.3070
