x,one,nsquare,nlogn,n,logn
82,0.000000085,0.000011569,0.000007,0.000000943,0.000000192
83,0.000000085,0.000011604,0.000008,0.000000694,0.000000347
84,0.000000085,0.000011704,0.000008,0.000000676,0.0000002
85,0.000000086,0.000011723,0.000008,0.000001167,0.000000211
86,0.000000088,0.000011744,0.000008,0.00000072,0.000000347
87,0.000000088,0.000011839,0.000007,0.000000803,0.000000201
88,0.000000089,0.000011846,0.000008,0.000000743,0.000000188
89,0.000000089,0.000011873,0.000008,0.000000685,0.000000189
90,0.000000089,0.000012025,0.000008,0.000000664,0.000000251
91,0.000000092,0.000012175,0.000007,0.00000084,0.000000192
92,0.000000092,0.00001225,0.000007,0.000000686,0.000000201
93,0.000000094,0.0000124,0.000007,0.000000811,0.000000195
94,0.000000095,0.000012559,0.000007,0.00000063,0.0000002
95,0.000000095,0.000012683,0.000007,0.000000683,0.000000203
96,0.000000108,0.000012841,0.000008,0.000000711,0.000000195
97,0.000000115,0.000013574,0.000007,0.000000755,0.000000201
98,0.000000115,0.00001502,0.000007,0.000000761,0.000000178
99,0.000000746,0.000017512,0.000007,0.000000659,0.000000191
100,0.000000767,0.000101002,0.000007,0.000000657,0.000000214
101,0.00000009493,0.0000118385,0.00000744,0.00000078728,0.00000021056
102,0.0000000947957,0.0000090298,0.000000875443,0.000000533382,0.0000000290968
103,0.000000069,0.000009436,0.000007,0.000000615,0.000000172
104,0.000000767,0.000101002,0.000012,0.000006015,0.000000347
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,MAX,,,,
