n,times
3198,0.39728353
3199,0.40139995
3200,0.40494954
3201,0.39675333
3202,0.40073022
3203,0.39928707
3204,0.40114244
3205,0.40266570
3206,0.40476567
3207,0.40133439
3208,0.39660237
3209,0.39927553
3210,0.39935466
3211,0.39952512
3212,0.39929291
3213,0.40060770
3214,0.40138080
3215,0.39873186
3216,0.39943710
3217,0.39660290
3218,0.39897317
3219,0.40132642
3220,0.39667004
3221,0.40251749
3222,0.40218392
3223,0.40499340
3224,0.40051238
3225,0.40008251
3226,0.40196501
3227,0.40450702
3228,0.40455838
3229,0.40601759
3230,0.40272593
3231,0.40276103
3232,0.44979498
3233,0.40218621
3234,0.40593938
3235,0.40173883
3236,0.40411674
3237,0.40235702
3238,0.40584437
3239,0.40698022
3240,0.40561348
3241,0.40524257
3242,0.40173917
3243,0.40593307
3244,0.40696857
3245,0.40625713
3246,0.40727163
3247,0.37717659
3248,0.37550992
3249,0.38105635
3250,0.37711348
3251,0.38078965
3252,0.37733999
3253,0.37829153
3254,0.38325034
3255,0.38873474
3256,0.38240427
3257,0.37912086
3258,0.38161629
3259,0.38182821
3260,0.38263767
3261,0.38203017
3262,0.37914265
3263,0.38489285
3264,0.38303064
3265,0.38314854
3266,0.38353359
3267,0.38482987
3268,0.38922164
3269,0.38859337
3270,0.38820513
3271,0.38588240
3272,0.44893093
3273,0.38737536
3274,0.38707898
3275,0.46533762
3276,0.40177343
3277,0.40916611
3278,0.40680556
3279,0.39657850
3280,0.38621682
3281,0.38892062
3282,0.39981304
3283,0.39309665
3284,0.38622125
3285,0.39195635
3286,0.39032012
3287,0.39098908
3288,0.38904511
3289,0.39019973
3290,0.39019897
3291,0.38771062
3292,0.38675881
3293,0.38658319
3294,0.39001086
3295,0.39161567
3296,0.38813399
3297,0.39082978
3298,0.38945154
3299,0.39162559
3300,0.39165491
3301,0.41031559
3302,0.38883247
3303,0.39009996
3304,0.39053344
3305,0.39105675
3306,0.39324882
3307,0.39137103
3308,0.39213098
3309,0.39287872
3310,0.41844777
3311,0.41464253
3312,0.46664457
3313,0.39461833
3314,0.40028828
3315,0.39773831
3316,0.39632796
3317,0.39274363
3318,0.39680404
3319,0.40026190
3320,0.39554892
3321,0.40282237
3322,0.39621456
3323,0.39478760
3324,0.39848595
3325,0.40542043
3326,0.40253422
3327,0.41477953
3328,0.43621261
3329,0.43290235
3330,0.43612577
3331,0.42392693
3332,0.43811859
3333,0.43989962
3334,0.44417378
3335,0.43120871
3336,0.43392537
3337,0.43551902
3338,0.43455196
3339,0.41835697
3340,0.41899214
3341,0.42053454
3342,0.42349678
3343,0.42204957
3344,0.42171342
3345,0.42361767
3346,0.42608576
3347,0.43309089
3348,0.43062376
3349,0.42565338
3350,0.46801504
3351,0.42746820
3352,0.42872015
3353,0.42552348
3354,0.42615809
3355,0.42619504
3356,0.42763304
3357,0.42639283
3358,0.42843153
3359,0.42605197
3360,0.43009766
3361,0.43181376
3362,0.43117275
3363,0.43027802
3364,0.42827709
3365,0.42793527
3366,0.43081986
3367,0.42809424
3368,0.42786037
3369,0.42566797
3370,0.42936335
3371,0.42793336
3372,0.43179679
3373,0.42878086
3374,0.40280204
3375,0.40744200
3376,0.45624824
3377,0.44018561
3378,0.44164660
3379,0.42611645
3380,0.44024670
3381,0.44771973
3382,0.40059195
3383,0.41088912
3384,0.41008788
3385,0.41049457
3386,0.41485268
3387,0.40780974
3388,0.50610407
3389,0.41351339
3390,0.41479449
3391,0.41305417
3392,0.41784294
3393,0.41514069
3394,0.41056778
3395,0.41518201
3396,0.41858434
3397,0.41295105
3398,0.41691968
3399,0.41942024
3400,0.41480654
3401,0.42094522
3402,0.41646113
3403,0.41830331
3404,0.41539881
3405,0.42741361
3406,0.43402455
3407,0.43868105
3408,0.43666144
3409,0.47364252
3410,0.42292866
3411,0.44485080
3412,0.44359265
3413,0.43788104
3414,0.44520900
3415,0.43842442
3416,0.44160429
3417,0.43953838
3418,0.44211288
3419,0.43835964
3420,0.44203780
3421,0.44002503
3422,0.44465431
3423,0.43966539
3424,0.44192532
3425,0.44313082
3426,0.44321167
3427,0.53092010
3428,0.44528924
3429,0.44237721
3430,0.43942976
3431,0.44752528
3432,0.44693627
3433,0.44268939
3434,0.44236904
3435,0.44508599
3436,0.44909813
3437,0.44596194
3438,0.44721925
3439,0.44544514
3440,0.45603152
3441,0.45571526
3442,0.45762040
3443,0.45858375
3444,0.45925079
3445,0.46285548
3446,0.46297326
3447,0.42397325
3448,0.42143107
3449,0.42435617
3450,0.42303506
3451,0.42822136
3452,0.42577619
3453,0.42280260
3454,0.42505912
3455,0.42227961
3456,0.42485364
3457,0.42507813
3458,0.42160584
3459,0.42523733
3460,0.42536427
3461,0.42602264
3462,0.42820562
3463,0.42606068
3464,0.42753777
3465,0.42875875
3466,0.43916423
3467,0.43116347
3468,0.43145764
3469,0.43497671
3470,0.43169952
3471,0.43210580
3472,0.43462957
3473,0.43137689
3474,0.43297387
3475,0.44217230
3476,0.46036674
3477,0.45692652
3478,0.45505987
3479,0.45622937
3480,0.45200923
3481,0.45616871
3482,0.45873957
3483,0.45665832
3484,0.46082908
3485,0.46579656
3486,0.46130268
3487,0.45613775
3488,0.45787496
3489,0.47410650
3490,0.47591545
3491,0.47172073
3492,0.47249313
3493,0.47947148
3494,0.47254821
3495,0.47789958
3496,0.47987172
3497,0.47444030
3498,0.47820192
3499,0.47533316
3500,0.47108266
3501,0.47383303
3502,0.47553245
3503,0.48351809
3504,0.47818341
3505,0.49708449
3506,0.44055981
3507,0.45396827
3508,0.46449849
3509,0.46298206
3510,0.46254149
3511,0.46369546
3512,0.43937272
3513,0.44128691
3514,0.44110918
3515,0.44179394
3516,0.44937242
3517,0.44489826
3518,0.44569275
3519,0.44387494
3520,0.44854661
3521,0.44481005
3522,0.44328886
3523,0.44789501
3524,0.44686175
3525,0.44075927
3526,0.44657592
3527,0.46401840
3528,0.44317698
3529,0.44815510
3530,0.44650540
3531,0.44657796
3532,0.44511810
3533,0.44648853
3534,0.45129180
3535,0.44874689
3536,0.44810668
3537,0.45316083
3538,0.45226487
3539,0.44426672
3540,0.44876140
3541,0.45154463
3542,0.44968106
3543,0.44846345
3544,0.46289467
3545,0.47047053
3546,0.48783560
3547,0.48847222
3548,0.49120822
3549,0.49078356
3550,0.48749739
3551,0.48636316
3552,0.49433767
3553,0.48771943
3554,0.49127230
3555,0.49479068
3556,0.49459777
3557,0.48965822
3558,0.48971707
3559,0.49210700
3560,0.45996053
3561,0.45689062
3562,0.45164168
3563,0.45858022
3564,0.46185461
3565,0.46673560
3566,0.47152190
3567,0.48172620
3568,0.48969984
3569,0.49278328
3570,0.49345569
3571,0.49675695
3572,0.49437116
3573,0.49486755
3574,0.49281354
3575,0.49844520
3576,0.49649314
3577,0.49691244
3578,0.49124132
3579,0.49599269
3580,0.49637194
3581,0.49482765
3582,0.50006617
3583,0.54218814
3584,0.47093961
3585,0.48879747
3586,0.48073589
3587,0.48578710
3588,0.45578459
3589,0.47496118
3590,0.49184752
3591,0.48378955
3592,0.48488522
3593,0.48362469
3594,0.54078905
3595,0.49860816
3596,0.49768529
3597,0.49926376
3598,0.49779309
3599,0.49854205
3600,0.50060805
3601,0.50152335
3602,0.50049542
3603,0.49832945
3604,0.50467738
3605,0.50455713
3606,0.48888931
3607,0.50006233
3608,0.49469228
3609,0.45939746
3610,0.46643543
3611,0.47950927
3612,0.48847522
3613,0.49236191
3614,0.49330696
3615,0.49095999
3616,0.49124651
3617,0.49108179
3618,0.49765228
3619,0.55157957
3620,0.49525609
3621,0.49362156
3622,0.49169988
3623,0.49330260
3624,0.49390927
3625,0.49657308
3626,0.49334586
3627,0.49508033
3628,0.49768431
3629,0.49777188
3630,0.49488948
3631,0.46747954
3632,0.47323129
3633,0.47130330
3634,0.47415467
3635,0.48431635
3636,0.47380703
3637,0.47856052
3638,0.47311268
3639,0.47532668
3640,0.48015826
3641,0.47782764
3642,0.47852755
3643,0.47951820
3644,0.47776170
3645,0.47727389
3646,0.47874047
3647,0.47498813
3648,0.47803813
3649,0.47999729
3650,0.48073559
3651,0.48830800
3652,0.47845081
3653,0.48049178
3654,0.47962196
3655,0.47998211
3656,0.48061210
3657,0.47780738
3658,0.50011004
3659,0.48780939
3660,0.47821174
3661,0.48415696
3662,0.48536563
3663,0.48463148
3664,0.48608331
3665,0.51488482
3666,0.48749106
3667,0.48904873
3668,0.48733021
3669,0.49307389
3670,0.49235233
3671,0.48946753
3672,0.48794087
3673,0.49091595
3674,0.48546964
3675,0.48845866
3676,0.49130277
3677,0.48891648
3678,0.49071107
3679,0.48769657
3680,0.48994605
3681,0.49333142
3682,0.48957556
3683,0.49195147
3684,0.49371971
3685,0.49183588
3686,0.49133653
3687,0.49366025
3688,0.49641073
3689,0.48903142
3690,0.49262487
3691,0.50265912
3692,0.49366951
3693,0.51349078
3694,0.59068094
3695,0.52720372
3696,0.53272816
3697,0.53247279
3698,0.53314643
3699,0.53544870
3700,0.48827468
3701,0.48925879
3702,0.50882429
3703,0.51683410
3704,0.51871779
3705,0.51855061
3706,0.49485214
3707,0.49257616
3708,0.49858455
3709,0.49624410
3710,0.49363459
3711,0.49909581
3712,0.49852605
3713,0.51602198
3714,0.52101536
3715,0.52496715
3716,0.52075745
3717,0.52463946
3718,0.52129755
3719,0.52024695
3720,0.52544177
3721,0.52715060
3722,0.51866842
3723,0.52328740
3724,0.52265483
3725,0.52432369
3726,0.52487154
3727,0.52389336
3728,0.52557774
3729,0.52050204
3730,0.57091929
3731,0.49868596
3732,0.50184082
3733,0.49797146
3734,0.49479868
3735,0.51699415
3736,0.53628636
3737,0.53822016
3738,0.54376245
3739,0.53805154
3740,0.54038465
3741,0.54169589
3742,0.53772127
3743,0.53842915
3744,0.53798646
3745,0.54230112
3746,0.54179269
3747,0.54399963
3748,0.54231940
3749,0.54652936
3750,0.54109418
3751,0.53780402
3752,0.54298611
3753,0.53788088
3754,0.54194728
3755,0.54617238
3756,0.54432860
3757,0.54296429
3758,0.54332707
3759,0.54644525
3760,0.54533846
3761,0.54394804
3762,0.54464508
3763,0.55137744
3764,0.54611463
3765,0.54545635
3766,0.54090879
3767,0.51133140
3768,0.57478900
3769,0.53159886
3770,0.53425493
3771,0.53526285
3772,0.54312568
3773,0.54058656
3774,0.49870524
3775,0.51479670
3776,0.51030957
3777,0.51212957
3778,0.50827573
3779,0.51341806
3780,0.51134050
3781,0.50849072
3782,0.51992502
3783,0.52388228
3784,0.51291810
3785,0.51012329
3786,0.51666991
3787,0.51148583
3788,0.53508738
3789,0.51705395
3790,0.52162348
3791,0.52393722
3792,0.51686023
3793,0.51989740
3794,0.52297222
3795,0.55543983
3796,0.54430182
3797,0.54811472
3798,0.54511089
3799,0.54745290
3800,0.54714829
3801,0.54397132
3802,0.55576895
3803,0.54350714
3804,0.55012690
3805,0.52225738
3806,0.52108313
3807,0.52930287
3808,0.54055281
3809,0.55800102
3810,0.55185094
3811,0.57692067
3812,0.52380432
3813,0.55135208
3814,0.58218910
3815,0.56554619
3816,0.55994396
3817,0.57737357
3818,0.57431319
3819,0.58082848
3820,0.57942738
3821,0.56262186
3822,0.57257283
3823,0.56325318
3824,0.56378278
3825,0.57927336
3826,0.56408534
3827,0.57941388
3828,0.55958362
3829,0.56236538
3830,0.56776640
3831,0.56468925
3832,0.56785434
3833,0.55674570
3834,0.56768198
3835,0.57109229
3836,0.55352668
3837,0.55352175
3838,0.56165381
3839,0.55754436
3840,0.55148876
3841,0.60550243
3842,0.58951680
3843,0.57258661
3844,0.56849252
3845,0.57371915
3846,0.57013457
3847,0.57017140
3848,0.58374480
3849,0.57114313
3850,0.58070800
3851,0.57128114
3852,0.56290888
3853,0.52418012
3854,0.52890880
3855,0.52395976
3856,0.54506671
3857,0.52736550
3858,0.53362986
3859,0.52871544
3860,0.52648757
3861,0.53085237
3862,0.54301684
3863,0.52867805
3864,0.57287582
3865,0.57253500
3866,0.57490627
3867,0.58357141
3868,0.54801260
3869,0.54302962
3870,0.55164934
3871,0.55843304
3872,0.53935867
3873,0.55306469
3874,0.56163742
3875,0.55559130
3876,0.54067654
3877,0.62501491
3878,0.55619418
3879,0.56428963
3880,0.56836967
3881,0.56276842
3882,0.56967997
3883,0.56941263
3884,0.56938663
3885,0.56666696
3886,0.56637199
3887,0.56605686
3888,0.56986779
3889,0.57651522
3890,0.57421822
3891,0.57496853
3892,0.57472373
3893,0.57472107
3894,0.57619839
3895,0.57611568
3896,0.57565185
3897,0.58454635
3898,0.57213280
3899,0.57954391
3900,0.54612954
3901,0.54216993
3902,0.54984221
3903,0.54522647
3904,0.54189561
3905,0.54695122
3906,0.54866649
3907,0.55286602
3908,0.54938343
3909,0.55146583
3910,0.55750189
3911,0.54909370
3912,0.55364007
3913,0.60096568
3914,0.57329100
3915,0.57772661
3916,0.57903437
3917,0.57965440
3918,0.57769929
3919,0.57801273
3920,0.57994948
3921,0.58052764
3922,0.57554247
3923,0.58153103
3924,0.58261470
3925,0.57825904
3926,0.58140167
3927,0.59950567
3928,0.59863209
3929,0.57714542
3930,0.55172409
3931,0.55916383
3932,0.55523763
3933,0.55153608
3934,0.55615134
3935,0.55763425
3936,0.54985601
3937,0.55316299
3938,0.55317827
3939,0.55626413
3940,0.56066717
3941,0.55736986
3942,0.55401973
3943,0.55814555
3944,0.55599406
3945,0.58482596
3946,0.58325649
3947,0.59018218
3948,0.59017795
3949,0.60578712
3950,0.59008272
3951,0.60677199
3952,0.58497077
3953,0.59300403
3954,0.59243807
3955,0.59187391
3956,0.59247893
3957,0.59510170
3958,0.59540532
3959,0.58908577
3960,0.59073623
3961,0.59567960
3962,0.58811061
3963,0.60455041
3964,0.59498577
3965,0.59638875
3966,0.59850605
3967,0.59448965
3968,0.59523133
3969,0.59816042
3970,0.59322758
3971,0.59539671
3972,0.60010735
3973,0.59535812
3974,0.59047377
3975,0.59999709
3976,0.60076709
3977,0.59554057
3978,0.60010429
3979,0.59732722
3980,0.59776563
3981,0.60614561
3982,0.58710640
3983,0.60008841
3984,0.59736933
3985,0.61376904
3986,0.60037573
3987,0.60017279
3988,0.59501053
3989,0.60568952
3990,0.60126872
3991,0.59904236
3992,0.59852633
3993,0.60495834
3994,0.59589708
3995,0.59702717
3996,0.59859041
3997,0.59614642
3998,0.60856494
3999,0.56977842
4000,0.57675127
4001,0.57126415
4002,0.57847267
4003,0.62040069
4004,0.61776791
4005,0.62433133
4006,0.61966182
4007,0.62467143
4008,0.62246206
4009,0.62255419
4010,0.62126314
4011,0.57592491
4012,0.57407482
4013,0.57370977
4014,0.57669730
4015,0.57820767
4016,0.57854929
4017,0.59790462
4018,0.61179560
4019,0.61155194
4020,0.61818524
4021,0.61023775
4022,0.61402450
4023,0.61401249
4024,0.61892405
4025,0.60592418
4026,0.60564379
4027,0.60948302
4028,0.61272369
4029,0.61190438
4030,0.61235291
4031,0.62412780
4032,0.61336536
4033,0.61759195
4034,0.61397746
4035,0.62066547
4036,0.61815557
4037,0.61783983
4038,0.61441307
4039,0.61811217
4040,0.62538586
4041,0.61498493
4042,0.61922937
4043,0.63350098
4044,0.61665389
4045,0.61390688
4046,0.63411683
4047,0.62125736
4048,0.60962508
4049,0.61753578
4050,0.61202854
4051,0.62406750
4052,0.63405791
4053,0.61954278
4054,0.61728340
4055,0.61991907
4056,0.66395666
4057,0.61972507
4058,0.61674462
4059,0.62129757
4060,0.57617012
4061,0.58745278
4062,0.59158078
4063,0.59018860
4064,0.59181113
4065,0.59082354
4066,0.59157685
4067,0.60358083
4068,0.62193128
4069,0.61970923
4070,0.62115318
4071,0.62447226
4072,0.62236473
4073,0.62484283
4074,0.62250003
4075,0.62545148
4076,0.62242013
4077,0.62126408
4078,0.62534062
4079,0.62274487
4080,0.62369113
4081,0.62155439
4082,0.63827493
4083,0.62390031
4084,0.64119481
4085,0.62705207
4086,0.62506692
4087,0.63929137
4088,0.63118584
4089,0.63695462
4090,0.63043611
4091,0.62745824
4092,0.66420835
4093,0.64389337
4094,0.64392629
4095,0.64854848
4096,0.65011660
4097,0.63664486
4098,0.63454566
4099,0.63459295
4100,0.63601586
4101,0.63845231
4102,0.63814859
4103,0.63631572
4104,0.59032612
4105,0.59812546
4106,0.62492792
4107,0.65569311
4108,0.64834704
4109,0.64969850
4110,0.65237548
4111,0.65263532
4112,0.65283014
4113,0.64731024
4114,0.65443794
4115,0.65570676
4116,0.66041774
4117,0.60705209
4118,0.65018923
4119,0.61577092
4120,0.60666008
4121,0.63956702
4122,0.65990393
4123,0.65033374
4124,0.65641247
4125,0.64975677
4126,0.65078468
4127,0.66487013
4128,0.66410791
4129,0.67036111
4130,0.66178437
4131,0.66747163
4132,0.65924468
4133,0.65469240
4134,0.66094909
4135,0.66414507
4136,0.65848910
4137,0.66776023
4138,0.65886308
4139,0.66034010
4140,0.65705562
4141,0.65725419
4142,0.65303992
4143,0.65515263
4144,0.66437093
4145,0.66199951
4146,0.65956026
4147,0.66012525
4148,0.65691640
4149,0.65899073
4150,0.66314940
4151,0.66520187
4152,0.63924857
4153,0.60962961
4154,0.64960857
4155,0.64331916
4156,0.64152972
4157,0.61015335
4158,0.61926861
4159,0.61496415
4160,0.62142210
4161,0.61980393
4162,0.61955930
4163,0.62955158
4164,0.61978946
4165,0.61718401
4166,0.62186399
4167,0.62731800
4168,0.62178933
4169,0.65718501
4170,0.66645810
4171,0.67185696
4172,0.66690967
4173,0.66783313
4174,0.67542658
4175,0.66973714
4176,0.66569144
4177,0.66713579
4178,0.67042552
4179,0.67270207
4180,0.66734980
4181,0.67577249
4182,0.67263127
4183,0.66660798
4184,0.66953453
4185,0.66787820
4186,0.67142965
4187,0.66831060
4188,0.65410768
4189,0.65294815
4190,0.67016230
4191,0.64955861
4192,0.66423076
4193,0.67243832
4194,0.67377499
4195,0.67129255
4196,0.67728771
4197,0.67543436
4198,0.67390201
4199,0.67782360
4200,0.67908353
4201,0.67519176
4202,0.67899698
4203,0.68045614
4204,0.67849092
4205,0.68083647
4206,0.67662752
4207,0.68278310
4208,0.68078606
4209,0.67506548
4210,0.67749573
4211,0.67920942
4212,0.67725722
4213,0.67361557
4214,0.68019074
4215,0.68353450
4216,0.67951892
4217,0.68271532
4218,0.69443009
4219,0.66119206
4220,0.67060702
4221,0.68458754
4222,0.69677860
4223,0.68583584
4224,0.68510455
4225,0.68638320
4226,0.68305331
4227,0.68836902
4228,0.70130085
4229,0.68750725
4230,0.68573195
4231,0.69535292
4232,0.68602064
4233,0.69188689
4234,0.68999716
4235,0.68670343
4236,0.68899740
4237,0.68514467
4238,0.68307793
4239,0.69421626
4240,0.68746960
4241,0.69362884
4242,0.68755080
4243,0.68739703
4244,0.68854229
4245,0.69219971
4246,0.69240724
4247,0.68903255
4248,0.66967021
4249,0.64187878
4250,0.66088869
4251,0.67582884
4252,0.67349497
4253,0.67325414
4254,0.67261821
4255,0.67447224
4256,0.67680405
4257,0.67419960
4258,0.66123328
4259,0.64335957
4260,0.64575864
4261,0.64436757
4262,0.64426710
4263,0.65019567
4264,0.64904220
4265,0.64489306
4266,0.65046399
4267,0.64617312
4268,0.64882637
4269,0.65191732
4270,0.65237585
4271,0.65142863
4272,0.65169818
4273,0.66329995
4274,0.65461065
4275,0.64972781
4276,0.65358051
4277,0.65154118
4278,0.65477917
4279,0.65669606
4280,0.65810152
4281,0.66915159
4282,0.65164911
4283,0.65652694
4284,0.65524400
4285,0.65664431
4286,0.65805668
4287,0.65718592
4288,0.65847309
4289,0.67887916
4290,0.69369612
4291,0.69623211
4292,0.69794148
4293,0.70319181
4294,0.71700218
4295,0.69602979
4296,0.69514345
4297,0.68407834
4298,0.67645085
4299,0.70096805
4300,0.71487035
4301,0.71263816
4302,0.71711686
4303,0.71331335
4304,0.71522213
4305,0.71706496
4306,0.71214224
4307,0.71020037
4308,0.71603170
4309,0.71642800
4310,0.71520593
4311,0.72010781
4312,0.71551460
4313,0.70992075
4314,0.70889780
4315,0.69629691
4316,0.69990205
4317,0.69761308
4318,0.69914604
4319,0.70004743
4320,0.69565550
4321,0.69513751
4322,0.69821498
4323,0.70078923
4324,0.69343612
4325,0.70039723
4326,0.69340007
4327,0.70243911
4328,0.70118664
4329,0.70480509
4330,0.73746244
4331,0.70545382
4332,0.70138588
4333,0.69968834
4334,0.70279621
4335,0.70729353
4336,0.70843508
4337,0.78034276
4338,0.70347622
4339,0.70702158
4340,0.70135449
4341,0.70549034
4342,0.70850649
4343,0.70601522
4344,0.70555560
4345,0.70689526
4346,0.72205510
4347,0.73510365
4348,0.70899356
4349,0.68935581
4350,0.69914504
4351,0.70654083
4352,0.73171712
4353,0.67008532
4354,0.67892906
4355,0.67626910
4356,0.67439321
4357,0.67791909
4358,0.67148362
4359,0.67827759
4360,0.72651229
4361,0.73107485
4362,0.75511316
4363,0.73625759
4364,0.72937237
4365,0.72994693
4366,0.74893249
4367,0.73373110
4368,0.72873872
4369,0.73164817
4370,0.73024704
4371,0.73490612
4372,0.73731280
4373,0.76258705
4374,0.69176470
4375,0.68074898
4376,0.68134692
4377,0.72095502
4378,0.73551772
4379,0.73459085
4380,0.73804790
4381,0.73468758
4382,0.67033117
4383,0.68042618
4384,0.68964329
4385,0.68397649
4386,0.68743299
4387,0.68841582
4388,0.68114411
4389,0.68657452
4390,0.69110202
4391,0.68282733
4392,0.69445055
4393,0.69673726
4394,0.68292728
4395,0.69538161
4396,0.69100278
4397,0.69423051
4398,0.68740471
4399,0.69129475
4400,0.68591527
4401,0.72599980
4402,0.69545854
4403,0.75612095
4404,0.69914295
4405,0.70442376
4406,0.69730681
4407,0.69831091
4408,0.69720312
4409,0.69768937
4410,0.69571355
4411,0.69299541
4412,0.69776067
4413,0.69920565
4414,0.69736182
4415,0.69789890
4416,0.70011247
4417,0.70332135
4418,0.70040037
4419,0.70396282
4420,0.74323136
4421,0.74421994
4422,0.72253289
4423,0.69780098
4424,0.70442080
4425,0.71038343
4426,0.70470994
4427,0.70734900
4428,0.70454065
4429,0.70595446
4430,0.70281214
4431,0.70507197
4432,0.70560517
4433,0.70069661
4434,0.71224253
4435,0.73844571
4436,0.75877918
4437,0.74455874
4438,0.74714139
4439,0.74209760
4440,0.74559606
4441,0.74490333
4442,0.74443273
4443,0.74010657
4444,0.74814263
4445,0.74725932
4446,0.74440340
4447,0.74608589
4448,0.71012072
4449,0.73469113
4450,0.74426211
4451,0.74298140
4452,0.74636750
4453,0.74210091
4454,0.74619990
4455,0.74351829
4456,0.74653256
4457,0.74870491
4458,0.75048297
4459,0.74937674
4460,0.74397642
4461,0.74607517
4462,0.75857675
4463,0.75088945
4464,0.76204664
4465,0.76804390
4466,0.76920344
4467,0.76899177
4468,0.77405768
4469,0.76342807
4470,0.81442086
4471,0.77368906
4472,0.76588711
4473,0.76770790
4474,0.76348545
4475,0.76518349
4476,0.76265798
4477,0.76896522
4478,0.76819134
4479,0.76655507
4480,0.76001804
4481,0.76435342
4482,0.76239413
4483,0.76875390
4484,0.76081170
4485,0.76864747
4486,0.77327755
4487,0.76557335
4488,0.76599851
4489,0.76766271
4490,0.76974517
4491,0.76513724
4492,0.77112792
4493,0.77758367
4494,0.77514665
4495,0.77084697
4496,0.77277774
4497,0.77917631
4498,0.76622159
4499,0.75717508
4500,0.72112261
4501,0.72103051
4502,0.72209479
4503,0.71880639
4504,0.74539946
4505,0.76938765
4506,0.75382163
4507,0.71822011
4508,0.72476226
4509,0.72683666
4510,0.72334928
4511,0.72466105
4512,0.72293799
4513,0.72957766
4514,0.72648279
4515,0.72764393
4516,0.73672988
4517,0.72231947
4518,0.72650104
4519,0.72530280
4520,0.73162486
4521,0.73717563
4522,0.72999465
4523,0.73799286
4524,0.73228823
4525,0.73684738
4526,0.75809241
4527,0.73206953
4528,0.73883158
4529,0.73417537
4530,0.73638395
4531,0.74116517
4532,0.74261934
4533,0.73383702
4534,0.73597103
4535,0.74377972
4536,0.73773990
4537,0.78185903
4538,0.77498590
4539,0.78008368
4540,0.74994098
4541,0.74035335
4542,0.74191730
4543,0.73735030
4544,0.74030690
4545,0.73968594
4546,0.74577356
4547,0.73912875
4548,0.74525446
4549,0.74025670
4550,0.74040142
4551,0.74229515
4552,0.77981093
4553,0.80123799
4554,0.80365373
4555,0.80151342
4556,0.80477491
4557,0.80798789
4558,0.80043011
4559,0.80124697
4560,0.79768842
4561,0.79816427
4562,0.80160225
4563,0.80030546
4564,0.79595869
4565,0.75451890
4566,0.77628517
4567,0.78212130
4568,0.78163002
4569,0.78518619
4570,0.79876622
4571,0.78341117
4572,0.78814231
4573,0.78634126
4574,0.77961890
4575,0.78708998
4576,0.78743913
4577,0.78605752
4578,0.78066809
4579,0.78451546
4580,0.81277372
4581,0.80837282
4582,0.80540432
4583,0.80175345
4584,0.78597085
4585,0.78766974
4586,0.78685956
4587,0.78913649
4588,0.79165426
4589,0.80348368
4590,0.79236266
4591,0.78415652
4592,0.78761493
4593,0.79141382
4594,0.81112531
4595,0.80820706
4596,0.81607274
4597,0.80964763
4598,0.80735819
4599,0.82453369
4600,0.81051095
4601,0.80139297
4602,0.82744737
4603,0.81750917
4604,0.81367344
4605,0.80944871
4606,0.83175947
4607,0.79882065
4608,0.78937276
4609,0.78689826
4610,0.79519476
4611,0.79159870
4612,0.79072933
4613,0.79617793
4614,0.79544612
4615,0.79204396
4616,0.79997210
4617,0.79611825
4618,0.79697323
4619,0.79985770
4620,0.77248418
4621,0.75735619
4622,0.76665391
4623,0.78843632
4624,0.80056760
4625,0.79800196
4626,0.79560057
4627,0.80462717
4628,0.80559657
4629,0.79659523
4630,0.79925656
4631,0.80159155
4632,0.80259030
4633,0.80251820
4634,0.77072014
4635,0.79240841
4636,0.81833147
4637,0.81478300
4638,0.80457056
4639,0.79971152
4640,0.84354242
4641,0.82039334
4642,0.75536290
4643,0.76751207
4644,0.77274408
4645,0.76711239
4646,0.77099193
4647,0.77325588
4648,0.79174923
4649,0.77609968
4650,0.77466257
4651,0.77630360
4652,0.77107740
4653,0.77323536
4654,0.81206048
4655,0.77998262
4656,0.77027463
4657,0.77180857
4658,0.77945613
4659,0.77241314
4660,0.77968133
4661,0.78243426
4662,0.79935570
4663,0.82640518
4664,0.83307600
4665,0.83163481
4666,0.83614024
4667,0.83539798
4668,0.83529614
4669,0.83492814
4670,0.83663252
4671,0.84040549
4672,0.83786435
4673,0.83706969
4674,0.87256614
4675,0.79894335
4676,0.80406729
4677,0.78674935
4678,0.83260000
4679,0.83443002
4680,0.84181562
4681,0.83672470
4682,0.84350586
4683,0.84457402
4684,0.83867944
4685,0.78317698
4686,0.78826069
4687,0.78192547
4688,0.77792600
4689,0.79138027
4690,0.79715921
4691,0.78481503
4692,0.78327518
4693,0.78098911
4694,0.78173962
4695,0.79512402
4696,0.79405530
4697,0.83641588
4698,0.85111582
4699,0.84547472
4700,0.84822446
4701,0.79638055
4702,0.81320705
4703,0.83038879
4704,0.83262068
4705,0.82455285
4706,0.82615133
4707,0.82628873
4708,0.80448011
4709,0.78798180
4710,0.79630150
4711,0.79779259
4712,0.80150860
4713,0.79029398
4714,0.79463867
4715,0.79343516
4716,0.79371406
4717,0.79349930
4718,0.82426741
4719,0.82638849
4720,0.85206095
4721,0.86209053
4722,0.85504563
4723,0.85655413
4724,0.85875990
4725,0.78484429
4726,0.79255183
4727,0.79541057
4728,0.78973535
4729,0.80023803
4730,0.80267572
4731,0.80228515
4732,0.79947231
4733,0.80281970
4734,0.79985233
4735,0.80329767
4736,0.80284611
4737,0.80080053
4738,0.80494702
4739,0.80335759
4740,0.80268912
4741,0.84031801
4742,0.86274170
4743,0.84539965
4744,0.84753406
4745,0.84633867
4746,0.87376871
4747,0.87147327
4748,0.86864869
4749,0.86097458
4750,0.80778288
4751,0.80923266
4752,0.80685267
