CMDLINE python3 nsquare.py
MEM 20.625000 1715787072.3493
MEM 20.625000 1715787072.4497
MEM 20.625000 1715787072.5499
MEM 20.625000 1715787072.6503
MEM 20.625000 1715787072.7507
MEM 20.625000 1715787072.8511
MEM 20.625000 1715787072.9514
MEM 20.625000 1715787073.0518
MEM 20.625000 1715787073.1521
MEM 20.625000 1715787073.2525
MEM 20.625000 1715787073.3529
MEM 20.625000 1715787073.4532
MEM 20.625000 1715787073.5535
MEM 20.625000 1715787073.6539
MEM 20.625000 1715787073.7543
MEM 20.625000 1715787073.8546
MEM 20.625000 1715787073.9550
MEM 20.625000 1715787074.0553
MEM 20.625000 1715787074.1557
MEM 20.625000 1715787074.2561
MEM 20.625000 1715787074.3565
MEM 20.625000 1715787074.4569
MEM 20.625000 1715787074.5571
MEM 20.625000 1715787074.6574
MEM 20.625000 1715787074.7578
MEM 20.625000 1715787074.8581
MEM 20.625000 1715787074.9585
MEM 20.625000 1715787075.0588
MEM 20.625000 1715787075.1591
MEM 20.625000 1715787075.2594
MEM 20.625000 1715787075.3598
MEM 20.625000 1715787075.4601
MEM 20.625000 1715787075.5606
MEM 20.625000 1715787075.6609
MEM 20.625000 1715787075.7612
MEM 20.625000 1715787075.8615
MEM 20.625000 1715787075.9618
MEM 20.625000 1715787076.0622
MEM 20.625000 1715787076.1625
MEM 20.625000 1715787076.2629
MEM 20.625000 1715787076.3632
MEM 20.625000 1715787076.4635
MEM 20.625000 1715787076.5639
MEM 20.625000 1715787076.6642
MEM 20.625000 1715787076.7646
MEM 20.625000 1715787076.8650
MEM 20.625000 1715787076.9652
MEM 20.625000 1715787077.0656
MEM 20.625000 1715787077.1937
MEM 20.625000 1715787077.2942
MEM 20.625000 1715787077.3945
MEM 20.625000 1715787077.4949
MEM 20.625000 1715787077.5953
MEM 20.625000 1715787077.6957
MEM 20.625000 1715787077.7961
MEM 20.625000 1715787077.8963
MEM 20.625000 1715787077.9967
MEM 20.625000 1715787078.0971
MEM 20.625000 1715787078.1975
MEM 20.625000 1715787078.2978
MEM 20.625000 1715787078.3981
MEM 20.625000 1715787078.4984
MEM 20.625000 1715787078.5988
MEM 20.625000 1715787078.6991
MEM 20.625000 1715787078.7994
MEM 20.625000 1715787078.8998
MEM 20.625000 1715787079.0001
MEM 20.625000 1715787079.1004
MEM 20.625000 1715787079.2008
MEM 20.625000 1715787079.3012
MEM 20.625000 1715787079.4015
MEM 20.625000 1715787079.5017
MEM 20.625000 1715787079.6021
MEM 20.625000 1715787079.7025
MEM 20.625000 1715787079.8029
MEM 20.625000 1715787079.9032
MEM 20.625000 1715787080.0036
MEM 20.625000 1715787080.1039
MEM 20.625000 1715787080.2043
MEM 20.625000 1715787080.3047
MEM 20.625000 1715787080.4051
MEM 20.625000 1715787080.5053
MEM 20.625000 1715787080.6057
MEM 20.625000 1715787080.7062
MEM 20.625000 1715787080.8065
MEM 20.625000 1715787080.9068
MEM 20.625000 1715787081.0072
MEM 20.625000 1715787081.1074
MEM 20.625000 1715787081.2078
MEM 20.625000 1715787081.3082
MEM 20.625000 1715787081.4085
MEM 20.625000 1715787081.5089
MEM 20.625000 1715787081.6093
MEM 20.625000 1715787081.7097
MEM 20.625000 1715787081.8100
MEM 20.625000 1715787081.9103
MEM 20.625000 1715787082.0106
MEM 20.625000 1715787082.1110
MEM 20.625000 1715787082.2114
MEM 20.625000 1715787082.3118
MEM 20.625000 1715787082.4121
MEM 20.625000 1715787082.5123
MEM 20.625000 1715787082.6127
MEM 20.625000 1715787082.7131
MEM 20.625000 1715787082.8133
MEM 20.625000 1715787082.9136
MEM 20.625000 1715787083.0139
MEM 20.625000 1715787083.1142
MEM 20.625000 1715787083.2145
MEM 20.625000 1715787083.3148
MEM 20.625000 1715787083.4152
MEM 20.625000 1715787083.5155
MEM 20.625000 1715787083.6159
MEM 20.625000 1715787083.7163
MEM 20.625000 1715787083.8167
MEM 20.625000 1715787083.9171
MEM 20.625000 1715787084.0174
MEM 20.625000 1715787084.1177
MEM 20.625000 1715787084.2181
MEM 20.625000 1715787084.3183
MEM 20.625000 1715787084.4187
MEM 20.625000 1715787084.5190
MEM 20.625000 1715787084.6194
MEM 20.625000 1715787084.7198
MEM 20.625000 1715787084.8201
MEM 20.625000 1715787084.9204
MEM 20.625000 1715787085.0207
MEM 20.625000 1715787085.1211
MEM 20.625000 1715787085.2214
MEM 20.625000 1715787085.3218
MEM 20.625000 1715787085.4221
MEM 20.625000 1715787085.5224
MEM 20.625000 1715787085.6228
MEM 20.625000 1715787085.7232
MEM 20.625000 1715787085.8235
MEM 20.625000 1715787085.9239
MEM 20.625000 1715787086.0242
MEM 20.625000 1715787086.1245
MEM 20.625000 1715787086.2249
MEM 20.625000 1715787086.3253
MEM 20.625000 1715787086.4256
MEM 20.625000 1715787086.5259
MEM 20.625000 1715787086.6263
MEM 20.625000 1715787086.7267
MEM 20.625000 1715787086.8271
MEM 20.625000 1715787086.9274
MEM 20.625000 1715787087.0278
MEM 20.625000 1715787087.1281
MEM 20.625000 1715787087.2285
MEM 20.625000 1715787087.3288
MEM 20.625000 1715787087.4292
MEM 20.625000 1715787087.5296
MEM 20.625000 1715787087.6299
MEM 20.625000 1715787087.7302
MEM 20.625000 1715787087.8305
MEM 20.625000 1715787087.9309
MEM 20.625000 1715787088.0312
MEM 20.625000 1715787088.1316
MEM 20.625000 1715787088.2320
MEM 20.625000 1715787088.3323
MEM 20.625000 1715787088.4326
MEM 20.625000 1715787088.5330
MEM 20.625000 1715787088.6334
MEM 20.625000 1715787088.7338
MEM 20.625000 1715787088.8341
MEM 20.625000 1715787088.9344
MEM 20.625000 1715787089.0347
MEM 20.625000 1715787089.1351
MEM 20.625000 1715787089.2355
MEM 20.625000 1715787089.3359
MEM 20.625000 1715787089.4362
MEM 20.625000 1715787089.5365
MEM 20.625000 1715787089.6369
MEM 20.625000 1715787089.7372
MEM 20.625000 1715787089.8376
MEM 20.625000 1715787089.9378
MEM 20.625000 1715787090.0382
MEM 20.625000 1715787090.1385
MEM 20.625000 1715787090.2389
MEM 20.625000 1715787090.3393
