CMDLINE java nsquare
MEM 40.863281 1715786948.4406
MEM 40.863281 1715786948.5409
MEM 40.863281 1715786948.6411
MEM 40.863281 1715786948.7414
MEM 40.863281 1715786948.8417
MEM 40.863281 1715786948.9419
MEM 40.863281 1715786949.0422
MEM 40.863281 1715786949.1425
MEM 40.863281 1715786949.2428
MEM 40.863281 1715786949.3431
MEM 40.863281 1715786949.4433
MEM 40.863281 1715786949.5436
MEM 40.863281 1715786949.6439
MEM 40.863281 1715786949.7441
MEM 40.863281 1715786949.8444
MEM 40.863281 1715786949.9447
MEM 40.863281 1715786950.0451
MEM 40.863281 1715786950.1454
MEM 40.863281 1715786950.2456
MEM 40.863281 1715786950.3459
MEM 40.863281 1715786950.4462
MEM 40.863281 1715786950.5464
MEM 40.863281 1715786950.6468
MEM 40.863281 1715786950.7471
MEM 40.863281 1715786950.8473
MEM 40.863281 1715786950.9476
MEM 40.863281 1715786951.0479
MEM 40.863281 1715786951.1482
MEM 40.863281 1715786951.2485
MEM 40.863281 1715786951.3487
MEM 40.863281 1715786951.4491
MEM 40.863281 1715786951.5492
MEM 40.863281 1715786951.6495
MEM 40.863281 1715786951.7498
MEM 40.863281 1715786951.8500
MEM 40.863281 1715786951.9502
MEM 40.863281 1715786952.0505
MEM 40.863281 1715786952.1508
MEM 40.863281 1715786952.2511
MEM 40.863281 1715786952.3513
MEM 40.863281 1715786952.4516
MEM 40.863281 1715786952.5519
MEM 40.863281 1715786952.6521
MEM 40.863281 1715786952.7524
MEM 40.863281 1715786952.8527
MEM 40.863281 1715786952.9529
MEM 40.863281 1715786953.0532
MEM 40.863281 1715786953.1535
MEM 40.863281 1715786953.2537
MEM 40.863281 1715786953.3539
MEM 40.863281 1715786953.4540
MEM 40.863281 1715786953.5543
MEM 40.863281 1715786953.6546
MEM 40.863281 1715786953.7548
MEM 40.863281 1715786953.8551
MEM 40.863281 1715786953.9553
MEM 40.863281 1715786954.0556
MEM 40.863281 1715786954.1558
MEM 40.863281 1715786954.2561
MEM 40.863281 1715786954.3564
MEM 40.863281 1715786954.4566
MEM 40.863281 1715786954.5568
MEM 40.863281 1715786954.6571
MEM 40.863281 1715786954.7574
MEM 40.863281 1715786954.8577
MEM 40.863281 1715786954.9579
MEM 40.863281 1715786955.0581
MEM 40.863281 1715786955.1585
MEM 40.863281 1715786955.2587
MEM 40.863281 1715786955.3589
MEM 40.863281 1715786955.4592
MEM 40.863281 1715786955.5595
MEM 40.863281 1715786955.6597
MEM 40.863281 1715786955.7599
MEM 40.863281 1715786955.8602
MEM 40.863281 1715786955.9605
MEM 40.863281 1715786956.0608
MEM 40.863281 1715786956.1611
MEM 40.863281 1715786956.2614
MEM 40.863281 1715786956.3615
MEM 40.863281 1715786956.4618
MEM 40.863281 1715786956.5620
MEM 40.863281 1715786956.6623
MEM 40.863281 1715786956.7625
MEM 40.863281 1715786956.8628
MEM 40.863281 1715786956.9631
MEM 40.863281 1715786957.0634
MEM 40.863281 1715786957.1637
MEM 40.863281 1715786957.2639
MEM 40.863281 1715786957.3642
MEM 40.863281 1715786957.4644
MEM 40.863281 1715786957.5646
MEM 40.863281 1715786957.6649
MEM 40.863281 1715786957.7652
MEM 40.863281 1715786957.8654
MEM 40.863281 1715786957.9656
MEM 40.863281 1715786958.0658
MEM 40.863281 1715786958.1661
MEM 40.863281 1715786958.2664
MEM 40.863281 1715786958.3666
MEM 40.863281 1715786958.4669
MEM 40.863281 1715786958.5672
MEM 40.863281 1715786958.6674
MEM 40.863281 1715786958.7676
MEM 40.863281 1715786958.8679
MEM 40.863281 1715786958.9681
MEM 40.863281 1715786959.0685
MEM 40.863281 1715786959.1688
MEM 40.863281 1715786959.2690
MEM 40.863281 1715786959.3693
MEM 40.863281 1715786959.4696
MEM 40.863281 1715786959.5698
MEM 40.863281 1715786959.6701
MEM 40.863281 1715786959.7704
MEM 40.863281 1715786959.8706
MEM 40.863281 1715786959.9709
MEM 40.863281 1715786960.0712
MEM 40.863281 1715786960.1715
MEM 40.863281 1715786960.2719
MEM 40.863281 1715786960.3722
MEM 40.863281 1715786960.4725
MEM 40.863281 1715786960.5728
MEM 40.863281 1715786960.6731
MEM 40.863281 1715786960.7734
MEM 40.863281 1715786960.8737
MEM 40.863281 1715786960.9740
MEM 40.863281 1715786961.0742
MEM 40.863281 1715786961.1744
MEM 40.863281 1715786961.2747
MEM 40.863281 1715786961.3749
MEM 40.863281 1715786961.4751
MEM 40.863281 1715786961.5754
MEM 40.863281 1715786961.6757
MEM 40.863281 1715786961.7759
MEM 40.863281 1715786961.8762
MEM 40.863281 1715786961.9764
MEM 40.863281 1715786962.0767
MEM 40.863281 1715786962.1770
MEM 40.863281 1715786962.2772
MEM 40.863281 1715786962.3775
MEM 40.863281 1715786962.4778
MEM 40.863281 1715786962.5781
MEM 40.863281 1715786962.6783
MEM 40.863281 1715786962.7787
MEM 40.863281 1715786962.8790
MEM 40.863281 1715786962.9792
MEM 40.863281 1715786963.0795
MEM 40.863281 1715786963.1798
MEM 40.863281 1715786963.2800
MEM 40.863281 1715786963.3803
MEM 40.863281 1715786963.4805
MEM 40.863281 1715786963.5809
MEM 40.863281 1715786963.6812
MEM 40.863281 1715786963.7815
MEM 40.863281 1715786963.8817
MEM 40.863281 1715786963.9820
MEM 40.863281 1715786964.0823
MEM 40.863281 1715786964.1826
MEM 40.863281 1715786964.2829
MEM 40.863281 1715786964.3832
MEM 40.863281 1715786964.4834
MEM 40.863281 1715786964.5837
MEM 40.863281 1715786964.6841
MEM 40.863281 1715786964.7844
MEM 40.863281 1715786964.8846
MEM 40.863281 1715786964.9849
MEM 40.863281 1715786965.0852
MEM 40.863281 1715786965.1855
MEM 40.863281 1715786965.2858
MEM 40.863281 1715786965.3861
MEM 40.863281 1715786965.4864
MEM 40.863281 1715786965.5867
MEM 40.863281 1715786965.6869
MEM 40.863281 1715786965.7872
MEM 40.863281 1715786965.8875
MEM 40.863281 1715786965.9877
MEM 40.863281 1715786966.0879
MEM 40.863281 1715786966.1882
