CMDLINE node nsquare.js
MEM 47.183594 1715788803.6813
MEM 47.183594 1715788803.7817
MEM 47.183594 1715788803.8819
MEM 47.183594 1715788803.9822
MEM 47.183594 1715788804.0825
MEM 47.183594 1715788804.1827
MEM 47.183594 1715788804.2830
MEM 47.183594 1715788804.3832
MEM 47.183594 1715788804.4835
MEM 47.183594 1715788804.5838
MEM 47.183594 1715788804.6841
MEM 47.183594 1715788804.7844
MEM 47.183594 1715788804.8848
MEM 47.183594 1715788804.9850
MEM 47.183594 1715788805.0853
MEM 47.183594 1715788805.1856
MEM 47.183594 1715788805.2859
MEM 47.183594 1715788805.3862
MEM 47.183594 1715788805.4865
MEM 47.183594 1715788805.5868
MEM 47.183594 1715788805.6871
MEM 47.183594 1715788805.7875
MEM 47.183594 1715788805.8878
MEM 47.183594 1715788805.9881
MEM 47.183594 1715788806.0884
MEM 47.183594 1715788806.1887
MEM 47.183594 1715788806.2889
MEM 47.183594 1715788806.3892
MEM 47.183594 1715788806.4895
MEM 47.183594 1715788806.5898
MEM 47.183594 1715788806.6900
MEM 47.183594 1715788806.7903
MEM 47.183594 1715788806.8906
MEM 47.183594 1715788806.9910
MEM 47.183594 1715788807.0913
MEM 47.183594 1715788807.1916
MEM 47.183594 1715788807.2919
MEM 47.183594 1715788807.3921
MEM 47.183594 1715788807.4924
MEM 47.183594 1715788807.5927
MEM 47.183594 1715788807.6930
MEM 47.183594 1715788807.7933
MEM 47.183594 1715788807.8936
MEM 47.183594 1715788807.9940
MEM 47.183594 1715788808.0943
MEM 47.183594 1715788808.1945
MEM 47.183594 1715788808.2947
MEM 47.183594 1715788808.3950
MEM 47.183594 1715788808.4954
MEM 47.183594 1715788808.5956
MEM 47.183594 1715788808.6958
MEM 47.183594 1715788808.7962
MEM 47.183594 1715788808.8966
MEM 47.183594 1715788808.9968
MEM 47.183594 1715788809.0971
MEM 47.183594 1715788809.1974
MEM 47.183594 1715788809.2977
MEM 47.183594 1715788809.3980
MEM 47.183594 1715788809.4983
MEM 47.183594 1715788809.5986
MEM 47.183594 1715788809.6989
MEM 47.183594 1715788809.7992
MEM 47.183594 1715788809.8995
MEM 47.183594 1715788809.9999
MEM 47.183594 1715788810.1002
MEM 47.183594 1715788810.2005
MEM 47.183594 1715788810.3008
MEM 47.183594 1715788810.4011
MEM 47.183594 1715788810.5015
MEM 47.183594 1715788810.6018
MEM 47.183594 1715788810.7021
MEM 47.183594 1715788810.8024
MEM 47.183594 1715788810.9027
MEM 47.183594 1715788811.0030
MEM 47.183594 1715788811.1033
MEM 47.183594 1715788811.2036
MEM 47.183594 1715788811.3039
MEM 47.183594 1715788811.4042
MEM 47.183594 1715788811.5045
MEM 47.183594 1715788811.6047
MEM 47.183594 1715788811.7050
MEM 47.183594 1715788811.8053
MEM 47.183594 1715788811.9056
MEM 47.183594 1715788812.0059
MEM 47.183594 1715788812.1062
MEM 47.183594 1715788812.2065
MEM 47.183594 1715788812.3068
MEM 47.183594 1715788812.4070
MEM 47.183594 1715788812.5071
MEM 47.183594 1715788812.6074
MEM 47.183594 1715788812.7077
MEM 47.183594 1715788812.8080
MEM 47.183594 1715788812.9083
MEM 47.183594 1715788813.0087
MEM 47.183594 1715788813.1090
MEM 47.183594 1715788813.2092
MEM 47.183594 1715788813.3095
MEM 47.183594 1715788813.4098
MEM 47.183594 1715788813.5100
MEM 47.183594 1715788813.6104
MEM 47.183594 1715788813.7108
MEM 47.183594 1715788813.8111
MEM 47.183594 1715788813.9115
MEM 47.183594 1715788814.0118
MEM 47.183594 1715788814.1122
MEM 47.183594 1715788814.2125
MEM 47.183594 1715788814.3128
MEM 47.183594 1715788814.4131
MEM 47.183594 1715788814.5133
MEM 47.183594 1715788814.6136
MEM 47.183594 1715788814.7139
MEM 47.183594 1715788814.8141
MEM 47.183594 1715788814.9144
MEM 47.183594 1715788815.0147
MEM 47.183594 1715788815.1150
MEM 47.183594 1715788815.2153
MEM 47.183594 1715788815.3156
MEM 47.183594 1715788815.4158
MEM 47.183594 1715788815.5159
MEM 47.183594 1715788815.6162
MEM 47.183594 1715788815.7166
MEM 47.183594 1715788815.8168
MEM 47.183594 1715788815.9171
MEM 47.183594 1715788816.0174
MEM 47.183594 1715788816.1177
MEM 47.183594 1715788816.2179
MEM 47.183594 1715788816.3182
MEM 47.183594 1715788816.4185
MEM 47.183594 1715788816.5188
MEM 47.183594 1715788816.6191
MEM 47.183594 1715788816.7194
MEM 47.183594 1715788816.8197
MEM 47.183594 1715788816.9199
MEM 47.183594 1715788817.0200
MEM 47.183594 1715788817.1203
MEM 47.183594 1715788817.2206
MEM 47.183594 1715788817.3209
MEM 47.183594 1715788817.4211
MEM 47.183594 1715788817.5215
MEM 47.183594 1715788817.6216
MEM 47.183594 1715788817.7218
MEM 47.183594 1715788817.8220
MEM 47.183594 1715788817.9223
MEM 47.183594 1715788818.0227
MEM 47.183594 1715788818.1229
MEM 47.183594 1715788818.2232
MEM 47.183594 1715788818.3235
MEM 47.183594 1715788818.4238
MEM 47.183594 1715788818.5240
MEM 47.183594 1715788818.6243
MEM 47.183594 1715788818.7247
MEM 47.183594 1715788818.8250
MEM 47.183594 1715788818.9252
MEM 47.183594 1715788819.0256
MEM 47.183594 1715788819.1258
MEM 47.183594 1715788819.2261
MEM 47.183594 1715788819.3264
MEM 47.183594 1715788819.4267
MEM 47.183594 1715788819.5271
MEM 47.183594 1715788819.6273
MEM 47.183594 1715788819.7276
MEM 47.183594 1715788819.8278
MEM 47.183594 1715788819.9280
MEM 47.183594 1715788820.0284
MEM 47.183594 1715788820.1286
MEM 47.183594 1715788820.2289
MEM 47.183594 1715788820.3292
MEM 47.183594 1715788820.4295
MEM 47.183594 1715788820.5298
MEM 47.183594 1715788820.6299
MEM 47.183594 1715788820.7303
MEM 47.183594 1715788820.8305
MEM 47.183594 1715788820.9306
MEM 47.183594 1715788821.0309
MEM 47.183594 1715788821.1312
MEM 47.183594 1715788821.2314
MEM 47.183594 1715788821.3315
MEM 47.183594 1715788821.4318
MEM 47.183594 1715788821.5321
