CMDLINE python3 nsquare.py
MEM 391.750000 1715855253.8923
MEM 391.750000 1715855253.9929
MEM 391.750000 1715855254.0934
MEM 391.750000 1715855254.1940
MEM 391.750000 1715855254.2946
MEM 391.750000 1715855254.3952
MEM 391.750000 1715855254.4958
MEM 391.750000 1715855254.5963
MEM 391.750000 1715855254.6968
MEM 391.750000 1715855254.7973
MEM 391.750000 1715855254.8978
MEM 391.750000 1715855254.9984
MEM 391.750000 1715855255.0990
MEM 391.750000 1715855255.1996
MEM 391.750000 1715855255.3001
MEM 391.750000 1715855255.4006
MEM 391.750000 1715855255.5011
MEM 391.750000 1715855255.6017
MEM 391.750000 1715855255.7023
MEM 391.750000 1715855255.8029
MEM 391.750000 1715855255.9034
MEM 391.750000 1715855256.0041
MEM 391.750000 1715855256.1045
MEM 391.750000 1715855256.2050
MEM 391.750000 1715855256.3056
MEM 391.750000 1715855256.4060
MEM 391.750000 1715855256.5066
MEM 391.750000 1715855256.6072
MEM 391.750000 1715855256.7077
MEM 391.750000 1715855256.8083
MEM 391.750000 1715855256.9089
MEM 391.750000 1715855257.0094
MEM 391.750000 1715855257.1100
MEM 391.750000 1715855257.2106
MEM 391.750000 1715855257.3110
MEM 391.750000 1715855257.4116
MEM 391.750000 1715855257.5121
MEM 391.750000 1715855257.6125
MEM 391.750000 1715855257.7130
MEM 391.750000 1715855257.8136
MEM 391.750000 1715855257.9141
MEM 391.750000 1715855258.0147
MEM 391.750000 1715855258.1153
MEM 391.750000 1715855258.2157
MEM 391.750000 1715855258.3162
MEM 391.750000 1715855258.4166
MEM 391.750000 1715855258.5172
MEM 391.750000 1715855258.6177
MEM 391.750000 1715855258.7183
MEM 391.750000 1715855258.8188
MEM 391.750000 1715855258.9192
MEM 391.750000 1715855259.0197
MEM 391.750000 1715855259.1202
MEM 391.750000 1715855259.2207
MEM 391.750000 1715855259.3213
MEM 391.750000 1715855259.4218
MEM 391.750000 1715855259.5226
MEM 391.750000 1715855259.6230
MEM 391.750000 1715855259.7235
MEM 391.750000 1715855259.8241
MEM 391.750000 1715855259.9245
MEM 391.750000 1715855260.0250
MEM 391.750000 1715855260.1256
MEM 391.750000 1715855260.2261
MEM 391.750000 1715855260.3266
MEM 391.750000 1715855260.4271
MEM 391.750000 1715855260.5277
MEM 391.750000 1715855260.6282
MEM 391.750000 1715855260.7287
MEM 391.750000 1715855260.8292
MEM 391.750000 1715855260.9298
MEM 391.750000 1715855261.0304
MEM 391.750000 1715855261.1310
MEM 391.750000 1715855261.2315
MEM 391.750000 1715855261.3320
MEM 391.750000 1715855261.4325
MEM 391.750000 1715855261.5330
MEM 391.750000 1715855261.6335
MEM 391.750000 1715855261.7340
MEM 391.750000 1715855261.8346
MEM 391.750000 1715855261.9352
MEM 391.750000 1715855262.0357
MEM 391.750000 1715855262.1362
MEM 391.750000 1715855262.2367
MEM 391.750000 1715855262.3372
MEM 391.750000 1715855262.4378
MEM 391.750000 1715855262.5383
MEM 391.750000 1715855262.6389
MEM 391.750000 1715855262.7395
MEM 391.750000 1715855262.8401
MEM 391.750000 1715855262.9406
MEM 391.750000 1715855263.0412
MEM 391.750000 1715855263.1418
MEM 391.750000 1715855263.2422
MEM 391.750000 1715855263.3428
MEM 391.750000 1715855263.4434
MEM 391.750000 1715855263.5440
MEM 391.750000 1715855263.6444
MEM 391.750000 1715855263.7449
MEM 391.750000 1715855263.8455
MEM 391.750000 1715855263.9460
MEM 391.750000 1715855264.0466
MEM 391.750000 1715855264.1472
MEM 391.750000 1715855264.2478
MEM 391.750000 1715855264.3483
MEM 391.750000 1715855264.4487
MEM 391.750000 1715855264.5493
MEM 391.750000 1715855264.6499
MEM 391.750000 1715855264.7505
MEM 391.750000 1715855264.8511
MEM 391.750000 1715855264.9516
MEM 391.750000 1715855265.0522
MEM 391.750000 1715855265.1527
MEM 391.750000 1715855265.2533
MEM 391.750000 1715855265.3539
MEM 391.750000 1715855265.4544
MEM 391.750000 1715855265.5549
MEM 391.750000 1715855265.6555
MEM 391.750000 1715855265.7561
MEM 391.750000 1715855265.8566
MEM 391.750000 1715855265.9572
MEM 391.750000 1715855266.0576
MEM 391.750000 1715855266.1581
MEM 391.750000 1715855266.2587
MEM 391.750000 1715855266.3592
MEM 391.750000 1715855266.4598
MEM 391.750000 1715855266.5603
MEM 391.750000 1715855266.6607
MEM 391.750000 1715855266.7613
MEM 391.750000 1715855266.8619
MEM 391.750000 1715855266.9624
MEM 391.750000 1715855267.0630
MEM 391.750000 1715855267.1636
MEM 391.750000 1715855267.2641
MEM 391.750000 1715855267.3645
MEM 391.750000 1715855267.4650
MEM 391.750000 1715855267.5656
MEM 391.750000 1715855267.6661
MEM 391.750000 1715855267.7667
MEM 391.750000 1715855267.8673
MEM 391.750000 1715855267.9679
MEM 391.750000 1715855268.0683
MEM 391.750000 1715855268.1689
MEM 391.750000 1715855268.2694
MEM 391.750000 1715855268.3699
MEM 391.750000 1715855268.4705
MEM 391.750000 1715855268.5710
MEM 391.750000 1715855268.6716
MEM 391.750000 1715855268.7721
MEM 391.750000 1715855268.8726
MEM 391.750000 1715855268.9731
MEM 391.750000 1715855269.0736
MEM 391.750000 1715855269.1741
MEM 391.750000 1715855269.2747
MEM 391.750000 1715855269.3752
MEM 391.750000 1715855269.4757
MEM 391.750000 1715855269.5763
MEM 391.750000 1715855269.6767
MEM 391.750000 1715855269.7773
MEM 391.750000 1715855269.8779
MEM 391.750000 1715855269.9784
MEM 391.750000 1715855270.0789
MEM 391.750000 1715855270.1795
MEM 391.750000 1715855270.2800
MEM 391.750000 1715855270.3805
MEM 391.750000 1715855270.4811
MEM 391.750000 1715855270.5817
MEM 391.750000 1715855270.6822
MEM 391.750000 1715855270.7826
MEM 391.750000 1715855270.8832
MEM 391.750000 1715855270.9838
MEM 391.750000 1715855271.0843
MEM 391.750000 1715855271.1848
MEM 391.750000 1715855271.2854
MEM 391.750000 1715855271.3860
MEM 391.750000 1715855271.4866
MEM 391.750000 1715855271.5871
MEM 391.750000 1715855271.6877
MEM 391.750000 1715855271.7882
MEM 391.750000 1715855271.8888
MEM 391.750000 1715855271.9893
MEM 391.750000 1715855272.0897
MEM 391.750000 1715855272.1903
MEM 391.750000 1715855272.2909
MEM 391.750000 1715855272.3915
MEM 391.750000 1715855272.4921
MEM 391.750000 1715855272.5925
MEM 391.750000 1715855272.6931
MEM 391.750000 1715855272.7937
MEM 391.750000 1715855272.8943
MEM 391.750000 1715855272.9949
MEM 391.750000 1715855273.0954
MEM 391.750000 1715855273.1959
MEM 391.750000 1715855273.2964
MEM 391.750000 1715855273.3970
MEM 391.750000 1715855273.4975
MEM 391.750000 1715855273.5981
MEM 391.750000 1715855273.6987
MEM 391.750000 1715855273.7993
MEM 391.750000 1715855273.8999
MEM 391.750000 1715855274.0004
MEM 391.750000 1715855274.1010
MEM 391.750000 1715855274.2015
MEM 391.750000 1715855274.3021
MEM 391.750000 1715855274.4027
MEM 391.750000 1715855274.5033
MEM 391.750000 1715855274.6038
MEM 391.750000 1715855274.7043
MEM 391.750000 1715855274.8049
MEM 391.750000 1715855274.9054
MEM 391.750000 1715855275.0059
MEM 391.750000 1715855275.1065
MEM 391.750000 1715855275.2071
MEM 391.750000 1715855275.3077
MEM 391.750000 1715855275.4083
MEM 391.750000 1715855275.5087
MEM 391.750000 1715855275.6093
MEM 391.750000 1715855275.7099
MEM 391.750000 1715855275.8104
MEM 391.750000 1715855275.9109
MEM 391.750000 1715855276.0114
MEM 391.750000 1715855276.1120
MEM 391.750000 1715855276.2125
MEM 391.750000 1715855276.3131
MEM 391.750000 1715855276.4136
MEM 391.750000 1715855276.5141
MEM 391.750000 1715855276.6148
MEM 391.750000 1715855276.7153
MEM 391.750000 1715855276.8159
MEM 391.750000 1715855276.9164
MEM 391.750000 1715855277.0169
MEM 391.750000 1715855277.1174
MEM 391.750000 1715855277.2180
MEM 391.750000 1715855277.3186
MEM 391.750000 1715855277.4190
MEM 391.750000 1715855277.5196
MEM 391.750000 1715855277.6202
MEM 391.750000 1715855277.7206
MEM 391.750000 1715855277.8212
MEM 391.750000 1715855277.9217
MEM 391.750000 1715855278.0221
MEM 391.750000 1715855278.1227
MEM 391.750000 1715855278.2233
MEM 391.750000 1715855278.3238
MEM 391.750000 1715855278.4243
MEM 391.750000 1715855278.5248
MEM 391.750000 1715855278.6253
MEM 391.750000 1715855278.7259
MEM 391.750000 1715855278.8264
MEM 391.750000 1715855278.9270
MEM 391.750000 1715855279.0276
MEM 391.750000 1715855279.1281
MEM 391.750000 1715855279.2285
MEM 391.750000 1715855279.3290
MEM 391.750000 1715855279.4296
MEM 391.750000 1715855279.5301
MEM 391.750000 1715855279.6306
MEM 391.750000 1715855279.7312
MEM 391.750000 1715855279.8318
MEM 391.750000 1715855279.9323
MEM 391.750000 1715855280.0329
MEM 391.750000 1715855280.1335
MEM 391.750000 1715855280.2340
MEM 391.750000 1715855280.3345
MEM 391.750000 1715855280.4350
MEM 391.750000 1715855280.5356
MEM 391.750000 1715855280.6362
MEM 391.750000 1715855280.7367
MEM 391.750000 1715855280.8373
MEM 391.750000 1715855280.9378
MEM 391.750000 1715855281.0383
MEM 391.750000 1715855281.1387
MEM 391.750000 1715855281.2393
MEM 391.750000 1715855281.3399
MEM 391.750000 1715855281.4405
MEM 391.750000 1715855281.5411
MEM 391.750000 1715855281.6416
MEM 391.750000 1715855281.7422
MEM 391.750000 1715855281.8428
MEM 391.750000 1715855281.9433
MEM 391.750000 1715855282.0438
MEM 391.750000 1715855282.1443
MEM 391.750000 1715855282.2447
MEM 391.750000 1715855282.3453
MEM 391.750000 1715855282.4459
MEM 391.750000 1715855282.5465
MEM 391.750000 1715855282.6470
MEM 391.750000 1715855282.7476
MEM 391.750000 1715855282.8482
MEM 391.750000 1715855282.9487
MEM 391.750000 1715855283.0493
MEM 391.750000 1715855283.1497
MEM 391.750000 1715855283.2503
MEM 391.750000 1715855283.3509
MEM 391.750000 1715855283.4515
MEM 391.750000 1715855283.5519
MEM 391.750000 1715855283.6524
MEM 391.750000 1715855283.7528
MEM 391.750000 1715855283.8534
MEM 391.750000 1715855283.9539
MEM 391.750000 1715855284.0545
MEM 391.750000 1715855284.1549
MEM 391.750000 1715855284.2555
MEM 391.750000 1715855284.3561
MEM 391.750000 1715855284.4566
MEM 391.750000 1715855284.5571
MEM 391.750000 1715855284.6576
MEM 391.750000 1715855284.7582
MEM 391.750000 1715855284.8588
MEM 391.750000 1715855284.9593
MEM 391.750000 1715855285.0599
MEM 391.750000 1715855285.1604
MEM 391.750000 1715855285.2610
MEM 391.750000 1715855285.3616
MEM 391.750000 1715855285.4621
MEM 391.750000 1715855285.5627
MEM 391.750000 1715855285.6633
MEM 391.750000 1715855285.7638
MEM 391.750000 1715855285.8643
MEM 391.750000 1715855285.9648
MEM 391.750000 1715855286.0653
MEM 391.750000 1715855286.1659
MEM 391.750000 1715855286.2665
MEM 391.750000 1715855286.3670
MEM 391.750000 1715855286.4676
MEM 391.750000 1715855286.5681
MEM 391.750000 1715855286.6685
MEM 391.750000 1715855286.7691
MEM 391.750000 1715855286.8697
MEM 391.750000 1715855286.9701
MEM 391.750000 1715855287.0707
MEM 391.750000 1715855287.1713
MEM 391.750000 1715855287.2719
MEM 391.750000 1715855287.3723
MEM 391.750000 1715855287.4728
MEM 391.750000 1715855287.5734
MEM 391.750000 1715855287.6740
MEM 391.750000 1715855287.7744
MEM 391.750000 1715855287.8749
MEM 391.750000 1715855287.9755
MEM 391.750000 1715855288.0760
MEM 391.750000 1715855288.1765
MEM 391.750000 1715855288.2771
MEM 391.750000 1715855288.3777
MEM 391.750000 1715855288.4782
MEM 391.750000 1715855288.5787
MEM 391.750000 1715855288.6793
MEM 391.750000 1715855288.7799
MEM 391.750000 1715855288.8803
MEM 391.750000 1715855288.9808
MEM 391.750000 1715855289.0813
MEM 391.750000 1715855289.1818
MEM 391.750000 1715855289.2824
MEM 391.750000 1715855289.3828
MEM 391.750000 1715855289.4834
MEM 391.750000 1715855289.5840
MEM 391.750000 1715855289.6844
MEM 391.750000 1715855289.7849
MEM 391.750000 1715855289.8855
MEM 391.750000 1715855289.9861
MEM 391.750000 1715855290.0865
MEM 391.750000 1715855290.1871
MEM 391.750000 1715855290.2877
MEM 391.750000 1715855290.3883
MEM 391.750000 1715855290.4888
MEM 391.750000 1715855290.5893
MEM 391.750000 1715855290.6898
MEM 391.750000 1715855290.7903
MEM 391.750000 1715855290.8909
MEM 391.750000 1715855290.9915
MEM 391.750000 1715855291.0919
MEM 391.750000 1715855291.1923
MEM 391.750000 1715855291.2927
MEM 391.750000 1715855291.3932
MEM 391.750000 1715855291.4937
MEM 391.750000 1715855291.5941
MEM 391.750000 1715855291.6947
MEM 391.750000 1715855291.7953
MEM 391.750000 1715855291.8959
MEM 391.750000 1715855291.9964
MEM 391.750000 1715855292.0970
MEM 391.750000 1715855292.1975
MEM 391.750000 1715855292.2981
MEM 391.750000 1715855292.3987
MEM 391.750000 1715855292.4993
MEM 391.750000 1715855292.5997
MEM 391.750000 1715855292.7003
MEM 391.750000 1715855292.8008
MEM 391.750000 1715855292.9013
MEM 391.750000 1715855293.0018
MEM 391.750000 1715855293.1024
MEM 391.750000 1715855293.2029
MEM 391.750000 1715855293.3035
MEM 391.750000 1715855293.4041
MEM 391.750000 1715855293.5045
MEM 391.750000 1715855293.6050
MEM 391.750000 1715855293.7056
MEM 391.750000 1715855293.8061
MEM 391.750000 1715855293.9066
MEM 391.750000 1715855294.0071
MEM 391.750000 1715855294.1075
MEM 391.750000 1715855294.2081
MEM 391.750000 1715855294.3086
MEM 391.750000 1715855294.4091
MEM 391.750000 1715855294.5095
MEM 391.750000 1715855294.6101
MEM 391.750000 1715855294.7106
MEM 391.750000 1715855294.8111
MEM 391.750000 1715855294.9117
MEM 391.750000 1715855295.0122
MEM 391.750000 1715855295.1127
MEM 391.750000 1715855295.2133
MEM 391.750000 1715855295.3137
MEM 391.750000 1715855295.4143
MEM 391.750000 1715855295.5148
MEM 391.750000 1715855295.6154
MEM 391.750000 1715855295.7159
MEM 391.750000 1715855295.8163
MEM 391.750000 1715855295.9169
MEM 391.750000 1715855296.0173
MEM 391.750000 1715855296.1178
MEM 391.750000 1715855296.2183
MEM 391.750000 1715855296.3189
MEM 391.750000 1715855296.4195
MEM 391.750000 1715855296.5201
MEM 391.750000 1715855296.6206
MEM 391.750000 1715855296.7210
MEM 391.750000 1715855296.8216
MEM 391.750000 1715855296.9221
MEM 391.750000 1715855297.0226
MEM 391.750000 1715855297.1232
MEM 391.750000 1715855297.2237
MEM 391.750000 1715855297.3243
MEM 391.750000 1715855297.4248
MEM 391.750000 1715855297.5253
MEM 391.750000 1715855297.6259
MEM 391.750000 1715855297.7264
MEM 391.750000 1715855297.8270
MEM 391.750000 1715855297.9275
MEM 391.750000 1715855298.0279
MEM 391.750000 1715855298.1284
MEM 391.750000 1715855298.2288
MEM 391.750000 1715855298.3294
MEM 391.750000 1715855298.4300
MEM 391.750000 1715855298.5304
MEM 391.750000 1715855298.6309
MEM 391.750000 1715855298.7315
MEM 391.750000 1715855298.8320
MEM 391.750000 1715855298.9325
MEM 391.750000 1715855299.0331
MEM 391.750000 1715855299.1336
MEM 391.750000 1715855299.2341
MEM 391.750000 1715855299.3346
MEM 391.750000 1715855299.4352
MEM 391.750000 1715855299.5357
MEM 391.750000 1715855299.6363
MEM 391.750000 1715855299.7369
MEM 391.750000 1715855299.8374
MEM 391.750000 1715855299.9379
MEM 391.750000 1715855300.0385
MEM 391.750000 1715855300.1391
MEM 391.750000 1715855300.2395
MEM 391.750000 1715855300.3400
MEM 391.750000 1715855300.4405
MEM 391.750000 1715855300.5410
MEM 391.750000 1715855300.6416
MEM 391.750000 1715855300.7422
MEM 391.750000 1715855300.8427
MEM 391.750000 1715855300.9433
MEM 391.750000 1715855301.0439
MEM 391.750000 1715855301.1443
MEM 391.750000 1715855301.2449
MEM 391.750000 1715855301.3455
MEM 391.750000 1715855301.4461
MEM 391.750000 1715855301.5467
MEM 391.750000 1715855301.6472
MEM 391.750000 1715855301.7478
MEM 391.750000 1715855301.8483
MEM 391.750000 1715855301.9489
MEM 391.750000 1715855302.0495
MEM 391.750000 1715855302.1501
MEM 391.750000 1715855302.2506
MEM 391.750000 1715855302.3511
MEM 391.750000 1715855302.4516
MEM 391.750000 1715855302.5521
MEM 391.750000 1715855302.6526
MEM 391.750000 1715855302.7531
MEM 391.750000 1715855302.8537
MEM 391.750000 1715855302.9543
MEM 391.750000 1715855303.0548
MEM 391.750000 1715855303.1553
MEM 391.750000 1715855303.2558
MEM 391.750000 1715855303.3563
MEM 391.750000 1715855303.4569
MEM 391.750000 1715855303.5574
MEM 391.750000 1715855303.6578
MEM 391.750000 1715855303.7584
MEM 391.750000 1715855303.8590
MEM 391.750000 1715855303.9596
MEM 391.750000 1715855304.0601
MEM 391.750000 1715855304.1606
MEM 391.750000 1715855304.2612
MEM 391.750000 1715855304.3617
MEM 391.750000 1715855304.4622
MEM 391.750000 1715855304.5627
MEM 391.750000 1715855304.6633
MEM 391.750000 1715855304.7639
MEM 391.750000 1715855304.8644
MEM 391.750000 1715855304.9649
MEM 391.750000 1715855305.0655
MEM 391.750000 1715855305.1661
MEM 391.750000 1715855305.2667
MEM 391.750000 1715855305.3672
MEM 391.750000 1715855305.4678
MEM 391.750000 1715855305.5683
MEM 391.750000 1715855305.6689
MEM 391.750000 1715855305.7694
MEM 391.750000 1715855305.8700
MEM 391.750000 1715855305.9704
MEM 391.750000 1715855306.0710
MEM 391.750000 1715855306.1715
MEM 391.750000 1715855306.2721
MEM 391.750000 1715855306.3726
MEM 391.750000 1715855306.4731
MEM 391.750000 1715855306.5737
MEM 391.750000 1715855306.6742
MEM 391.750000 1715855306.7747
MEM 391.750000 1715855306.8753
MEM 391.750000 1715855306.9758
MEM 391.750000 1715855307.0763
MEM 391.750000 1715855307.1769
MEM 391.750000 1715855307.2775
MEM 391.750000 1715855307.3780
MEM 391.750000 1715855307.4785
MEM 391.750000 1715855307.5791
MEM 391.750000 1715855307.6796
MEM 391.750000 1715855307.7802
MEM 391.750000 1715855307.8806
MEM 391.750000 1715855307.9812
MEM 391.750000 1715855308.0818
MEM 391.750000 1715855308.1823
MEM 391.750000 1715855308.2829
MEM 391.750000 1715855308.3833
MEM 391.750000 1715855308.4838
MEM 391.750000 1715855308.5844
MEM 391.750000 1715855308.6849
MEM 391.750000 1715855308.7854
MEM 391.750000 1715855308.8860
MEM 391.750000 1715855308.9866
MEM 391.750000 1715855309.0872
MEM 391.750000 1715855309.1877
MEM 391.750000 1715855309.2882
MEM 391.750000 1715855309.3887
MEM 391.750000 1715855309.4893
MEM 391.750000 1715855309.5899
MEM 391.750000 1715855309.6904
MEM 391.750000 1715855309.7909
MEM 391.750000 1715855309.8915
MEM 391.750000 1715855309.9921
MEM 391.750000 1715855310.0926
MEM 391.750000 1715855310.1932
MEM 391.750000 1715855310.2938
MEM 391.750000 1715855310.3943
MEM 391.750000 1715855310.4949
MEM 391.750000 1715855310.5954
MEM 391.750000 1715855310.6960
MEM 391.750000 1715855310.7965
MEM 391.750000 1715855310.8971
MEM 391.750000 1715855310.9977
MEM 391.750000 1715855311.0982
MEM 391.750000 1715855311.1987
MEM 391.750000 1715855311.2993
MEM 391.750000 1715855311.3999
MEM 391.750000 1715855311.5004
MEM 391.750000 1715855311.6010
MEM 391.750000 1715855311.7015
MEM 391.750000 1715855311.8020
MEM 391.750000 1715855311.9025
MEM 391.750000 1715855312.0031
MEM 391.750000 1715855312.1036
MEM 391.750000 1715855312.2042
MEM 391.750000 1715855312.3047
MEM 391.750000 1715855312.4053
MEM 391.750000 1715855312.5059
MEM 391.750000 1715855312.6064
MEM 391.750000 1715855312.7069
MEM 391.750000 1715855312.8075
MEM 391.750000 1715855312.9080
MEM 391.750000 1715855313.0085
MEM 391.750000 1715855313.1090
MEM 391.750000 1715855313.2096
MEM 391.750000 1715855313.3102
MEM 391.750000 1715855313.4107
MEM 391.750000 1715855313.5112
MEM 391.750000 1715855313.6117
MEM 391.750000 1715855313.7122
MEM 391.750000 1715855313.8127
MEM 391.750000 1715855313.9133
MEM 391.750000 1715855314.0139
MEM 391.750000 1715855314.1145
MEM 391.750000 1715855314.2150
MEM 391.750000 1715855314.3156
MEM 391.750000 1715855314.4162
MEM 391.750000 1715855314.5166
MEM 391.750000 1715855314.6172
MEM 391.750000 1715855314.7178
MEM 391.750000 1715855314.8184
MEM 391.750000 1715855314.9189
MEM 391.750000 1715855315.0194
MEM 391.750000 1715855315.1200
MEM 391.750000 1715855315.2204
MEM 391.750000 1715855315.3209
MEM 391.750000 1715855315.4214
MEM 391.750000 1715855315.5220
MEM 391.750000 1715855315.6225
MEM 391.750000 1715855315.7231
MEM 391.750000 1715855315.8236
MEM 391.750000 1715855315.9242
MEM 391.750000 1715855316.0247
MEM 391.750000 1715855316.1253
MEM 391.750000 1715855316.2258
MEM 391.750000 1715855316.3264
MEM 391.750000 1715855316.4269
MEM 391.750000 1715855316.5274
MEM 391.750000 1715855316.6280
MEM 391.750000 1715855316.7285
MEM 391.750000 1715855316.8290
MEM 391.750000 1715855316.9295
MEM 391.750000 1715855317.0301
MEM 391.750000 1715855317.1307
MEM 391.750000 1715855317.2313
MEM 391.750000 1715855317.3318
MEM 391.750000 1715855317.4323
MEM 391.750000 1715855317.5327
MEM 391.750000 1715855317.6333
MEM 391.750000 1715855317.7339
MEM 391.750000 1715855317.8345
MEM 391.750000 1715855317.9351
MEM 391.750000 1715855318.0355
MEM 391.750000 1715855318.1361
MEM 391.750000 1715855318.2366
MEM 391.750000 1715855318.3372
MEM 391.750000 1715855318.4377
MEM 391.750000 1715855318.5382
MEM 391.750000 1715855318.6388
MEM 391.750000 1715855318.7394
MEM 391.750000 1715855318.8399
MEM 391.750000 1715855318.9405
MEM 391.750000 1715855319.0411
MEM 391.750000 1715855319.1417
MEM 391.750000 1715855319.2423
MEM 391.750000 1715855319.3429
MEM 391.750000 1715855319.4434
MEM 391.750000 1715855319.5439
MEM 391.750000 1715855319.6444
MEM 391.750000 1715855319.7448
MEM 391.750000 1715855319.8453
MEM 391.750000 1715855319.9458
MEM 391.750000 1715855320.0464
MEM 391.750000 1715855320.1469
MEM 391.750000 1715855320.2474
MEM 391.750000 1715855320.3480
MEM 391.750000 1715855320.4485
MEM 391.750000 1715855320.5490
MEM 391.750000 1715855320.6495
MEM 391.750000 1715855320.7501
MEM 391.750000 1715855320.8506
MEM 391.750000 1715855320.9511
MEM 391.750000 1715855321.0517
MEM 391.750000 1715855321.1523
MEM 391.750000 1715855321.2528
MEM 391.750000 1715855321.3533
MEM 391.750000 1715855321.4539
MEM 391.750000 1715855321.5544
MEM 391.750000 1715855321.6550
MEM 391.750000 1715855321.7555
MEM 391.750000 1715855321.8561
MEM 391.750000 1715855321.9566
MEM 391.750000 1715855322.0572
MEM 391.750000 1715855322.1578
MEM 391.750000 1715855322.2584
MEM 391.750000 1715855322.3588
MEM 391.750000 1715855322.4593
MEM 391.750000 1715855322.5599
MEM 391.750000 1715855322.6603
MEM 391.750000 1715855322.7608
MEM 391.750000 1715855322.8613
MEM 391.750000 1715855322.9619
MEM 391.750000 1715855323.0625
MEM 391.750000 1715855323.1631
MEM 391.750000 1715855323.2637
MEM 391.750000 1715855323.3642
MEM 391.750000 1715855323.4648
MEM 391.750000 1715855323.5654
MEM 391.750000 1715855323.6660
MEM 391.750000 1715855323.7665
MEM 391.750000 1715855323.8670
MEM 391.750000 1715855323.9676
MEM 391.750000 1715855324.0682
MEM 391.750000 1715855324.1687
MEM 391.750000 1715855324.2693
MEM 391.750000 1715855324.3698
MEM 391.750000 1715855324.4704
MEM 391.750000 1715855324.5710
MEM 391.750000 1715855324.6715
MEM 391.750000 1715855324.7720
MEM 391.750000 1715855324.8724
MEM 391.750000 1715855324.9729
MEM 391.750000 1715855325.0735
MEM 391.750000 1715855325.1741
MEM 391.750000 1715855325.2745
MEM 391.750000 1715855325.3751
MEM 391.750000 1715855325.4756
MEM 391.750000 1715855325.5762
MEM 391.750000 1715855325.6766
MEM 391.750000 1715855325.7772
MEM 391.750000 1715855325.8777
MEM 391.750000 1715855325.9782
MEM 391.750000 1715855326.0787
MEM 391.750000 1715855326.1792
MEM 391.750000 1715855326.2798
MEM 391.750000 1715855326.3803
MEM 391.750000 1715855326.4808
MEM 391.750000 1715855326.5813
MEM 391.750000 1715855326.6819
MEM 391.750000 1715855326.7825
MEM 391.750000 1715855326.8831
MEM 391.750000 1715855326.9837
MEM 391.750000 1715855327.0843
MEM 391.750000 1715855327.1847
MEM 391.750000 1715855327.2853
MEM 391.750000 1715855327.3859
MEM 391.750000 1715855327.4864
MEM 391.750000 1715855327.5870
MEM 391.750000 1715855327.6875
MEM 391.750000 1715855327.7881
MEM 391.750000 1715855327.8885
MEM 391.750000 1715855327.9890
MEM 391.750000 1715855328.0895
MEM 391.750000 1715855328.1901
MEM 391.750000 1715855328.2907
MEM 391.750000 1715855328.3913
MEM 391.750000 1715855328.4919
MEM 391.750000 1715855328.5923
MEM 391.750000 1715855328.6929
MEM 391.750000 1715855328.7933
MEM 391.750000 1715855328.8939
MEM 391.750000 1715855328.9944
MEM 391.750000 1715855329.0950
MEM 391.750000 1715855329.1956
MEM 391.750000 1715855329.2962
MEM 391.750000 1715855329.3966
MEM 391.750000 1715855329.4972
MEM 391.750000 1715855329.5978
MEM 391.750000 1715855329.6983
MEM 391.750000 1715855329.7989
MEM 391.750000 1715855329.8994
MEM 391.750000 1715855330.0000
MEM 391.750000 1715855330.1004
MEM 391.750000 1715855330.2010
MEM 391.750000 1715855330.3015
MEM 391.750000 1715855330.4020
MEM 391.750000 1715855330.5026
MEM 391.750000 1715855330.6032
MEM 391.750000 1715855330.7038
MEM 391.750000 1715855330.8043
MEM 391.750000 1715855330.9049
MEM 391.750000 1715855331.0055
MEM 391.750000 1715855331.1060
MEM 391.750000 1715855331.2066
MEM 391.750000 1715855331.3072
MEM 391.750000 1715855331.4076
MEM 391.750000 1715855331.5081
MEM 391.750000 1715855331.6086
MEM 391.750000 1715855331.7092
MEM 391.750000 1715855331.8097
MEM 391.750000 1715855331.9103
MEM 391.750000 1715855332.0110
MEM 391.750000 1715855332.1114
MEM 391.750000 1715855332.2119
MEM 391.750000 1715855332.3123
MEM 391.750000 1715855332.4129
MEM 391.750000 1715855332.5134
MEM 391.750000 1715855332.6140
MEM 391.750000 1715855332.7146
MEM 391.750000 1715855332.8152
MEM 391.750000 1715855332.9158
MEM 391.750000 1715855333.0162
MEM 391.750000 1715855333.1167
MEM 391.750000 1715855333.2171
MEM 391.750000 1715855333.3177
MEM 391.750000 1715855333.4182
MEM 391.750000 1715855333.5187
MEM 391.750000 1715855333.6193
MEM 391.750000 1715855333.7199
MEM 391.750000 1715855333.8203
MEM 391.750000 1715855333.9209
MEM 391.750000 1715855334.0215
MEM 391.750000 1715855334.1221
MEM 391.750000 1715855334.2226
MEM 391.750000 1715855334.3232
MEM 391.750000 1715855334.4238
MEM 391.750000 1715855334.5242
MEM 391.750000 1715855334.6246
MEM 391.750000 1715855334.7252
MEM 391.750000 1715855334.8258
MEM 391.750000 1715855334.9263
MEM 391.750000 1715855335.0268
MEM 391.750000 1715855335.1273
MEM 391.750000 1715855335.2279
MEM 391.750000 1715855335.3283
MEM 391.750000 1715855335.4287
MEM 391.750000 1715855335.5293
MEM 391.750000 1715855335.6298
MEM 391.750000 1715855335.7303
MEM 391.750000 1715855335.8309
MEM 391.750000 1715855335.9314
MEM 391.750000 1715855336.0320
MEM 391.750000 1715855336.1325
MEM 391.750000 1715855336.2330
MEM 391.750000 1715855336.3336
MEM 391.750000 1715855336.4342
