CMDLINE java nsquare
MEM 77.863281 1715854482.3546
MEM 77.863281 1715854482.4549
MEM 77.863281 1715854482.5553
MEM 77.863281 1715854482.6557
MEM 77.863281 1715854482.7562
MEM 77.863281 1715854482.8567
MEM 77.863281 1715854482.9570
MEM 77.863281 1715854483.0575
MEM 77.863281 1715854483.1579
MEM 77.863281 1715854483.2584
MEM 77.863281 1715854483.3588
MEM 77.863281 1715854483.4592
MEM 77.863281 1715854483.5596
MEM 77.863281 1715854483.6600
MEM 77.863281 1715854483.7603
MEM 77.863281 1715854483.8607
MEM 77.863281 1715854483.9611
MEM 77.863281 1715854484.0615
MEM 77.863281 1715854484.1620
MEM 77.863281 1715854484.2625
MEM 77.863281 1715854484.3628
MEM 77.863281 1715854484.4632
MEM 77.863281 1715854484.5637
MEM 77.863281 1715854484.6641
MEM 77.863281 1715854484.7646
MEM 77.863281 1715854484.8650
MEM 77.863281 1715854484.9654
MEM 77.863281 1715854485.0658
MEM 77.863281 1715854485.1662
MEM 77.863281 1715854485.2667
MEM 77.863281 1715854485.3671
MEM 77.863281 1715854485.4678
MEM 77.863281 1715854485.5683
MEM 77.863281 1715854485.6689
MEM 77.863281 1715854485.7693
MEM 77.863281 1715854485.8697
MEM 77.863281 1715854485.9702
MEM 77.863281 1715854486.0705
MEM 77.863281 1715854486.1709
MEM 77.863281 1715854486.2714
MEM 77.863281 1715854486.3719
MEM 77.863281 1715854486.4723
MEM 77.863281 1715854486.5727
MEM 77.863281 1715854486.6732
MEM 77.863281 1715854486.7736
MEM 77.863281 1715854486.8740
MEM 77.863281 1715854486.9745
MEM 77.863281 1715854487.0749
MEM 77.863281 1715854487.1754
MEM 77.863281 1715854487.2758
MEM 77.863281 1715854487.3763
MEM 77.863281 1715854487.4767
MEM 77.863281 1715854487.5772
MEM 77.863281 1715854487.6776
MEM 77.863281 1715854487.7781
MEM 77.863281 1715854487.8785
MEM 77.863281 1715854487.9789
MEM 77.863281 1715854488.0793
MEM 77.863281 1715854488.1798
MEM 77.863281 1715854488.2801
MEM 77.863281 1715854488.3805
MEM 77.863281 1715854488.4809
MEM 77.863281 1715854488.5814
MEM 77.863281 1715854488.6818
MEM 77.863281 1715854488.7822
MEM 77.863281 1715854488.8826
MEM 77.863281 1715854488.9831
MEM 77.863281 1715854489.0835
MEM 77.863281 1715854489.1840
MEM 77.863281 1715854489.2844
MEM 77.863281 1715854489.3848
MEM 77.863281 1715854489.4852
MEM 77.863281 1715854489.5857
MEM 77.863281 1715854489.6861
MEM 77.863281 1715854489.7866
MEM 77.863281 1715854489.8870
MEM 77.863281 1715854489.9874
MEM 77.863281 1715854490.0878
MEM 77.863281 1715854490.1883
MEM 77.863281 1715854490.2887
MEM 77.863281 1715854490.3892
MEM 77.863281 1715854490.4896
MEM 77.863281 1715854490.5901
MEM 77.863281 1715854490.6905
MEM 77.863281 1715854490.7909
MEM 77.863281 1715854490.8913
MEM 77.863281 1715854490.9917
MEM 77.863281 1715854491.0921
MEM 77.863281 1715854491.1926
MEM 77.863281 1715854491.2930
MEM 77.863281 1715854491.3934
MEM 77.863281 1715854491.4938
MEM 77.863281 1715854491.5943
MEM 77.863281 1715854491.6947
MEM 77.863281 1715854491.7952
MEM 77.863281 1715854491.8956
MEM 77.863281 1715854491.9960
MEM 77.863281 1715854492.0965
MEM 77.863281 1715854492.1969
MEM 77.863281 1715854492.2973
MEM 77.863281 1715854492.3977
MEM 77.863281 1715854492.4982
MEM 77.863281 1715854492.5986
MEM 77.863281 1715854492.6990
MEM 77.863281 1715854492.7994
MEM 77.863281 1715854492.8999
MEM 77.863281 1715854493.0003
MEM 77.863281 1715854493.1007
MEM 77.863281 1715854493.2012
MEM 77.863281 1715854493.3016
MEM 77.863281 1715854493.4021
MEM 77.863281 1715854493.5025
MEM 77.863281 1715854493.6030
MEM 77.863281 1715854493.7034
MEM 77.863281 1715854493.8038
MEM 77.863281 1715854493.9046
MEM 77.863281 1715854494.0051
MEM 77.863281 1715854494.1055
MEM 77.863281 1715854494.2060
MEM 77.863281 1715854494.3064
MEM 77.863281 1715854494.4068
MEM 77.863281 1715854494.5072
MEM 77.863281 1715854494.6076
MEM 77.863281 1715854494.7081
MEM 77.863281 1715854494.8085
MEM 77.863281 1715854494.9089
MEM 77.863281 1715854495.0093
MEM 77.863281 1715854495.1097
MEM 77.863281 1715854495.2107
MEM 77.863281 1715854495.3111
MEM 77.863281 1715854495.4115
MEM 77.863281 1715854495.5119
MEM 77.863281 1715854495.6123
MEM 77.863281 1715854495.7130
MEM 77.863281 1715854495.8135
MEM 77.863281 1715854495.9138
MEM 77.863281 1715854496.0143
MEM 77.863281 1715854496.1151
MEM 77.863281 1715854496.2155
MEM 77.863281 1715854496.3158
MEM 77.863281 1715854496.4161
MEM 77.863281 1715854496.5164
MEM 77.863281 1715854496.6168
MEM 77.863281 1715854496.7172
MEM 77.863281 1715854496.8177
MEM 77.863281 1715854496.9181
MEM 77.863281 1715854497.0185
MEM 77.863281 1715854497.1189
MEM 77.863281 1715854497.2193
MEM 77.863281 1715854497.3198
MEM 77.863281 1715854497.4202
MEM 77.863281 1715854497.5206
MEM 77.863281 1715854497.6210
MEM 77.863281 1715854497.7214
MEM 77.863281 1715854497.8218
MEM 77.863281 1715854497.9222
MEM 77.863281 1715854498.0227
MEM 77.863281 1715854498.1231
MEM 77.863281 1715854498.2235
MEM 77.863281 1715854498.3241
MEM 77.863281 1715854498.4247
MEM 77.863281 1715854498.5252
MEM 77.863281 1715854498.6255
MEM 77.863281 1715854498.7260
MEM 77.863281 1715854498.8264
MEM 77.863281 1715854498.9269
MEM 77.863281 1715854499.0273
MEM 77.863281 1715854499.1277
MEM 77.863281 1715854499.2281
MEM 77.863281 1715854499.3284
MEM 77.863281 1715854499.4288
MEM 77.863281 1715854499.5292
MEM 77.863281 1715854499.6296
MEM 77.863281 1715854499.7301
MEM 77.863281 1715854499.8305
MEM 77.863281 1715854499.9309
MEM 77.863281 1715854500.0313
MEM 77.863281 1715854500.1318
MEM 77.863281 1715854500.2321
MEM 77.863281 1715854500.3326
MEM 77.863281 1715854500.4330
MEM 77.863281 1715854500.5341
MEM 77.863281 1715854500.6355
MEM 77.863281 1715854500.7359
MEM 77.863281 1715854500.8363
MEM 77.863281 1715854500.9375
MEM 77.863281 1715854501.0378
MEM 77.863281 1715854501.1382
MEM 77.863281 1715854501.2385
MEM 77.863281 1715854501.3388
MEM 77.863281 1715854501.4404
MEM 77.863281 1715854501.5410
MEM 77.863281 1715854501.6413
MEM 77.863281 1715854501.7416
MEM 77.863281 1715854501.8420
MEM 77.863281 1715854501.9424
MEM 77.863281 1715854502.0429
MEM 77.863281 1715854502.1432
MEM 77.863281 1715854502.2435
MEM 77.863281 1715854502.3439
MEM 77.863281 1715854502.4442
MEM 77.863281 1715854502.5445
MEM 77.863281 1715854502.6449
MEM 77.863281 1715854502.7452
MEM 77.863281 1715854502.8455
MEM 77.863281 1715854502.9459
MEM 77.863281 1715854503.0462
MEM 77.863281 1715854503.1466
MEM 77.863281 1715854503.2469
MEM 77.863281 1715854503.3473
MEM 77.863281 1715854503.4476
MEM 77.863281 1715854503.5479
MEM 77.863281 1715854503.6483
MEM 77.863281 1715854503.7487
MEM 77.863281 1715854503.8491
MEM 77.863281 1715854503.9498
MEM 77.863281 1715854504.0503
MEM 77.863281 1715854504.1507
MEM 77.863281 1715854504.2511
MEM 77.863281 1715854504.3516
MEM 77.863281 1715854504.4520
MEM 77.863281 1715854504.5524
MEM 77.863281 1715854504.6531
MEM 77.863281 1715854504.7534
MEM 77.863281 1715854504.8540
MEM 77.863281 1715854504.9544
MEM 77.863281 1715854505.0547
MEM 77.863281 1715854505.1550
MEM 77.863281 1715854505.2555
MEM 77.863281 1715854505.3560
MEM 77.863281 1715854505.4564
MEM 77.863281 1715854505.5568
MEM 77.863281 1715854505.6580
MEM 77.863281 1715854505.7583
MEM 77.863281 1715854505.8586
MEM 77.863281 1715854505.9590
MEM 77.863281 1715854506.0595
MEM 77.863281 1715854506.1598
MEM 77.863281 1715854506.2605
MEM 77.863281 1715854506.3608
MEM 77.863281 1715854506.4612
MEM 77.863281 1715854506.5616
MEM 77.863281 1715854506.6621
MEM 77.863281 1715854506.7632
MEM 77.863281 1715854506.8637
MEM 77.863281 1715854506.9641
MEM 77.863281 1715854507.0644
MEM 77.863281 1715854507.1647
MEM 77.863281 1715854507.2650
MEM 77.863281 1715854507.3653
MEM 77.863281 1715854507.4657
MEM 77.863281 1715854507.5660
MEM 77.863281 1715854507.6663
MEM 77.863281 1715854507.7667
MEM 77.863281 1715854507.8671
MEM 77.863281 1715854507.9677
MEM 77.863281 1715854508.0681
MEM 77.863281 1715854508.1685
MEM 77.863281 1715854508.2689
MEM 77.863281 1715854508.3693
MEM 77.863281 1715854508.4698
MEM 77.863281 1715854508.5702
MEM 77.863281 1715854508.6709
MEM 77.863281 1715854508.7714
MEM 77.863281 1715854508.8719
MEM 77.863281 1715854508.9723
MEM 77.863281 1715854509.0727
MEM 77.863281 1715854509.1731
MEM 77.863281 1715854509.2737
MEM 77.863281 1715854509.3740
MEM 77.863281 1715854509.4745
MEM 77.863281 1715854509.5749
MEM 77.863281 1715854509.6756
MEM 77.863281 1715854509.7759
MEM 77.863281 1715854509.8765
MEM 77.863281 1715854509.9769
MEM 77.863281 1715854510.0775
MEM 77.863281 1715854510.1780
MEM 77.863281 1715854510.2785
MEM 77.863281 1715854510.3790
MEM 77.863281 1715854510.4793
MEM 77.863281 1715854510.5796
MEM 77.863281 1715854510.6800
MEM 77.863281 1715854510.7804
MEM 77.863281 1715854510.8807
MEM 77.863281 1715854510.9811
MEM 77.863281 1715854511.0814
MEM 77.863281 1715854511.1817
MEM 77.863281 1715854511.2830
MEM 77.863281 1715854511.3833
MEM 77.863281 1715854511.4838
MEM 77.863281 1715854511.5842
MEM 77.863281 1715854511.6846
MEM 77.863281 1715854511.7850
MEM 77.863281 1715854511.8854
MEM 77.863281 1715854511.9858
MEM 77.863281 1715854512.0864
MEM 77.863281 1715854512.1867
MEM 77.863281 1715854512.2872
MEM 77.863281 1715854512.3876
MEM 77.863281 1715854512.4881
MEM 77.863281 1715854512.5884
MEM 77.863281 1715854512.6887
MEM 77.863281 1715854512.7890
MEM 77.863281 1715854512.8894
MEM 77.863281 1715854512.9897
MEM 77.863281 1715854513.0903
MEM 77.863281 1715854513.1907
MEM 77.863281 1715854513.2913
MEM 77.863281 1715854513.3918
MEM 77.863281 1715854513.4922
MEM 77.863281 1715854513.5926
MEM 77.863281 1715854513.6931
MEM 77.863281 1715854513.7935
MEM 77.863281 1715854513.8940
MEM 77.863281 1715854513.9943
MEM 77.863281 1715854514.0948
MEM 77.863281 1715854514.1952
MEM 77.863281 1715854514.2955
MEM 77.863281 1715854514.3959
MEM 77.863281 1715854514.4963
MEM 77.863281 1715854514.5967
MEM 77.863281 1715854514.6970
MEM 77.863281 1715854514.7975
MEM 77.863281 1715854514.8979
MEM 77.863281 1715854514.9983
MEM 77.863281 1715854515.0987
MEM 77.863281 1715854515.1991
MEM 77.863281 1715854515.2995
MEM 77.863281 1715854515.4000
MEM 77.863281 1715854515.5003
MEM 77.863281 1715854515.6006
MEM 77.863281 1715854515.7012
MEM 77.863281 1715854515.8016
MEM 77.863281 1715854515.9020
MEM 77.863281 1715854516.0024
MEM 77.863281 1715854516.1028
MEM 77.863281 1715854516.2032
MEM 77.863281 1715854516.3036
MEM 77.863281 1715854516.4041
MEM 77.863281 1715854516.5046
MEM 77.863281 1715854516.6049
MEM 77.863281 1715854516.7054
MEM 77.863281 1715854516.8058
MEM 77.863281 1715854516.9062
MEM 77.863281 1715854517.0066
MEM 77.863281 1715854517.1071
MEM 77.863281 1715854517.2075
MEM 77.863281 1715854517.3087
MEM 77.863281 1715854517.4092
MEM 77.863281 1715854517.5103
MEM 77.863281 1715854517.6106
MEM 77.863281 1715854517.7111
MEM 77.863281 1715854517.8114
MEM 77.863281 1715854517.9119
MEM 77.863281 1715854518.0131
MEM 77.863281 1715854518.1135
MEM 77.863281 1715854518.2145
MEM 77.863281 1715854518.3149
MEM 77.863281 1715854518.4153
MEM 77.863281 1715854518.5156
MEM 77.863281 1715854518.6160
MEM 77.863281 1715854518.7164
MEM 77.863281 1715854518.8167
MEM 77.863281 1715854518.9170
MEM 77.863281 1715854519.0174
MEM 77.863281 1715854519.1177
MEM 77.863281 1715854519.2181
MEM 77.863281 1715854519.3184
MEM 77.863281 1715854519.4188
MEM 77.863281 1715854519.5192
MEM 77.863281 1715854519.6195
MEM 77.863281 1715854519.7201
MEM 77.863281 1715854519.8205
MEM 77.863281 1715854519.9210
MEM 77.863281 1715854520.0213
MEM 77.863281 1715854520.1216
MEM 77.863281 1715854520.2220
MEM 77.863281 1715854520.3226
MEM 77.863281 1715854520.4229
MEM 77.863281 1715854520.5232
MEM 77.863281 1715854520.6246
MEM 77.863281 1715854520.7253
MEM 77.863281 1715854520.8256
MEM 77.863281 1715854520.9262
MEM 77.863281 1715854521.0266
MEM 77.863281 1715854521.1270
MEM 77.863281 1715854521.2274
MEM 77.863281 1715854521.3277
MEM 77.863281 1715854521.4283
MEM 77.863281 1715854521.5286
MEM 77.863281 1715854521.6290
MEM 77.863281 1715854521.7293
MEM 77.863281 1715854521.8296
MEM 77.863281 1715854521.9301
MEM 77.863281 1715854522.0307
MEM 77.863281 1715854522.1311
MEM 77.863281 1715854522.2315
MEM 77.863281 1715854522.3321
MEM 77.863281 1715854522.4347
MEM 77.863281 1715854522.5362
MEM 77.863281 1715854522.6365
MEM 77.863281 1715854522.7408
MEM 77.863281 1715854522.8412
MEM 77.863281 1715854522.9416
MEM 77.863281 1715854523.0420
MEM 77.863281 1715854523.1425
MEM 77.863281 1715854523.2429
MEM 77.863281 1715854523.3434
MEM 77.863281 1715854523.4438
MEM 77.863281 1715854523.5442
MEM 77.863281 1715854523.6447
MEM 77.863281 1715854523.7452
MEM 77.863281 1715854523.8455
MEM 77.863281 1715854523.9460
MEM 77.863281 1715854524.0464
MEM 77.863281 1715854524.1468
MEM 77.863281 1715854524.2474
MEM 77.863281 1715854524.3477
MEM 77.863281 1715854524.4481
MEM 77.863281 1715854524.5486
MEM 77.863281 1715854524.6490
MEM 77.863281 1715854524.7495
MEM 77.863281 1715854524.8499
MEM 77.863281 1715854524.9504
MEM 77.863281 1715854525.0507
MEM 77.863281 1715854525.1511
MEM 77.863281 1715854525.2515
MEM 77.863281 1715854525.3524
MEM 77.863281 1715854525.4528
MEM 77.863281 1715854525.5532
MEM 77.863281 1715854525.6541
MEM 77.863281 1715854525.7545
MEM 77.863281 1715854525.8549
MEM 77.863281 1715854525.9553
MEM 77.863281 1715854526.0557
MEM 77.863281 1715854526.1561
MEM 77.863281 1715854526.2565
MEM 77.863281 1715854526.3569
MEM 77.863281 1715854526.4573
MEM 77.863281 1715854526.5586
MEM 77.863281 1715854526.6589
MEM 77.863281 1715854526.7592
MEM 77.863281 1715854526.8596
MEM 77.863281 1715854526.9599
MEM 77.863281 1715854527.0602
MEM 77.863281 1715854527.1605
MEM 77.863281 1715854527.2609
MEM 77.863281 1715854527.3612
MEM 77.863281 1715854527.4616
MEM 77.863281 1715854527.5622
MEM 77.863281 1715854527.6626
MEM 77.863281 1715854527.7629
MEM 77.863281 1715854527.8632
MEM 77.863281 1715854527.9635
MEM 77.863281 1715854528.0638
MEM 77.863281 1715854528.1641
MEM 77.863281 1715854528.2644
MEM 77.863281 1715854528.3647
MEM 77.863281 1715854528.4652
MEM 77.863281 1715854528.5655
MEM 77.863281 1715854528.6659
MEM 77.863281 1715854528.7662
MEM 77.863281 1715854528.8666
MEM 77.863281 1715854528.9670
MEM 77.863281 1715854529.0673
MEM 77.863281 1715854529.1679
MEM 77.863281 1715854529.2682
MEM 77.863281 1715854529.3686
MEM 77.863281 1715854529.4690
MEM 77.863281 1715854529.5696
MEM 77.863281 1715854529.6699
MEM 77.863281 1715854529.7702
MEM 77.863281 1715854529.8706
MEM 77.863281 1715854529.9710
MEM 77.863281 1715854530.0715
MEM 77.863281 1715854530.1725
MEM 77.863281 1715854530.2728
MEM 77.863281 1715854530.3735
MEM 77.863281 1715854530.4738
MEM 77.863281 1715854530.5741
MEM 77.863281 1715854530.6744
MEM 77.863281 1715854530.7751
MEM 77.863281 1715854530.8754
MEM 77.863281 1715854530.9757
MEM 77.863281 1715854531.0761
MEM 77.863281 1715854531.1766
MEM 77.863281 1715854531.2770
MEM 77.863281 1715854531.3774
MEM 77.863281 1715854531.4778
MEM 77.863281 1715854531.5783
MEM 77.863281 1715854531.6796
MEM 77.863281 1715854531.7801
MEM 77.863281 1715854531.8804
MEM 77.863281 1715854531.9807
MEM 77.863281 1715854532.0810
MEM 77.863281 1715854532.1813
MEM 77.863281 1715854532.2816
MEM 77.863281 1715854532.3820
MEM 77.863281 1715854532.4823
MEM 77.863281 1715854532.5826
MEM 77.863281 1715854532.6830
MEM 77.863281 1715854532.7834
MEM 77.863281 1715854532.8838
MEM 77.863281 1715854532.9841
MEM 77.863281 1715854533.0845
MEM 77.863281 1715854533.1849
MEM 77.863281 1715854533.2854
MEM 77.863281 1715854533.3859
MEM 77.863281 1715854533.4863
MEM 77.863281 1715854533.5872
MEM 77.863281 1715854533.6875
MEM 77.863281 1715854533.7879
MEM 77.863281 1715854533.8883
MEM 77.863281 1715854533.9888
MEM 77.863281 1715854534.0891
MEM 77.863281 1715854534.1895
MEM 77.863281 1715854534.2900
MEM 77.863281 1715854534.3904
MEM 77.863281 1715854534.4908
MEM 77.863281 1715854534.5913
MEM 77.863281 1715854534.6917
MEM 77.863281 1715854534.7922
MEM 77.863281 1715854534.8925
MEM 77.863281 1715854534.9929
MEM 77.863281 1715854535.0934
MEM 77.863281 1715854535.1938
MEM 77.863281 1715854535.2941
MEM 77.863281 1715854535.3944
MEM 77.863281 1715854535.4949
MEM 77.863281 1715854535.5952
MEM 77.863281 1715854535.6957
MEM 77.863281 1715854535.7960
MEM 77.863281 1715854535.8964
MEM 77.863281 1715854535.9969
MEM 77.863281 1715854536.0973
MEM 77.863281 1715854536.1978
MEM 77.863281 1715854536.2982
MEM 77.863281 1715854536.3986
MEM 77.863281 1715854536.4990
MEM 77.863281 1715854536.5995
MEM 77.863281 1715854536.7005
MEM 77.863281 1715854536.8019
MEM 77.863281 1715854536.9022
MEM 77.863281 1715854537.0026
MEM 77.863281 1715854537.1029
MEM 77.863281 1715854537.2032
MEM 77.863281 1715854537.3035
MEM 77.863281 1715854537.4039
MEM 77.863281 1715854537.5043
MEM 77.863281 1715854537.6048
MEM 77.863281 1715854537.7052
MEM 77.863281 1715854537.8057
MEM 77.863281 1715854537.9061
MEM 77.863281 1715854538.0065
MEM 77.863281 1715854538.1070
MEM 77.863281 1715854538.2073
MEM 77.863281 1715854538.3080
MEM 77.863281 1715854538.4083
MEM 77.863281 1715854538.5088
MEM 77.863281 1715854538.6094
MEM 77.863281 1715854538.7101
MEM 77.863281 1715854538.8104
MEM 77.863281 1715854538.9108
MEM 77.863281 1715854539.0112
MEM 77.863281 1715854539.1115
MEM 77.863281 1715854539.2118
MEM 77.863281 1715854539.3122
MEM 77.863281 1715854539.4125
MEM 77.863281 1715854539.5128
MEM 77.863281 1715854539.6131
MEM 77.863281 1715854539.7135
MEM 77.863281 1715854539.8139
MEM 77.863281 1715854539.9143
MEM 77.863281 1715854540.0146
MEM 77.863281 1715854540.1149
MEM 77.863281 1715854540.2153
MEM 77.863281 1715854540.3158
MEM 77.863281 1715854540.4162
MEM 77.863281 1715854540.5165
MEM 77.863281 1715854540.6169
MEM 77.863281 1715854540.7173
MEM 77.863281 1715854540.8177
MEM 77.863281 1715854540.9181
MEM 77.863281 1715854541.0184
MEM 77.863281 1715854541.1188
MEM 77.863281 1715854541.2192
MEM 77.863281 1715854541.3195
MEM 77.863281 1715854541.4199
MEM 77.863281 1715854541.5203
MEM 77.863281 1715854541.6206
MEM 77.863281 1715854541.7209
MEM 77.863281 1715854541.8213
MEM 77.863281 1715854541.9216
MEM 77.863281 1715854542.0219
MEM 77.863281 1715854542.1223
MEM 77.863281 1715854542.2227
MEM 77.863281 1715854542.3230
MEM 77.863281 1715854542.4233
MEM 77.863281 1715854542.5237
MEM 77.863281 1715854542.6241
MEM 77.863281 1715854542.7244
MEM 77.863281 1715854542.8247
MEM 77.863281 1715854542.9250
MEM 77.863281 1715854543.0254
MEM 77.863281 1715854543.1257
MEM 77.863281 1715854543.2261
MEM 77.863281 1715854543.3264
MEM 77.863281 1715854543.4269
MEM 77.863281 1715854543.5273
MEM 77.863281 1715854543.6277
MEM 77.863281 1715854543.7282
MEM 77.863281 1715854543.8285
MEM 77.863281 1715854543.9290
MEM 77.863281 1715854544.0294
MEM 77.863281 1715854544.1298
MEM 77.863281 1715854544.2302
MEM 77.863281 1715854544.3308
MEM 77.863281 1715854544.4311
MEM 77.863281 1715854544.5315
MEM 77.863281 1715854544.6319
MEM 77.863281 1715854544.7323
MEM 77.863281 1715854544.8327
MEM 77.863281 1715854544.9331
MEM 77.863281 1715854545.0335
MEM 77.863281 1715854545.1339
MEM 77.863281 1715854545.2343
MEM 77.863281 1715854545.3347
MEM 77.863281 1715854545.4351
MEM 77.863281 1715854545.5355
MEM 77.863281 1715854545.6368
MEM 77.863281 1715854545.7372
MEM 77.863281 1715854545.8381
MEM 77.863281 1715854545.9387
MEM 77.863281 1715854546.0391
MEM 77.863281 1715854546.1394
MEM 77.863281 1715854546.2397
MEM 77.863281 1715854546.3401
MEM 77.863281 1715854546.4404
MEM 77.863281 1715854546.5408
MEM 77.863281 1715854546.6412
MEM 77.863281 1715854546.7416
MEM 77.863281 1715854546.8420
MEM 77.863281 1715854546.9424
MEM 77.863281 1715854547.0429
MEM 77.863281 1715854547.1432
MEM 77.863281 1715854547.2436
MEM 77.863281 1715854547.3440
MEM 77.863281 1715854547.4444
MEM 77.863281 1715854547.5448
MEM 77.863281 1715854547.6451
MEM 77.863281 1715854547.7454
MEM 77.863281 1715854547.8457
MEM 77.863281 1715854547.9461
MEM 77.863281 1715854548.0477
MEM 77.863281 1715854548.1484
MEM 77.863281 1715854548.2487
MEM 77.863281 1715854548.3490
MEM 77.863281 1715854548.4493
MEM 77.863281 1715854548.5496
MEM 77.863281 1715854548.6500
MEM 77.863281 1715854548.7504
MEM 77.863281 1715854548.8508
MEM 77.863281 1715854548.9513
MEM 77.863281 1715854549.0517
MEM 77.863281 1715854549.1521
MEM 77.863281 1715854549.2524
MEM 77.863281 1715854549.3529
MEM 77.863281 1715854549.4532
MEM 77.863281 1715854549.5536
MEM 77.863281 1715854549.6540
MEM 77.863281 1715854549.7544
MEM 77.863281 1715854549.8548
MEM 77.863281 1715854549.9551
MEM 77.863281 1715854550.0555
MEM 77.863281 1715854550.1559
MEM 77.863281 1715854550.2563
MEM 77.863281 1715854550.3568
MEM 77.863281 1715854550.4575
MEM 77.863281 1715854550.5578
MEM 77.863281 1715854550.6582
MEM 77.863281 1715854550.7586
MEM 77.863281 1715854550.8589
MEM 77.863281 1715854550.9594
MEM 77.863281 1715854551.0598
MEM 77.863281 1715854551.1603
MEM 77.863281 1715854551.2606
MEM 77.863281 1715854551.3611
MEM 77.863281 1715854551.4615
MEM 77.863281 1715854551.5623
MEM 77.863281 1715854551.6627
MEM 77.863281 1715854551.7630
MEM 77.863281 1715854551.8636
MEM 77.863281 1715854551.9642
MEM 77.863281 1715854552.0645
MEM 77.863281 1715854552.1648
MEM 77.863281 1715854552.2652
MEM 77.863281 1715854552.3657
MEM 77.863281 1715854552.4661
MEM 77.863281 1715854552.5664
MEM 77.863281 1715854552.6668
MEM 77.863281 1715854552.7672
MEM 77.863281 1715854552.8675
MEM 77.863281 1715854552.9680
MEM 77.863281 1715854553.0685
MEM 77.863281 1715854553.1689
MEM 77.863281 1715854553.2694
MEM 77.863281 1715854553.3698
MEM 77.863281 1715854553.4702
MEM 77.863281 1715854553.5707
MEM 77.863281 1715854553.6711
MEM 77.863281 1715854553.7715
MEM 77.863281 1715854553.8720
MEM 77.863281 1715854553.9725
MEM 77.863281 1715854554.0729
MEM 77.863281 1715854554.1733
MEM 77.863281 1715854554.2737
MEM 77.863281 1715854554.3740
MEM 77.863281 1715854554.4747
MEM 77.863281 1715854554.5750
MEM 77.863281 1715854554.6754
MEM 77.863281 1715854554.7758
MEM 77.863281 1715854554.8762
MEM 77.863281 1715854554.9766
MEM 77.863281 1715854555.0770
MEM 77.863281 1715854555.1774
MEM 77.863281 1715854555.2778
MEM 77.863281 1715854555.3782
MEM 77.863281 1715854555.4786
MEM 77.863281 1715854555.5791
MEM 77.863281 1715854555.6795
MEM 77.863281 1715854555.7812
MEM 77.863281 1715854555.8817
MEM 77.863281 1715854555.9823
MEM 77.863281 1715854556.0826
MEM 77.863281 1715854556.1830
MEM 77.863281 1715854556.2833
MEM 77.863281 1715854556.3836
MEM 77.863281 1715854556.4842
MEM 77.863281 1715854556.5845
MEM 77.863281 1715854556.6848
MEM 77.863281 1715854556.7852
MEM 77.863281 1715854556.8856
MEM 77.863281 1715854556.9860
MEM 77.863281 1715854557.0865
MEM 77.863281 1715854557.1869
MEM 77.863281 1715854557.2874
MEM 77.863281 1715854557.3878
MEM 77.863281 1715854557.4881
MEM 77.863281 1715854557.5885
MEM 77.863281 1715854557.6889
MEM 77.863281 1715854557.7894
MEM 77.863281 1715854557.8898
MEM 77.863281 1715854557.9902
MEM 77.863281 1715854558.0907
MEM 77.863281 1715854558.1911
MEM 77.863281 1715854558.2915
MEM 77.863281 1715854558.3923
MEM 77.863281 1715854558.4927
MEM 77.863281 1715854558.5937
MEM 77.863281 1715854558.6942
MEM 77.863281 1715854558.7946
MEM 77.863281 1715854558.8951
MEM 77.863281 1715854558.9956
MEM 77.863281 1715854559.0961
MEM 77.863281 1715854559.1965
MEM 77.863281 1715854559.2969
MEM 77.863281 1715854559.3972
MEM 77.863281 1715854559.4977
MEM 77.863281 1715854559.5982
MEM 77.863281 1715854559.6986
MEM 77.863281 1715854559.7989
MEM 77.863281 1715854559.8992
MEM 77.863281 1715854559.9995
MEM 77.863281 1715854560.1000
MEM 77.863281 1715854560.2004
MEM 77.863281 1715854560.3009
MEM 77.863281 1715854560.4013
MEM 77.863281 1715854560.5016
MEM 77.863281 1715854560.6020
MEM 77.863281 1715854560.7025
MEM 77.863281 1715854560.8029
MEM 77.863281 1715854560.9034
MEM 77.863281 1715854561.0038
MEM 77.863281 1715854561.1042
MEM 77.863281 1715854561.2046
MEM 77.863281 1715854561.3050
MEM 77.863281 1715854561.4055
MEM 77.863281 1715854561.5060
MEM 77.863281 1715854561.6064
MEM 77.863281 1715854561.7069
MEM 77.863281 1715854561.8073
MEM 77.863281 1715854561.9077
MEM 77.863281 1715854562.0082
MEM 77.863281 1715854562.1087
MEM 77.863281 1715854562.2091
MEM 77.863281 1715854562.3095
MEM 77.863281 1715854562.4100
MEM 77.863281 1715854562.5104
MEM 77.863281 1715854562.6108
MEM 77.863281 1715854562.7113
MEM 77.863281 1715854562.8118
MEM 77.863281 1715854562.9120
MEM 77.863281 1715854563.0125
MEM 77.863281 1715854563.1129
MEM 77.863281 1715854563.2133
MEM 77.863281 1715854563.3138
MEM 77.863281 1715854563.4142
MEM 77.863281 1715854563.5146
MEM 77.863281 1715854563.6153
MEM 77.863281 1715854563.7156
MEM 77.863281 1715854563.8160
MEM 77.863281 1715854563.9164
MEM 77.863281 1715854564.0170
MEM 77.863281 1715854564.1173
MEM 77.863281 1715854564.2176
MEM 77.863281 1715854564.3181
MEM 77.863281 1715854564.4185
MEM 77.863281 1715854564.5189
MEM 77.863281 1715854564.6194
MEM 77.863281 1715854564.7198
MEM 77.863281 1715854564.8203
