CMDLINE ./nsquare
MEM 41.195312 1715855344.4772
MEM 41.195312 1715855344.5778
MEM 41.195312 1715855344.6783
MEM 41.195312 1715855344.7789
MEM 41.195312 1715855344.8795
MEM 41.195312 1715855344.9800
MEM 41.195312 1715855345.0805
MEM 41.195312 1715855345.1811
MEM 41.195312 1715855345.2817
MEM 41.195312 1715855345.3822
MEM 41.195312 1715855345.4827
MEM 41.195312 1715855345.5833
MEM 41.195312 1715855345.6839
MEM 41.195312 1715855345.7844
MEM 41.195312 1715855345.8850
MEM 41.195312 1715855345.9855
MEM 41.195312 1715855346.0860
MEM 41.195312 1715855346.1865
MEM 41.195312 1715855346.2870
MEM 41.195312 1715855346.3875
MEM 41.195312 1715855346.4881
MEM 41.195312 1715855346.5886
MEM 41.195312 1715855346.6892
MEM 41.195312 1715855346.7898
MEM 41.195312 1715855346.8904
MEM 41.195312 1715855346.9910
MEM 41.195312 1715855347.0915
MEM 41.195312 1715855347.1921
MEM 41.195312 1715855347.2926
MEM 41.195312 1715855347.3932
MEM 41.195312 1715855347.4938
MEM 41.195312 1715855347.5942
MEM 41.195312 1715855347.6948
MEM 41.195312 1715855347.7954
MEM 41.195312 1715855347.8960
MEM 41.195312 1715855347.9964
MEM 41.195312 1715855348.0970
MEM 41.195312 1715855348.1976
MEM 41.195312 1715855348.2982
MEM 41.195312 1715855348.3988
MEM 41.195312 1715855348.4993
MEM 41.195312 1715855348.5999
MEM 41.195312 1715855348.7003
MEM 41.195312 1715855348.8009
MEM 41.195312 1715855348.9014
MEM 41.195312 1715855349.0020
MEM 41.195312 1715855349.1025
MEM 41.195312 1715855349.2030
MEM 41.195312 1715855349.3035
MEM 41.195312 1715855349.4041
MEM 41.195312 1715855349.5046
MEM 41.195312 1715855349.6051
MEM 41.195312 1715855349.7056
MEM 41.195312 1715855349.8062
MEM 41.195312 1715855349.9067
MEM 41.195312 1715855350.0073
MEM 41.195312 1715855350.1079
MEM 41.195312 1715855350.2084
MEM 41.195312 1715855350.3090
MEM 41.195312 1715855350.4095
MEM 41.195312 1715855350.5101
MEM 41.195312 1715855350.6107
MEM 41.195312 1715855350.7113
MEM 41.195312 1715855350.8119
MEM 41.195312 1715855350.9123
MEM 41.195312 1715855351.0129
MEM 41.195312 1715855351.1134
MEM 41.195312 1715855351.2140
MEM 41.195312 1715855351.3146
MEM 41.195312 1715855351.4151
MEM 41.195312 1715855351.5156
MEM 41.195312 1715855351.6161
MEM 41.195312 1715855351.7166
MEM 41.195312 1715855351.8171
MEM 41.195312 1715855351.9177
MEM 41.195312 1715855352.0181
MEM 41.195312 1715855352.1187
MEM 41.195312 1715855352.2191
MEM 41.195312 1715855352.3197
MEM 41.195312 1715855352.4203
MEM 41.195312 1715855352.5208
MEM 41.195312 1715855352.6213
MEM 41.195312 1715855352.7218
MEM 41.195312 1715855352.8223
MEM 41.195312 1715855352.9229
MEM 41.195312 1715855353.0234
MEM 41.195312 1715855353.1240
MEM 41.195312 1715855353.2244
MEM 41.195312 1715855353.3250
MEM 41.195312 1715855353.4256
MEM 41.195312 1715855353.5261
MEM 41.195312 1715855353.6266
MEM 41.195312 1715855353.7272
MEM 41.195312 1715855353.8278
MEM 41.195312 1715855353.9283
MEM 41.195312 1715855354.0288
MEM 41.195312 1715855354.1292
MEM 41.195312 1715855354.2298
MEM 41.195312 1715855354.3303
MEM 41.195312 1715855354.4309
MEM 41.195312 1715855354.5313
MEM 41.195312 1715855354.6319
MEM 41.195312 1715855354.7324
MEM 41.195312 1715855354.8330
MEM 41.195312 1715855354.9336
MEM 41.195312 1715855355.0342
MEM 41.195312 1715855355.1347
MEM 41.195312 1715855355.2352
MEM 41.195312 1715855355.3358
MEM 41.195312 1715855355.4363
MEM 41.195312 1715855355.5369
MEM 41.195312 1715855355.6373
MEM 41.195312 1715855355.7379
MEM 41.195312 1715855355.8385
MEM 41.195312 1715855355.9391
MEM 41.195312 1715855356.0395
MEM 41.195312 1715855356.1401
MEM 41.195312 1715855356.2405
MEM 41.195312 1715855356.3411
MEM 41.195312 1715855356.4417
MEM 41.195312 1715855356.5422
MEM 41.195312 1715855356.6428
MEM 41.195312 1715855356.7432
MEM 41.195312 1715855356.8438
MEM 41.195312 1715855356.9443
MEM 41.195312 1715855357.0449
MEM 41.195312 1715855357.1455
MEM 41.195312 1715855357.2460
MEM 41.195312 1715855357.3465
MEM 41.195312 1715855357.4471
MEM 41.195312 1715855357.5477
MEM 41.195312 1715855357.6481
MEM 41.195312 1715855357.7486
MEM 41.195312 1715855357.8491
MEM 41.195312 1715855357.9497
MEM 41.195312 1715855358.0502
MEM 41.195312 1715855358.1508
MEM 41.195312 1715855358.2512
MEM 41.195312 1715855358.3519
MEM 41.195312 1715855358.4523
MEM 41.195312 1715855358.5529
MEM 41.195312 1715855358.6535
MEM 41.195312 1715855358.7541
MEM 41.195312 1715855358.8546
MEM 41.195312 1715855358.9552
MEM 41.195312 1715855359.0558
MEM 41.195312 1715855359.1563
MEM 41.195312 1715855359.2569
MEM 41.195312 1715855359.3574
MEM 41.195312 1715855359.4580
MEM 41.195312 1715855359.5585
MEM 41.195312 1715855359.6590
MEM 41.195312 1715855359.7595
MEM 41.195312 1715855359.8601
MEM 41.195312 1715855359.9606
MEM 41.195312 1715855360.0612
MEM 41.195312 1715855360.1618
MEM 41.195312 1715855360.2623
MEM 41.195312 1715855360.3628
MEM 41.195312 1715855360.4633
MEM 41.195312 1715855360.5639
MEM 41.195312 1715855360.6643
MEM 41.195312 1715855360.7649
MEM 41.195312 1715855360.8654
MEM 41.195312 1715855360.9660
MEM 41.195312 1715855361.0665
MEM 41.195312 1715855361.1671
MEM 41.195312 1715855361.2677
MEM 41.195312 1715855361.3682
MEM 41.195312 1715855361.4687
MEM 41.195312 1715855361.5691
MEM 41.195312 1715855361.6697
MEM 41.195312 1715855361.7703
MEM 41.195312 1715855361.8709
MEM 41.195312 1715855361.9714
MEM 41.195312 1715855362.0720
MEM 41.195312 1715855362.1725
MEM 41.195312 1715855362.2730
MEM 41.195312 1715855362.3736
MEM 41.195312 1715855362.4742
MEM 41.195312 1715855362.5748
MEM 41.195312 1715855362.6752
MEM 41.195312 1715855362.7758
MEM 41.195312 1715855362.8762
MEM 41.195312 1715855362.9767
MEM 41.195312 1715855363.0771
MEM 41.195312 1715855363.1777
MEM 41.195312 1715855363.2782
MEM 41.195312 1715855363.3788
MEM 41.195312 1715855363.4794
MEM 41.195312 1715855363.5798
MEM 41.195312 1715855363.6803
MEM 41.195312 1715855363.7809
MEM 41.195312 1715855363.8814
MEM 41.195312 1715855363.9820
MEM 41.195312 1715855364.0825
MEM 41.195312 1715855364.1830
MEM 41.195312 1715855364.2835
MEM 41.195312 1715855364.3841
MEM 41.195312 1715855364.4846
MEM 41.195312 1715855364.5852
MEM 41.195312 1715855364.6857
MEM 41.195312 1715855364.7863
MEM 41.195312 1715855364.8869
MEM 41.195312 1715855364.9874
MEM 41.195312 1715855365.0879
MEM 41.195312 1715855365.1883
MEM 41.195312 1715855365.2889
MEM 41.195312 1715855365.3894
MEM 41.195312 1715855365.4899
MEM 41.195312 1715855365.5905
MEM 41.195312 1715855365.6910
MEM 41.195312 1715855365.7916
MEM 41.195312 1715855365.8922
MEM 41.195312 1715855365.9926
MEM 41.195312 1715855366.0932
MEM 41.195312 1715855366.1938
MEM 41.195312 1715855366.2943
MEM 41.195312 1715855366.3949
MEM 41.195312 1715855366.4953
MEM 41.195312 1715855366.5958
MEM 41.195312 1715855366.6961
MEM 41.195312 1715855366.7966
MEM 41.195312 1715855366.8972
MEM 41.195312 1715855366.9978
MEM 41.195312 1715855367.0982
MEM 41.195312 1715855367.1988
MEM 41.195312 1715855367.2994
MEM 41.195312 1715855367.4000
MEM 41.195312 1715855367.5004
MEM 41.195312 1715855367.6009
MEM 41.195312 1715855367.7015
MEM 41.195312 1715855367.8021
MEM 41.195312 1715855367.9026
MEM 41.195312 1715855368.0030
MEM 41.195312 1715855368.1036
MEM 41.195312 1715855368.2041
MEM 41.195312 1715855368.3046
MEM 41.195312 1715855368.4051
MEM 41.195312 1715855368.5057
MEM 41.195312 1715855368.6063
MEM 41.195312 1715855368.7069
MEM 41.195312 1715855368.8075
MEM 41.195312 1715855368.9081
MEM 41.195312 1715855369.0085
MEM 41.195312 1715855369.1091
MEM 41.195312 1715855369.2097
MEM 41.195312 1715855369.3101
MEM 41.195312 1715855369.4107
MEM 41.195312 1715855369.5112
MEM 41.195312 1715855369.6118
MEM 41.195312 1715855369.7123
MEM 41.195312 1715855369.8128
MEM 41.195312 1715855369.9133
MEM 41.195312 1715855370.0138
MEM 41.195312 1715855370.1143
MEM 41.195312 1715855370.2149
MEM 41.195312 1715855370.3155
MEM 41.195312 1715855370.4161
MEM 41.195312 1715855370.5166
MEM 41.195312 1715855370.6171
MEM 41.195312 1715855370.7177
MEM 41.195312 1715855370.8183
MEM 41.195312 1715855370.9189
MEM 41.195312 1715855371.0194
MEM 41.195312 1715855371.1200
MEM 41.195312 1715855371.2204
MEM 41.195312 1715855371.3210
MEM 41.195312 1715855371.4216
MEM 41.195312 1715855371.5220
MEM 41.195312 1715855371.6226
MEM 41.195312 1715855371.7231
MEM 41.195312 1715855371.8237
MEM 41.195312 1715855371.9241
MEM 41.195312 1715855372.0246
MEM 41.195312 1715855372.1251
MEM 41.195312 1715855372.2257
MEM 41.195312 1715855372.3263
MEM 41.195312 1715855372.4269
MEM 41.195312 1715855372.5275
MEM 41.195312 1715855372.6281
MEM 41.195312 1715855372.7285
MEM 41.195312 1715855372.8290
MEM 41.195312 1715855372.9296
MEM 41.195312 1715855373.0300
MEM 41.195312 1715855373.1306
MEM 41.195312 1715855373.2312
MEM 41.195312 1715855373.3318
MEM 41.195312 1715855373.4322
MEM 41.195312 1715855373.5327
MEM 41.195312 1715855373.6332
MEM 41.195312 1715855373.7338
MEM 41.195312 1715855373.8344
MEM 41.195312 1715855373.9350
MEM 41.195312 1715855374.0355
MEM 41.195312 1715855374.1361
MEM 41.195312 1715855374.2366
MEM 41.195312 1715855374.3371
MEM 41.195312 1715855374.4377
MEM 41.195312 1715855374.5382
MEM 41.195312 1715855374.6388
MEM 41.195312 1715855374.7393
MEM 41.195312 1715855374.8399
MEM 41.195312 1715855374.9403
MEM 41.195312 1715855375.0409
MEM 41.195312 1715855375.1415
MEM 41.195312 1715855375.2421
MEM 41.195312 1715855375.3426
MEM 41.195312 1715855375.4432
MEM 41.195312 1715855375.5437
MEM 41.195312 1715855375.6442
MEM 41.195312 1715855375.7448
MEM 41.195312 1715855375.8452
MEM 41.195312 1715855375.9458
MEM 41.195312 1715855376.0463
MEM 41.195312 1715855376.1468
MEM 41.195312 1715855376.2474
MEM 41.195312 1715855376.3480
MEM 41.195312 1715855376.4485
MEM 41.195312 1715855376.5491
MEM 41.195312 1715855376.6495
MEM 41.195312 1715855376.7501
MEM 41.195312 1715855376.8507
MEM 41.195312 1715855376.9512
MEM 41.195312 1715855377.0517
MEM 41.195312 1715855377.1523
MEM 41.195312 1715855377.2529
MEM 41.195312 1715855377.3534
MEM 41.195312 1715855377.4539
MEM 41.195312 1715855377.5545
MEM 41.195312 1715855377.6549
MEM 41.195312 1715855377.7555
MEM 41.195312 1715855377.8560
MEM 41.195312 1715855377.9565
MEM 41.195312 1715855378.0571
MEM 41.195312 1715855378.1577
MEM 41.195312 1715855378.2582
MEM 41.195312 1715855378.3588
MEM 41.195312 1715855378.4593
MEM 41.195312 1715855378.5599
MEM 41.195312 1715855378.6604
MEM 41.195312 1715855378.7609
MEM 41.195312 1715855378.8613
MEM 41.195312 1715855378.9619
MEM 41.195312 1715855379.0623
MEM 41.195312 1715855379.1629
MEM 41.195312 1715855379.2634
MEM 41.195312 1715855379.3639
MEM 41.195312 1715855379.4645
MEM 41.195312 1715855379.5650
MEM 41.195312 1715855379.6656
MEM 41.195312 1715855379.7662
MEM 41.195312 1715855379.8668
MEM 41.195312 1715855379.9672
MEM 41.195312 1715855380.0678
MEM 41.195312 1715855380.1682
MEM 41.195312 1715855380.2688
MEM 41.195312 1715855380.3693
MEM 41.195312 1715855380.4699
MEM 41.195312 1715855380.5704
MEM 41.195312 1715855380.6710
MEM 41.195312 1715855380.7716
MEM 41.195312 1715855380.8721
MEM 41.195312 1715855380.9726
MEM 41.195312 1715855381.0731
MEM 41.195312 1715855381.1737
MEM 41.195312 1715855381.2741
MEM 41.195312 1715855381.3747
MEM 41.195312 1715855381.4753
MEM 41.195312 1715855381.5759
MEM 41.195312 1715855381.6763
MEM 41.195312 1715855381.7769
MEM 41.195312 1715855381.8775
MEM 41.195312 1715855381.9781
MEM 41.195312 1715855382.0787
MEM 41.195312 1715855382.1792
MEM 41.195312 1715855382.2798
MEM 41.195312 1715855382.3803
MEM 41.195312 1715855382.4809
MEM 41.195312 1715855382.5814
MEM 41.195312 1715855382.6819
MEM 41.195312 1715855382.7825
MEM 41.195312 1715855382.8830
MEM 41.195312 1715855382.9835
MEM 41.195312 1715855383.0840
MEM 41.195312 1715855383.1845
MEM 41.195312 1715855383.2849
MEM 41.195312 1715855383.3855
MEM 41.195312 1715855383.4861
MEM 41.195312 1715855383.5867
MEM 41.195312 1715855383.6872
MEM 41.195312 1715855383.7877
MEM 41.195312 1715855383.8882
MEM 41.195312 1715855383.9887
MEM 41.195312 1715855384.0893
MEM 41.195312 1715855384.1899
MEM 41.195312 1715855384.2905
MEM 41.195312 1715855384.3911
MEM 41.195312 1715855384.4917
MEM 41.195312 1715855384.5923
MEM 41.195312 1715855384.6927
MEM 41.195312 1715855384.7932
MEM 41.195312 1715855384.8938
MEM 41.195312 1715855384.9944
MEM 41.195312 1715855385.0948
MEM 41.195312 1715855385.1953
MEM 41.195312 1715855385.2959
MEM 41.195312 1715855385.3964
MEM 41.195312 1715855385.4970
MEM 41.195312 1715855385.5975
MEM 41.195312 1715855385.6980
MEM 41.195312 1715855385.7986
MEM 41.195312 1715855385.8991
MEM 41.195312 1715855385.9997
MEM 41.195312 1715855386.1001
MEM 41.195312 1715855386.2006
MEM 41.195312 1715855386.3012
MEM 41.195312 1715855386.4018
MEM 41.195312 1715855386.5024
MEM 41.195312 1715855386.6029
MEM 41.195312 1715855386.7035
MEM 41.195312 1715855386.8041
MEM 41.195312 1715855386.9046
MEM 41.195312 1715855387.0051
MEM 41.195312 1715855387.1057
MEM 41.195312 1715855387.2063
MEM 41.195312 1715855387.3069
MEM 41.195312 1715855387.4075
MEM 41.195312 1715855387.5083
MEM 41.195312 1715855387.6087
MEM 41.195312 1715855387.7091
MEM 41.195312 1715855387.8095
MEM 41.195312 1715855387.9101
MEM 41.195312 1715855388.0106
MEM 41.195312 1715855388.1110
MEM 41.195312 1715855388.2116
MEM 41.195312 1715855388.3121
MEM 41.195312 1715855388.4125
MEM 41.195312 1715855388.5130
MEM 41.195312 1715855388.6135
MEM 41.195312 1715855388.7140
MEM 41.195312 1715855388.8146
MEM 41.195312 1715855388.9152
MEM 41.195312 1715855389.0158
MEM 41.195312 1715855389.1162
MEM 41.195312 1715855389.2167
MEM 41.195312 1715855389.3171
MEM 41.195312 1715855389.4177
MEM 41.195312 1715855389.5182
MEM 41.195312 1715855389.6187
MEM 41.195312 1715855389.7193
MEM 41.195312 1715855389.8199
MEM 41.195312 1715855389.9204
MEM 41.195312 1715855390.0209
MEM 41.195312 1715855390.1215
MEM 41.195312 1715855390.2221
MEM 41.195312 1715855390.3226
MEM 41.195312 1715855390.4231
MEM 41.195312 1715855390.5235
MEM 41.195312 1715855390.6242
MEM 41.195312 1715855390.7247
MEM 41.195312 1715855390.8252
MEM 41.195312 1715855390.9258
MEM 41.195312 1715855391.0264
MEM 41.195312 1715855391.1270
MEM 41.195312 1715855391.2276
MEM 41.195312 1715855391.3282
MEM 41.195312 1715855391.4287
MEM 41.195312 1715855391.5292
MEM 41.195312 1715855391.6298
MEM 41.195312 1715855391.7303
MEM 41.195312 1715855391.8308
MEM 41.195312 1715855391.9313
MEM 41.195312 1715855392.0319
MEM 41.195312 1715855392.1323
MEM 41.195312 1715855392.2328
MEM 41.195312 1715855392.3333
MEM 41.195312 1715855392.4339
MEM 41.195312 1715855392.5344
MEM 41.195312 1715855392.6349
MEM 41.195312 1715855392.7355
MEM 41.195312 1715855392.8361
MEM 41.195312 1715855392.9365
MEM 41.195312 1715855393.0370
MEM 41.195312 1715855393.1376
MEM 41.195312 1715855393.2381
MEM 41.195312 1715855393.3386
MEM 41.195312 1715855393.4391
MEM 41.195312 1715855393.5396
MEM 41.195312 1715855393.6402
MEM 41.195312 1715855393.7407
MEM 41.195312 1715855393.8413
MEM 41.195312 1715855393.9418
MEM 41.195312 1715855394.0423
MEM 41.195312 1715855394.1429
MEM 41.195312 1715855394.2433
MEM 41.195312 1715855394.3439
MEM 41.195312 1715855394.4444
MEM 41.195312 1715855394.5449
MEM 41.195312 1715855394.6454
MEM 41.195312 1715855394.7460
MEM 41.195312 1715855394.8466
MEM 41.195312 1715855394.9472
MEM 41.195312 1715855395.0478
MEM 41.195312 1715855395.1483
MEM 41.195312 1715855395.2489
MEM 41.195312 1715855395.3495
MEM 41.195312 1715855395.4501
MEM 41.195312 1715855395.5506
MEM 41.195312 1715855395.6511
MEM 41.195312 1715855395.7517
MEM 41.195312 1715855395.8523
MEM 41.195312 1715855395.9528
MEM 41.195312 1715855396.0534
MEM 41.195312 1715855396.1540
MEM 41.195312 1715855396.2546
MEM 41.195312 1715855396.3552
MEM 41.195312 1715855396.4558
MEM 41.195312 1715855396.5562
MEM 41.195312 1715855396.6568
MEM 41.195312 1715855396.7574
MEM 41.195312 1715855396.8579
MEM 41.195312 1715855396.9585
MEM 41.195312 1715855397.0590
MEM 41.195312 1715855397.1595
MEM 41.195312 1715855397.2600
MEM 41.195312 1715855397.3605
MEM 41.195312 1715855397.4611
MEM 41.195312 1715855397.5617
MEM 41.195312 1715855397.6623
MEM 41.195312 1715855397.7629
MEM 41.195312 1715855397.8634
MEM 41.195312 1715855397.9640
MEM 41.195312 1715855398.0644
MEM 41.195312 1715855398.1649
MEM 41.195312 1715855398.2655
MEM 41.195312 1715855398.3661
MEM 41.195312 1715855398.4667
MEM 41.195312 1715855398.5671
MEM 41.195312 1715855398.6677
MEM 41.195312 1715855398.7682
MEM 41.195312 1715855398.8687
MEM 41.195312 1715855398.9693
MEM 41.195312 1715855399.0699
MEM 41.195312 1715855399.1705
MEM 41.195312 1715855399.2709
MEM 41.195312 1715855399.3715
MEM 41.195312 1715855399.4720
MEM 41.195312 1715855399.5724
MEM 41.195312 1715855399.6730
MEM 41.195312 1715855399.7736
MEM 41.195312 1715855399.8742
MEM 41.195312 1715855399.9748
MEM 41.195312 1715855400.0753
MEM 41.195312 1715855400.1758
MEM 41.195312 1715855400.2762
MEM 41.195312 1715855400.3768
MEM 41.195312 1715855400.4774
MEM 41.195312 1715855400.5779
MEM 41.195312 1715855400.6785
MEM 41.195312 1715855400.7791
MEM 41.195312 1715855400.8797
MEM 41.195312 1715855400.9801
MEM 41.195312 1715855401.0806
MEM 41.195312 1715855401.1810
MEM 41.195312 1715855401.2816
MEM 41.195312 1715855401.3822
MEM 41.195312 1715855401.4827
MEM 41.195312 1715855401.5832
MEM 41.195312 1715855401.6838
MEM 41.195312 1715855401.7843
MEM 41.195312 1715855401.8848
MEM 41.195312 1715855401.9854
MEM 41.195312 1715855402.0860
MEM 41.195312 1715855402.1865
MEM 41.195312 1715855402.2871
MEM 41.195312 1715855402.3877
MEM 41.195312 1715855402.4882
MEM 41.195312 1715855402.5887
MEM 41.195312 1715855402.6891
MEM 41.195312 1715855402.7897
MEM 41.195312 1715855402.8903
MEM 41.195312 1715855402.9909
MEM 41.195312 1715855403.0914
MEM 41.195312 1715855403.1920
MEM 41.195312 1715855403.2925
MEM 41.195312 1715855403.3931
MEM 41.195312 1715855403.4936
MEM 41.195312 1715855403.5942
MEM 41.195312 1715855403.6948
MEM 41.195312 1715855403.7954
MEM 41.195312 1715855403.8960
MEM 41.195312 1715855403.9964
MEM 41.195312 1715855404.0970
MEM 41.195312 1715855404.1975
MEM 41.195312 1715855404.2981
MEM 41.195312 1715855404.3987
MEM 41.195312 1715855404.4993
MEM 41.195312 1715855404.5999
MEM 41.195312 1715855404.7003
MEM 41.195312 1715855404.8009
MEM 41.195312 1715855404.9014
MEM 41.195312 1715855405.0020
MEM 41.195312 1715855405.1026
MEM 41.195312 1715855405.2031
MEM 41.195312 1715855405.3037
MEM 41.195312 1715855405.4042
MEM 41.195312 1715855405.5046
MEM 41.195312 1715855405.6052
MEM 41.195312 1715855405.7058
MEM 41.195312 1715855405.8063
MEM 41.195312 1715855405.9069
MEM 41.195312 1715855406.0074
MEM 41.195312 1715855406.1080
MEM 41.195312 1715855406.2085
MEM 41.195312 1715855406.3089
MEM 41.195312 1715855406.4095
MEM 41.195312 1715855406.5100
MEM 41.195312 1715855406.6106
MEM 41.195312 1715855406.7111
MEM 41.195312 1715855406.8117
MEM 41.195312 1715855406.9122
MEM 41.195312 1715855407.0126
MEM 41.195312 1715855407.1132
MEM 41.195312 1715855407.2138
MEM 41.195312 1715855407.3143
MEM 41.195312 1715855407.4148
MEM 41.195312 1715855407.5153
MEM 41.195312 1715855407.6159
MEM 41.195312 1715855407.7163
MEM 41.195312 1715855407.8169
MEM 41.195312 1715855407.9174
MEM 41.195312 1715855408.0178
MEM 41.195312 1715855408.1183
MEM 41.195312 1715855408.2188
MEM 41.195312 1715855408.3194
MEM 41.195312 1715855408.4199
MEM 41.195312 1715855408.5204
MEM 41.195312 1715855408.6208
MEM 41.195312 1715855408.7214
MEM 41.195312 1715855408.8219
MEM 41.195312 1715855408.9225
MEM 41.195312 1715855409.0229
MEM 41.195312 1715855409.1235
MEM 41.195312 1715855409.2241
MEM 41.195312 1715855409.3246
MEM 41.195312 1715855409.4250
MEM 41.195312 1715855409.5255
MEM 41.195312 1715855409.6259
MEM 41.195312 1715855409.7265
MEM 41.195312 1715855409.8270
MEM 41.195312 1715855409.9276
MEM 41.195312 1715855410.0282
MEM 41.195312 1715855410.1287
MEM 41.195312 1715855410.2293
MEM 41.195312 1715855410.3298
MEM 41.195312 1715855410.4304
MEM 41.195312 1715855410.5309
MEM 41.195312 1715855410.6315
MEM 41.195312 1715855410.7321
MEM 41.195312 1715855410.8326
MEM 41.195312 1715855410.9331
MEM 41.195312 1715855411.0337
MEM 41.195312 1715855411.1343
MEM 41.195312 1715855411.2348
MEM 41.195312 1715855411.3353
MEM 41.195312 1715855411.4359
MEM 41.195312 1715855411.5363
MEM 41.195312 1715855411.6369
MEM 41.195312 1715855411.7374
MEM 41.195312 1715855411.8379
MEM 41.195312 1715855411.9385
MEM 41.195312 1715855412.0390
MEM 41.195312 1715855412.1395
MEM 41.195312 1715855412.2400
MEM 41.195312 1715855412.3405
MEM 41.195312 1715855412.4411
MEM 41.195312 1715855412.5417
MEM 41.195312 1715855412.6422
MEM 41.195312 1715855412.7427
MEM 41.195312 1715855412.8433
MEM 41.195312 1715855412.9439
MEM 41.195312 1715855413.0444
MEM 41.195312 1715855413.1450
MEM 41.195312 1715855413.2456
MEM 41.195312 1715855413.3461
MEM 41.195312 1715855413.4466
MEM 41.195312 1715855413.5472
MEM 41.195312 1715855413.6478
MEM 41.195312 1715855413.7483
MEM 41.195312 1715855413.8488
MEM 41.195312 1715855413.9494
MEM 41.195312 1715855414.0499
MEM 41.195312 1715855414.1505
MEM 41.195312 1715855414.2511
MEM 41.195312 1715855414.3516
MEM 41.195312 1715855414.4521
MEM 41.195312 1715855414.5526
MEM 41.195312 1715855414.6532
MEM 41.195312 1715855414.7538
MEM 41.195312 1715855414.8543
MEM 41.195312 1715855414.9549
MEM 41.195312 1715855415.0555
MEM 41.195312 1715855415.1559
MEM 41.195312 1715855415.2564
MEM 41.195312 1715855415.3570
MEM 41.195312 1715855415.4576
MEM 41.195312 1715855415.5580
MEM 41.195312 1715855415.6586
MEM 41.195312 1715855415.7592
MEM 41.195312 1715855415.8597
MEM 41.195312 1715855415.9603
MEM 41.195312 1715855416.0607
MEM 41.195312 1715855416.1613
MEM 41.195312 1715855416.2619
MEM 41.195312 1715855416.3625
MEM 41.195312 1715855416.4630
MEM 41.195312 1715855416.5635
MEM 41.195312 1715855416.6640
MEM 41.195312 1715855416.7645
MEM 41.195312 1715855416.8650
MEM 41.195312 1715855416.9656
MEM 41.195312 1715855417.0660
MEM 41.195312 1715855417.1666
MEM 41.195312 1715855417.2672
MEM 41.195312 1715855417.3678
MEM 41.195312 1715855417.4683
MEM 41.195312 1715855417.5689
MEM 41.195312 1715855417.6694
MEM 41.195312 1715855417.7700
MEM 41.195312 1715855417.8706
MEM 41.195312 1715855417.9712
MEM 41.195312 1715855418.0717
MEM 41.195312 1715855418.1723
MEM 41.195312 1715855418.2727
MEM 41.195312 1715855418.3733
MEM 41.195312 1715855418.4738
MEM 41.195312 1715855418.5744
MEM 41.195312 1715855418.6748
MEM 41.195312 1715855418.7753
MEM 41.195312 1715855418.8759
MEM 41.195312 1715855418.9764
MEM 41.195312 1715855419.0769
MEM 41.195312 1715855419.1774
MEM 41.195312 1715855419.2779
MEM 41.195312 1715855419.3785
MEM 41.195312 1715855419.4791
MEM 41.195312 1715855419.5797
MEM 41.195312 1715855419.6802
MEM 41.195312 1715855419.7808
MEM 41.195312 1715855419.8814
MEM 41.195312 1715855419.9820
MEM 41.195312 1715855420.0826
MEM 41.195312 1715855420.1831
MEM 41.195312 1715855420.2836
MEM 41.195312 1715855420.3842
MEM 41.195312 1715855420.4846
MEM 41.195312 1715855420.5852
MEM 41.195312 1715855420.6857
MEM 41.195312 1715855420.7863
MEM 41.195312 1715855420.8868
MEM 41.195312 1715855420.9873
MEM 41.195312 1715855421.0879
MEM 41.195312 1715855421.1884
MEM 41.195312 1715855421.2890
MEM 41.195312 1715855421.3895
MEM 41.195312 1715855421.4900
MEM 41.195312 1715855421.5906
MEM 41.195312 1715855421.6912
MEM 41.195312 1715855421.7917
MEM 41.195312 1715855421.8923
MEM 41.195312 1715855421.9929
MEM 41.195312 1715855422.0935
MEM 41.195312 1715855422.1941
MEM 41.195312 1715855422.2947
MEM 41.195312 1715855422.3952
MEM 41.195312 1715855422.4959
MEM 41.195312 1715855422.5963
MEM 41.195312 1715855422.6968
MEM 41.195312 1715855422.7973
MEM 41.195312 1715855422.8978
MEM 41.195312 1715855422.9983
MEM 41.195312 1715855423.0989
MEM 41.195312 1715855423.1995
MEM 41.195312 1715855423.3001
MEM 41.195312 1715855423.4006
MEM 41.195312 1715855423.5011
MEM 41.195312 1715855423.6015
MEM 41.195312 1715855423.7020
MEM 41.195312 1715855423.8026
MEM 41.195312 1715855423.9032
MEM 41.195312 1715855424.0038
MEM 41.195312 1715855424.1043
MEM 41.195312 1715855424.2048
MEM 41.195312 1715855424.3053
MEM 41.195312 1715855424.4059
MEM 41.195312 1715855424.5065
MEM 41.195312 1715855424.6070
MEM 41.195312 1715855424.7076
MEM 41.195312 1715855424.8082
MEM 41.195312 1715855424.9087
MEM 41.195312 1715855425.0092
MEM 41.195312 1715855425.1098
MEM 41.195312 1715855425.2103
MEM 41.195312 1715855425.3108
MEM 41.195312 1715855425.4114
MEM 41.195312 1715855425.5119
MEM 41.195312 1715855425.6123
MEM 41.195312 1715855425.7128
MEM 41.195312 1715855425.8134
MEM 41.195312 1715855425.9138
MEM 41.195312 1715855426.0143
MEM 41.195312 1715855426.1147
MEM 41.195312 1715855426.2153
MEM 41.195312 1715855426.3158
MEM 41.195312 1715855426.4163
MEM 41.195312 1715855426.5168
MEM 41.195312 1715855426.6173
MEM 41.195312 1715855426.7178
MEM 41.195312 1715855426.8184
MEM 41.195312 1715855426.9190
MEM 41.195312 1715855427.0195
